DB020,DB030,HS060,ANREC
DK,21797,1,2013
DK,21821,1,2013
DK,21847,1,2013
DK,21854,1,2013
DK,21869,1,2013
DK,21882,2,2013
DK,21979,1,2013
DK,21981,1,2013
DK,21987,1,2013
DK,22003,1,2013
DK,22005,1,2013
DK,22023,1,2013
DK,22034,1,2013
DK,22042,1,2013
DK,22060,1,2013
DK,22108,1,2013
DK,22136,2,2013
DK,22137,1,2013
DK,22158,1,2013
DK,22169,1,2013
DK,22213,1,2013
DK,22309,1,2013
DK,22318,1,2013
DK,22327,1,2013
DK,22345,1,2013
DK,22364,1,2013
DK,22383,1,2013
DK,22396,1,2013
DK,22417,1,2013
DK,22440,1,2013
DK,22455,1,2013
DK,22535,1,2013
DK,22557,1,2013
DK,22566,1,2013
DK,22567,1,2013
DK,22647,1,2013
DK,22649,1,2013
DK,22672,1,2013
DK,22710,1,2013
DK,22721,1,2013
DK,22726,1,2013
DK,22837,1,2013
DK,22865,1,2013
DK,22886,1,2013
DK,22894,1,2013
DK,22913,1,2013
DK,22934,1,2013
DK,22935,1,2013
DK,23003,1,2013
DK,23012,1,2013
DK,23070,1,2013
DK,23071,1,2013
DK,23078,2,2013
DK,23094,1,2013
DK,23110,1,2013
DK,23135,1,2013
DK,23180,1,2013
DK,23288,1,2013
DK,23292,1,2013
DK,23302,1,2013
DK,23335,1,2013
DK,23342,1,2013
DK,23375,1,2013
DK,23443,1,2013
DK,23467,1,2013
DK,23509,1,2013
DK,23561,1,2013
DK,23587,1,2013
DK,23600,1,2013
DK,23644,1,2013
DK,23678,1,2013
DK,23846,1,2013
DK,23858,1,2013
DK,23864,1,2013
DK,23893,1,2013
DK,23935,1,2013
DK,23939,1,2013
DK,23964,1,2013
DK,23974,1,2013
DK,23984,1,2013
DK,23998,1,2013
DK,24103,1,2013
DK,24129,1,2013
DK,24163,1,2013
DK,24249,1,2013
DK,24325,1,2013
DK,24349,1,2013
DK,24402,1,2013
DK,24414,1,2013
DK,24427,1,2013
DK,24433,1,2013
DK,24445,1,2013
DK,24471,1,2013
DK,24481,1,2013
DK,24497,1,2013
DK,24579,1,2013
DK,24638,1,2013
DK,24661,1,2013
DK,24664,1,2013
DK,24701,1,2013
DK,24703,1,2013
DK,24724,1,2013
DK,24761,1,2013
DK,24800,2,2013
DK,24820,1,2013
DK,24878,1,2013
DK,24892,1,2013
DK,24904,1,2013
DK,24905,1,2013
DK,24939,1,2013
DK,24946,1,2013
DK,24985,1,2013
DK,25015,1,2013
DK,25066,1,2013
DK,25070,1,2013
DK,25103,1,2013
DK,25114,1,2013
DK,25126,1,2013
DK,25173,1,2013
DK,25186,1,2013
DK,25209,1,2013
DK,25235,1,2013
DK,25242,1,2013
DK,25265,1,2013
DK,25270,1,2013
DK,25276,1,2013
DK,25291,1,2013
DK,25297,1,2013
DK,25313,1,2013
DK,25324,1,2013
DK,25452,1,2013
DK,25455,1,2013
DK,25464,1,2013
DK,25585,1,2013
DK,25595,1,2013
DK,25746,1,2013
DK,25758,1,2013
DK,25761,1,2013
DK,25790,1,2013
DK,25867,1,2013
DK,25878,1,2013
DK,25885,1,2013
DK,25895,1,2013
DK,25914,1,2013
DK,25942,1,2013
DK,25943,1,2013
DK,25946,1,2013
DK,25998,1,2013
DK,25999,1,2013
DK,26012,1,2013
DK,26018,1,2013
DK,26029,1,2013
DK,26054,1,2013
DK,26057,1,2013
DK,26110,1,2013
DK,26157,1,2013
DK,26195,1,2013
DK,26222,1,2013
DK,26225,1,2013
DK,26267,1,2013
DK,26269,1,2013
DK,26318,1,2013
DK,26320,1,2013
DK,26324,1,2013
DK,26380,1,2013
DK,26517,1,2013
DK,26522,1,2013
DK,26630,1,2013
DK,26632,1,2013
DK,26636,1,2013
DK,26652,1,2013
DK,26677,1,2013
DK,26692,1,2013
DK,26713,1,2013
DK,26780,1,2013
DK,26847,1,2013
DK,26854,1,2013
DK,26876,1,2013
DK,26887,1,2013
DK,26900,1,2013
DK,26909,1,2013
DK,26966,1,2013
DK,27044,1,2013
DK,27058,1,2013
DK,27093,1,2013
DK,27099,1,2013
DK,27121,1,2013
DK,27133,1,2013
DK,27135,1,2013
DK,27145,1,2013
DK,27191,1,2013
DK,27206,1,2013
DK,27212,1,2013
DK,27266,1,2013
DK,27279,1,2013
DK,27328,1,2013
DK,27338,1,2013
DK,27357,1,2013
DK,27358,1,2013
DK,27364,1,2013
DK,27433,1,2013
DK,27439,1,2013
DK,27452,1,2013
DK,27470,1,2013
DK,27512,1,2013
DK,27539,1,2013
DK,27608,1,2013
DK,27610,1,2013
DK,27611,1,2013
DK,27625,1,2013
DK,27632,1,2013
DK,27643,1,2013
DK,27654,1,2013
DK,27690,1,2013
DK,27789,1,2013
DK,27816,1,2013
DK,27840,1,2013
DK,27861,1,2013
DK,27948,1,2013
DK,27960,1,2013
DK,27973,1,2013
DK,27980,1,2013
DK,28010,1,2013
DK,28046,1,2013
DK,28049,1,2013
DK,28050,1,2013
DK,28052,1,2013
DK,28076,1,2013
DK,28108,1,2013
DK,28157,1,2013
DK,28190,1,2013
DK,28221,1,2013
DK,28254,1,2013
DK,28262,1,2013
DK,28284,1,2013
DK,28365,1,2013
DK,28410,1,2013
DK,28412,1,2013
DK,28420,1,2013
DK,28465,1,2013
DK,28470,1,2013
DK,28473,1,2013
DK,28519,1,2013
DK,28520,1,2013
DK,28578,1,2013
DK,28610,1,2013
DK,28649,1,2013
DK,28668,1,2013
DK,28680,1,2013
DK,28683,1,2013
DK,28710,1,2013
DK,28727,1,2013
DK,28794,2,2013
DK,28806,1,2013
DK,28820,1,2013
DK,28863,1,2013
DK,28914,1,2013
DK,28991,1,2013
DK,29010,1,2013
DK,29025,1,2013
DK,29050,2,2013
DK,29059,1,2013
DK,29063,1,2013
DK,29072,1,2013
DK,29108,1,2013
DK,29139,1,2013
DK,29148,1,2013
DK,29162,1,2013
DK,29173,1,2013
DK,29176,1,2013
DK,29233,1,2013
DK,29246,1,2013
DK,29333,1,2013
DK,29340,1,2013
DK,29348,1,2013
DK,29386,1,2013
DK,29398,1,2013
DK,29466,1,2013
DK,29469,1,2013
DK,29473,1,2013
DK,29530,1,2013
DK,29558,1,2013
DK,29603,1,2013
DK,29624,1,2013
DK,29658,1,2013
DK,29673,1,2013
DK,29710,1,2013
DK,29784,1,2013
DK,29788,1,2013
DK,29795,1,2013
DK,29808,1,2013
DK,29918,1,2013
DK,29942,1,2013
DK,29960,1,2013
DK,29982,1,2013
DK,29991,1,2013
DK,29997,1,2013
DK,30003,1,2013
DK,30064,1,2013
DK,30089,1,2013
DK,30103,1,2013
DK,30128,1,2013
DK,30157,1,2013
DK,30208,1,2013
DK,30210,1,2013
DK,30248,1,2013
DK,30274,1,2013
DK,30323,1,2013
DK,30345,1,2013
DK,30347,1,2013
DK,30354,1,2013
DK,30366,1,2013
DK,30420,1,2013
DK,30423,1,2013
DK,30432,1,2013
DK,30441,1,2013
DK,30445,1,2013
DK,30487,1,2013
DK,30492,1,2013
DK,30498,2,2013
DK,30575,1,2013
DK,30587,1,2013
DK,30613,1,2013
DK,30657,1,2013
DK,30695,1,2013
DK,30742,1,2013
DK,30744,1,2013
DK,30766,1,2013
DK,30767,1,2013
DK,30822,1,2013
DK,30871,1,2013
DK,30917,1,2013
DK,30924,1,2013
DK,30937,2,2013
DK,30985,1,2013
DK,30991,1,2013
DK,31017,2,2013
DK,31075,1,2013
DK,31091,1,2013
DK,31097,1,2013
DK,31113,1,2013
DK,31156,1,2013
DK,31169,1,2013
DK,31171,1,2013
DK,31253,1,2013
DK,31257,1,2013
DK,31291,1,2013
DK,31306,1,2013
DK,31318,2,2013
DK,31341,1,2013
DK,31384,1,2013
DK,31428,1,2013
DK,31453,1,2013
DK,31455,1,2013
DK,31485,1,2013
DK,31498,1,2013
DK,31509,1,2013
DK,31533,1,2013
DK,31580,1,2013
DK,31624,1,2013
DK,31637,1,2013
DK,31656,1,2013
DK,31667,1,2013
DK,31677,1,2013
DK,31751,1,2013
DK,31771,1,2013
DK,31780,1,2013
DK,31801,1,2013
DK,31855,1,2013
DK,31858,1,2013
DK,31921,1,2013
DK,31932,1,2013
DK,31987,1,2013
DK,32014,1,2013
DK,32050,1,2013
DK,32053,1,2013
DK,32058,1,2013
DK,32095,1,2013
DK,32098,1,2013
DK,32114,1,2013
DK,32144,1,2013
DK,32151,1,2013
DK,32208,1,2013
DK,32263,1,2013
DK,32327,1,2013
DK,32342,1,2013
DK,32369,1,2013
DK,32381,1,2013
DK,32389,1,2013
DK,32398,1,2013
DK,32399,1,2013
DK,32400,1,2013
DK,32415,1,2013
DK,32421,1,2013
DK,32490,1,2013
DK,32513,1,2013
DK,32523,1,2013
DK,32582,1,2013
DK,32618,1,2013
DK,32632,1,2013
DK,32644,1,2013
DK,32681,1,2013
DK,32765,1,2013
DK,32774,1,2013
DK,32785,1,2013
DK,32796,1,2013
DK,32922,1,2013
DK,32926,1,2013
DK,32936,1,2013
DK,33043,1,2013
DK,33064,1,2013
DK,33068,1,2013
DK,33089,1,2013
DK,33126,1,2013
DK,33129,1,2013
DK,33135,1,2013
DK,33170,1,2013
DK,33199,1,2013
DK,33201,1,2013
DK,33215,1,2013
DK,33225,1,2013
DK,33242,1,2013
DK,33253,1,2013
DK,33287,1,2013
DK,33297,1,2013
DK,33332,1,2013
DK,33363,1,2013
DK,33366,1,2013
DK,33370,1,2013
DK,33411,1,2013
DK,33435,1,2013
DK,33510,1,2013
DK,33551,1,2013
DK,33566,1,2013
DK,33574,1,2013
DK,33584,1,2013
DK,33610,1,2013
DK,33611,1,2013
DK,33702,1,2013
DK,33710,1,2013
DK,33716,1,2013
DK,33744,1,2013
DK,33745,1,2013
DK,33746,1,2013
DK,33770,1,2013
DK,33779,1,2013
DK,33800,1,2013
DK,33823,1,2013
DK,33931,1,2013
DK,33934,1,2013
DK,33945,1,2013
DK,33963,1,2013
DK,34007,1,2013
DK,34025,1,2013
DK,34045,1,2013
DK,34067,1,2013
DK,34089,1,2013
DK,34111,1,2013
DK,34173,1,2013
DK,34195,1,2013
DK,34198,1,2013
DK,34220,1,2013
DK,34236,1,2013
DK,34251,1,2013
DK,34272,1,2013
DK,34324,1,2013
DK,34332,1,2013
DK,34373,1,2013
DK,34450,1,2013
DK,34465,1,2013
DK,34466,1,2013
DK,34477,1,2013
DK,34521,1,2013
DK,34546,1,2013
DK,34576,1,2013
DK,34616,1,2013
DK,34633,1,2013
DK,34680,2,2013
DK,34722,1,2013
DK,34760,1,2013
DK,34765,1,2013
DK,34777,1,2013
DK,34826,1,2013
DK,34855,1,2013
DK,34888,1,2013
DK,34906,1,2013
DK,34911,1,2013
DK,34922,1,2013
DK,35057,1,2013
DK,35063,1,2013
DK,35096,1,2013
DK,35128,1,2013
DK,35133,1,2013
DK,35150,1,2013
DK,35164,1,2013
DK,35173,1,2013
DK,35194,1,2013
DK,35246,1,2013
DK,35286,1,2013
DK,35295,1,2013
DK,35299,1,2013
DK,35334,1,2013
DK,35338,1,2013
DK,35362,1,2013
DK,35374,1,2013
DK,35429,1,2013
DK,35497,1,2013
DK,35507,1,2013
DK,35520,1,2013
DK,35534,1,2013
DK,35546,1,2013
DK,35552,1,2013
DK,35583,1,2013
DK,35597,1,2013
DK,35608,1,2013
DK,35643,1,2013
DK,35665,1,2013
DK,35675,1,2013
DK,35677,1,2013
DK,35706,1,2013
DK,35779,1,2013
DK,35806,1,2013
DK,35825,1,2013
DK,35843,1,2013
DK,35880,1,2013
DK,35892,1,2013
DK,35893,1,2013
DK,35982,1,2013
DK,35998,1,2013
DK,36008,1,2013
DK,36045,1,2013
DK,36064,1,2013
DK,36090,1,2013
DK,36100,1,2013
DK,36161,1,2013
DK,36174,1,2013
DK,36184,1,2013
DK,36283,1,2013
DK,36288,1,2013
DK,36344,1,2013
DK,36403,1,2013
DK,36406,1,2013
DK,36407,1,2013
DK,36447,1,2013
DK,36462,1,2013
DK,36474,1,2013
DK,36482,1,2013
DK,36509,1,2013
DK,36521,1,2013
DK,36527,1,2013
DK,36535,1,2013
DK,36593,1,2013
DK,36657,1,2013
DK,36679,1,2013
DK,36755,1,2013
DK,36806,1,2013
DK,36852,1,2013
DK,36881,1,2013
DK,36884,1,2013
DK,36899,1,2013
DK,36965,1,2013
DK,36968,1,2013
DK,37003,1,2013
DK,37078,1,2013
DK,37083,1,2013
DK,37101,1,2013
DK,37106,1,2013
DK,37121,1,2013
DK,37128,1,2013
DK,37159,1,2013
DK,37178,1,2013
DK,37183,1,2013
DK,37274,1,2013
DK,37328,1,2013
DK,37330,1,2013
DK,37348,1,2013
DK,37382,1,2013
DK,37385,1,2013
DK,37390,1,2013
DK,37404,1,2013
DK,37411,1,2013
DK,37413,1,2013
DK,37520,1,2013
DK,37566,1,2013
DK,37568,1,2013
DK,37609,1,2013
DK,37619,1,2013
DK,37707,1,2013
DK,37720,1,2013
DK,37722,1,2013
DK,37724,1,2013
DK,37743,1,2013
DK,37785,1,2013
DK,37845,1,2013
DK,37851,1,2013
DK,37872,1,2013
DK,37880,1,2013
DK,37885,1,2013
DK,37889,1,2013
DK,37912,1,2013
DK,37978,1,2013
DK,37985,1,2013
DK,37997,1,2013
DK,38018,1,2013
DK,38035,1,2013
DK,38047,1,2013
DK,38097,1,2013
DK,38116,1,2013
DK,38119,1,2013
DK,38207,1,2013
DK,38231,1,2013
DK,38258,1,2013
DK,38335,1,2013
DK,38348,1,2013
DK,38375,1,2013
DK,38451,1,2013
DK,38481,1,2013
DK,38504,1,2013
DK,38569,1,2013
DK,38570,1,2013
DK,38617,1,2013
DK,38618,1,2013
DK,38637,1,2013
DK,38660,1,2013
DK,38674,1,2013
DK,38701,1,2013
DK,38717,1,2013
DK,38766,1,2013
DK,38831,1,2013
DK,38887,1,2013
DK,38892,1,2013
DK,38908,1,2013
DK,38932,1,2013
DK,39039,1,2013
DK,39041,1,2013
DK,39094,1,2013
DK,39122,1,2013
DK,39131,1,2013
DK,39156,1,2013
DK,39167,1,2013
DK,39192,1,2013
DK,39229,1,2013
DK,39246,1,2013
DK,39270,1,2013
DK,39297,1,2013
DK,39305,1,2013
DK,39323,1,2013
DK,39380,1,2013
DK,39388,1,2013
DK,39528,1,2013
DK,39538,1,2013
DK,39556,1,2013
DK,39579,1,2013
DK,39582,1,2013
DK,39591,1,2013
DK,39600,1,2013
DK,39603,1,2013
DK,39682,1,2013
DK,39715,1,2013
DK,39747,1,2013
DK,39794,1,2013
DK,39801,1,2013
DK,39815,1,2013
DK,39816,1,2013
DK,39822,1,2013
DK,39889,1,2013
DK,39909,1,2013
DK,39987,1,2013
DK,40009,1,2013
DK,40021,1,2013
DK,40039,1,2013
DK,40044,1,2013
DK,40052,1,2013
DK,40061,1,2013
DK,40085,1,2013
DK,40091,1,2013
DK,40182,1,2013
DK,40205,1,2013
DK,40208,1,2013
DK,40219,1,2013
DK,40243,1,2013
DK,40269,1,2013
DK,40289,1,2013
DK,40324,1,2013
DK,40336,1,2013
DK,40351,1,2013
DK,40383,1,2013
DK,40400,1,2013
DK,40421,1,2013
DK,40641,1,2013
DK,40649,1,2013
DK,40789,1,2013
DK,40842,1,2013
DK,40897,1,2013
DK,40935,1,2013
DK,40943,1,2013
DK,40967,1,2013
DK,41036,2,2013
DK,41055,1,2013
DK,41060,1,2013
DK,41071,2,2013
DK,41095,1,2013
DK,41123,2,2013
DK,41163,1,2013
DK,41195,1,2013
DK,41219,1,2013
DK,41281,1,2013
DK,41299,1,2013
DK,41321,1,2013
DK,41410,1,2013
DK,41411,1,2013
DK,41462,1,2013
DK,41467,1,2013
DK,41552,1,2013
DK,41584,1,2013
DK,41618,1,2013
DK,41646,1,2013
DK,41665,1,2013
DK,41669,1,2013
DK,41678,2,2013
DK,41682,1,2013
DK,41692,1,2013
DK,41720,1,2013
DK,41727,1,2013
DK,41729,1,2013
DK,41734,1,2013
DK,41745,1,2013
DK,41752,1,2013
DK,41762,1,2013
DK,41795,1,2013
DK,41797,1,2013
DK,41803,1,2013
DK,41875,2,2013
DK,41881,1,2013
DK,41913,1,2013
DK,41960,1,2013
DK,41980,2,2013
DK,41981,1,2013
DK,41998,1,2013
DK,42014,1,2013
DK,42023,2,2013
DK,42099,1,2013
DK,42114,1,2013
DK,42121,1,2013
DK,42151,1,2013
DK,42168,1,2013
DK,42184,1,2013
DK,42216,1,2013
DK,42226,1,2013
DK,42244,1,2013
DK,42253,1,2013
DK,42265,1,2013
DK,42268,2,2013
DK,42274,1,2013
DK,42314,1,2013
DK,42328,1,2013
DK,42334,1,2013
DK,42337,1,2013
DK,42363,1,2013
DK,42407,1,2013
DK,42433,1,2013
DK,42461,1,2013
DK,42470,1,2013
DK,42505,1,2013
DK,42530,1,2013
DK,42534,1,2013
DK,42560,1,2013
DK,42563,1,2013
DK,42645,1,2013
DK,42650,2,2013
DK,42667,1,2013
DK,42692,1,2013
DK,42693,1,2013
DK,42694,1,2013
DK,42727,1,2013
DK,42748,1,2013
DK,42786,1,2013
DK,42811,1,2013
DK,42844,1,2013
DK,42854,2,2013
DK,42883,1,2013
DK,42895,1,2013
DK,42925,2,2013
DK,42928,1,2013
DK,42973,1,2013
DK,42982,1,2013
DK,42999,1,2013
DK,43062,2,2013
DK,43064,1,2013
DK,43071,1,2013
DK,43081,1,2013
DK,43096,2,2013
DK,43111,1,2013
DK,43135,1,2013
DK,43138,1,2013
DK,43141,1,2013
DK,43149,1,2013
DK,43266,1,2013
DK,43292,1,2013
DK,43324,1,2013
DK,43346,1,2013
DK,43361,1,2013
DK,43385,1,2013
DK,43386,1,2013
DK,43445,1,2013
DK,43453,1,2013
DK,43487,1,2013
DK,43501,2,2013
DK,43525,1,2013
DK,43528,1,2013
DK,43533,1,2013
DK,43544,1,2013
DK,43549,1,2013
DK,43553,1,2013
DK,43568,1,2013
DK,43591,1,2013
DK,43621,1,2013
DK,43635,1,2013
DK,43700,1,2013
DK,43709,1,2013
DK,43765,1,2013
DK,43775,1,2013
DK,43795,1,2013
DK,43797,1,2013
DK,43811,1,2013
DK,43825,1,2013
DK,43844,1,2013
DK,43879,1,2013
DK,43900,1,2013
DK,43903,1,2013
DK,43926,2,2013
DK,43966,1,2013
DK,43976,1,2013
DK,44003,1,2013
DK,44027,1,2013
DK,44080,1,2013
DK,44088,1,2013
DK,44098,2,2013
DK,44141,1,2013
DK,44159,1,2013
DK,44187,1,2013
DK,44197,1,2013
DK,44202,1,2013
DK,44261,1,2013
DK,44264,1,2013
DK,44277,1,2013
DK,44297,1,2013
DK,44333,1,2013
DK,44363,1,2013
DK,44378,1,2013
DK,44383,1,2013
DK,44475,1,2013
DK,44564,1,2013
DK,44574,1,2013
DK,44591,1,2013
DK,44613,1,2013
DK,44615,1,2013
DK,44654,1,2013
DK,44692,1,2013
DK,44730,1,2013
DK,44758,2,2013
DK,44768,1,2013
DK,44778,1,2013
DK,44779,1,2013
DK,44793,1,2013
DK,44822,1,2013
DK,44854,1,2013
DK,44856,2,2013
DK,44883,1,2013
DK,44896,2,2013
DK,44901,1,2013
DK,44940,1,2013
DK,44951,1,2013
DK,44960,1,2013
DK,44968,1,2013
DK,45006,1,2013
DK,45079,1,2013
DK,45090,1,2013
DK,45113,1,2013
DK,45121,1,2013
DK,45127,1,2013
DK,45158,1,2013
DK,45269,1,2013
DK,45298,1,2013
DK,45313,1,2013
DK,45339,1,2013
DK,45349,1,2013
DK,45363,1,2013
DK,45410,1,2013
DK,45419,2,2013
DK,45425,1,2013
DK,45433,1,2013
DK,45436,1,2013
DK,45447,1,2013
DK,45451,1,2013
DK,45464,1,2013
DK,45491,1,2013
DK,45549,1,2013
DK,45591,2,2013
DK,45600,1,2013
DK,45625,1,2013
DK,45633,NA,2013
DK,45637,1,2013
DK,45648,1,2013
DK,45659,1,2013
DK,45684,1,2013
DK,45702,1,2013
DK,45704,1,2013
DK,45743,1,2013
DK,45758,1,2013
DK,45787,1,2013
DK,45803,1,2013
DK,45833,1,2013
DK,45846,1,2013
DK,45860,1,2013
DK,46005,1,2013
DK,46011,1,2013
DK,46043,2,2013
DK,46045,1,2013
DK,46049,1,2013
DK,46066,1,2013
DK,46106,1,2013
DK,46117,1,2013
DK,46120,1,2013
DK,46123,1,2013
DK,46140,1,2013
DK,46171,1,2013
DK,46173,1,2013
DK,46182,1,2013
DK,46214,2,2013
DK,46216,1,2013
DK,46276,1,2013
DK,46293,1,2013
DK,46327,2,2013
DK,46336,1,2013
DK,46343,1,2013
DK,46350,1,2013
DK,46371,2,2013
DK,46375,2,2013
DK,46408,1,2013
DK,46440,1,2013
DK,46454,1,2013
DK,46461,1,2013
DK,46491,1,2013
DK,46523,1,2013
DK,46526,1,2013
DK,46537,1,2013
DK,46600,1,2013
DK,46616,1,2013
DK,46693,1,2013
DK,46696,1,2013
DK,46702,1,2013
DK,46728,1,2013
DK,46779,1,2013
DK,46782,1,2013
DK,46789,1,2013
DK,46818,1,2013
DK,46856,2,2013
DK,46899,1,2013
DK,46917,1,2013
DK,46919,1,2013
DK,46975,2,2013
DK,46999,1,2013
DK,47002,1,2013
DK,47081,2,2013
DK,47098,1,2013
DK,47106,2,2013
DK,47134,1,2013
DK,47187,1,2013
DK,47193,1,2013
DK,47276,1,2013
DK,47286,1,2013
DK,47294,1,2013
DK,47296,1,2013
DK,47313,1,2013
DK,47332,1,2013
DK,47347,1,2013
DK,47350,1,2013
DK,47417,1,2013
DK,47453,1,2013
DK,47482,2,2013
DK,47496,1,2013
DK,47514,2,2013
DK,47525,1,2013
DK,47527,1,2013
DK,47530,1,2013
DK,47533,1,2013
DK,47545,1,2013
DK,47553,1,2013
DK,47560,1,2013
DK,47579,1,2013
DK,47661,1,2013
DK,47697,2,2013
DK,47710,1,2013
DK,47724,1,2013
DK,47741,1,2013
DK,47747,1,2013
DK,47753,1,2013
DK,47760,1,2013
DK,47767,2,2013
DK,47773,1,2013
DK,47815,1,2013
DK,47863,1,2013
DK,47872,1,2013
DK,47914,1,2013
DK,47925,1,2013
DK,47951,1,2013
DK,47960,1,2013
DK,47965,1,2013
DK,47973,2,2013
DK,47982,2,2013
DK,47987,1,2013
DK,48002,1,2013
DK,48036,1,2013
DK,48050,1,2013
DK,48054,1,2013
DK,48063,1,2013
DK,48071,1,2013
DK,48084,1,2013
DK,48086,1,2013
DK,48146,1,2013
DK,48165,1,2013
DK,48176,1,2013
DK,48209,1,2013
DK,48268,1,2013
DK,48271,1,2013
DK,48280,1,2013
DK,48301,1,2013
DK,48317,1,2013
DK,48388,1,2013
DK,48420,1,2013
DK,48433,2,2013
DK,48441,1,2013
DK,48445,1,2013
DK,48468,1,2013
DK,48482,1,2013
DK,48647,1,2013
DK,48665,1,2013
DK,48729,1,2013
DK,48753,1,2013
DK,48790,1,2013
DK,48813,1,2013
DK,48828,1,2013
DK,48832,1,2013
DK,48841,2,2013
DK,48860,1,2013
DK,48897,1,2013
DK,48911,1,2013
DK,48921,1,2013
DK,48947,1,2013
DK,48957,1,2013
DK,48964,1,2013
DK,48984,1,2013
DK,49016,1,2013
DK,49018,1,2013
DK,49022,1,2013
DK,49060,1,2013
DK,49062,1,2013
DK,49079,1,2013
DK,49087,1,2013
DK,49093,2,2013
DK,49123,1,2013
DK,49138,1,2013
DK,49156,1,2013
DK,49219,1,2013
DK,49220,1,2013
DK,49234,2,2013
DK,49240,1,2013
DK,49309,1,2013
DK,49315,1,2013
DK,49338,1,2013
DK,49370,1,2013
DK,49373,1,2013
DK,49394,1,2013
DK,49449,1,2013
DK,49454,1,2013
DK,49460,1,2013
DK,49491,1,2013
DK,49530,1,2013
DK,49573,1,2013
DK,49594,1,2013
DK,49624,1,2013
DK,49715,1,2013
DK,49719,1,2013
DK,49740,1,2013
DK,49816,1,2013
DK,49827,1,2013
DK,49885,1,2013
DK,49928,1,2013
DK,49947,2,2013
DK,49958,1,2013
DK,49965,1,2013
DK,49968,1,2013
DK,49990,1,2013
DK,49998,1,2013
DK,50001,1,2013
DK,50018,1,2013
DK,50025,1,2013
DK,50031,1,2013
DK,50058,1,2013
DK,50126,1,2013
DK,50132,1,2013
DK,50217,1,2013
DK,50243,1,2013
DK,50252,1,2013
DK,50282,1,2013
DK,50297,1,2013
DK,50310,1,2013
DK,50327,1,2013
DK,50331,1,2013
DK,50339,1,2013
DK,50400,1,2013
DK,50405,1,2013
DK,50408,1,2013
DK,50455,1,2013
DK,50489,1,2013
DK,50551,1,2013
DK,50587,1,2013
DK,50635,1,2013
DK,50658,1,2013
DK,50665,1,2013
DK,50673,1,2013
DK,50676,1,2013
DK,50688,1,2013
DK,50703,1,2013
DK,50707,1,2013
DK,50735,1,2013
DK,50755,1,2013
DK,50776,1,2013
DK,50782,1,2013
DK,50787,1,2013
DK,50797,1,2013
DK,50817,1,2013
DK,50847,1,2013
DK,50875,1,2013
DK,50931,1,2013
DK,50955,1,2013
DK,50962,1,2013
DK,50980,1,2013
DK,50990,1,2013
DK,51045,1,2013
DK,51057,2,2013
DK,51061,1,2013
DK,51067,1,2013
DK,51162,1,2013
DK,51212,1,2013
DK,51284,1,2013
DK,51290,1,2013
DK,51312,1,2013
DK,51341,1,2013
DK,51372,1,2013
DK,51388,1,2013
DK,51391,1,2013
DK,51405,1,2013
DK,51433,1,2013
DK,51493,1,2013
DK,51601,1,2013
DK,51618,1,2013
DK,51667,1,2013
DK,51688,1,2013
DK,51713,1,2013
DK,51751,1,2013
DK,51761,1,2013
DK,51878,2,2013
DK,51888,1,2013
DK,51909,1,2013
DK,51934,1,2013
DK,51937,1,2013
DK,51978,1,2013
DK,51987,1,2013
DK,52004,1,2013
DK,52067,1,2013
DK,52093,1,2013
DK,52115,1,2013
DK,52120,2,2013
DK,52122,1,2013
DK,52174,1,2013
DK,52176,1,2013
DK,52185,1,2013
DK,52225,1,2013
DK,52242,1,2013
DK,52268,1,2013
DK,52279,1,2013
DK,52291,1,2013
DK,52298,1,2013
DK,52388,1,2013
DK,52412,1,2013
DK,52426,1,2013
DK,52437,1,2013
DK,52445,1,2013
DK,52534,1,2013
DK,52542,1,2013
DK,52560,1,2013
DK,52563,1,2013
DK,52596,1,2013
DK,52618,1,2013
DK,52634,1,2013
DK,52645,1,2013
DK,52651,1,2013
DK,52665,1,2013
DK,52686,1,2013
DK,52691,1,2013
DK,52711,1,2013
DK,52717,1,2013
DK,52729,1,2013
DK,52733,1,2013
DK,52762,1,2013
DK,52787,1,2013
DK,52817,1,2013
DK,52860,1,2013
DK,52900,1,2013
DK,52965,1,2013
DK,52972,1,2013
DK,52973,1,2013
DK,52996,1,2013
DK,53002,1,2013
DK,53021,1,2013
DK,53044,1,2013
DK,53130,1,2013
DK,53136,1,2013
DK,53186,1,2013
DK,53191,1,2013
DK,53205,1,2013
DK,53246,1,2013
DK,53317,1,2013
DK,53357,1,2013
DK,53372,1,2013
DK,53414,1,2013
DK,53483,1,2013
DK,53489,1,2013
DK,53491,1,2013
DK,53500,1,2013
DK,53519,1,2013
DK,53527,1,2013
DK,53553,1,2013
DK,53562,1,2013
DK,53568,1,2013
DK,53588,1,2013
DK,53599,1,2013
DK,53720,1,2013
DK,53730,1,2013
DK,53777,1,2013
DK,53807,1,2013
DK,53830,1,2013
DK,53899,1,2013
DK,53906,1,2013
DK,53971,1,2013
DK,53979,1,2013
DK,54106,1,2013
DK,54128,1,2013
DK,54131,2,2013
DK,54138,1,2013
DK,54142,1,2013
DK,54156,1,2013
DK,54182,1,2013
DK,54212,1,2013
DK,54337,1,2013
DK,54359,1,2013
DK,54376,1,2013
DK,54381,1,2013
DK,54391,1,2013
DK,54438,1,2013
DK,54452,1,2013
DK,54457,1,2013
DK,54505,1,2013
DK,54546,1,2013
DK,54560,1,2013
DK,54582,1,2013
DK,54608,1,2013
DK,54620,1,2013
DK,54638,1,2013
