DB020,DB030,HS060,ANREC
AT,64432,1,2011
AT,64453,1,2011
AT,64458,1,2011
AT,64484,2,2011
AT,64490,1,2011
AT,64498,1,2011
AT,64499,1,2011
AT,64502,1,2011
AT,64506,2,2011
AT,64508,1,2011
AT,64511,2,2011
AT,64528,1,2011
AT,64529,1,2011
AT,64533,1,2011
AT,64535,1,2011
AT,64599,1,2011
AT,64600,1,2011
AT,64603,1,2011
AT,64702,1,2011
AT,64706,2,2011
AT,64709,1,2011
AT,64714,1,2011
AT,64718,1,2011
AT,64728,1,2011
AT,64740,1,2011
AT,64766,1,2011
AT,64776,1,2011
AT,64783,1,2011
AT,64787,1,2011
AT,64791,1,2011
AT,64799,1,2011
AT,64822,1,2011
AT,64843,1,2011
AT,64847,1,2011
AT,64853,1,2011
AT,64862,1,2011
AT,64871,1,2011
AT,64899,2,2011
AT,64932,1,2011
AT,64934,2,2011
AT,64945,1,2011
AT,64950,2,2011
AT,64975,1,2011
AT,64977,1,2011
AT,64988,1,2011
AT,64992,1,2011
AT,65018,1,2011
AT,65069,1,2011
AT,65070,1,2011
AT,65071,2,2011
AT,65105,1,2011
AT,65116,2,2011
AT,65118,2,2011
AT,65145,1,2011
AT,65149,1,2011
AT,65170,1,2011
AT,65174,1,2011
AT,65179,1,2011
AT,65187,1,2011
AT,65188,1,2011
AT,65190,1,2011
AT,65210,1,2011
AT,65229,1,2011
AT,65252,2,2011
AT,65253,1,2011
AT,65259,1,2011
AT,65279,1,2011
AT,65288,1,2011
AT,65323,1,2011
AT,65338,1,2011
AT,65344,1,2011
AT,65350,2,2011
AT,65365,1,2011
AT,65366,1,2011
AT,65396,2,2011
AT,65402,1,2011
AT,65450,1,2011
AT,65455,1,2011
AT,65463,1,2011
AT,65470,2,2011
AT,65476,1,2011
AT,65477,2,2011
AT,65479,1,2011
AT,65484,1,2011
AT,65488,2,2011
AT,65541,1,2011
AT,65544,1,2011
AT,65551,1,2011
AT,65573,2,2011
AT,65577,1,2011
AT,65579,1,2011
AT,65581,1,2011
AT,65607,1,2011
AT,65613,1,2011
AT,65629,1,2011
AT,65631,1,2011
AT,65635,1,2011
AT,65648,1,2011
AT,65650,2,2011
AT,65657,1,2011
AT,65670,1,2011
AT,65674,1,2011
AT,65718,1,2011
AT,65735,1,2011
AT,65749,1,2011
AT,65750,2,2011
AT,65757,1,2011
AT,65768,1,2011
AT,65780,2,2011
AT,65787,1,2011
AT,65816,1,2011
AT,65819,1,2011
AT,65826,1,2011
AT,65840,1,2011
AT,65851,1,2011
AT,65864,2,2011
AT,65900,1,2011
AT,65912,1,2011
AT,65924,1,2011
AT,65940,1,2011
AT,65944,1,2011
AT,65959,1,2011
AT,65980,1,2011
AT,65981,1,2011
AT,66008,2,2011
AT,66056,1,2011
AT,66057,1,2011
AT,66073,1,2011
AT,66087,1,2011
AT,66093,1,2011
AT,66113,1,2011
AT,66121,2,2011
AT,66122,1,2011
AT,66126,1,2011
AT,66137,1,2011
AT,66155,1,2011
AT,66175,1,2011
AT,66176,1,2011
AT,66195,2,2011
AT,66217,1,2011
AT,66261,1,2011
AT,66281,1,2011
AT,66293,1,2011
AT,66302,1,2011
AT,66310,1,2011
AT,66311,1,2011
AT,66319,1,2011
AT,66324,1,2011
AT,66328,1,2011
AT,66337,1,2011
AT,66343,2,2011
AT,66370,1,2011
AT,66376,2,2011
AT,66395,1,2011
AT,66397,1,2011
AT,66402,1,2011
AT,66403,1,2011
AT,66409,1,2011
AT,66421,1,2011
AT,66426,1,2011
AT,66430,1,2011
AT,66435,1,2011
AT,66436,2,2011
AT,66442,1,2011
AT,66443,1,2011
AT,66467,1,2011
AT,66470,1,2011
AT,66481,1,2011
AT,66485,2,2011
AT,66497,1,2011
AT,66503,1,2011
AT,66514,1,2011
AT,66519,1,2011
AT,66526,1,2011
AT,66528,1,2011
AT,66534,1,2011
AT,66567,1,2011
AT,66582,1,2011
AT,66599,1,2011
AT,66609,1,2011
AT,66710,1,2011
AT,66713,2,2011
AT,66716,2,2011
AT,66722,1,2011
AT,66734,2,2011
AT,66735,1,2011
AT,66739,1,2011
AT,66747,1,2011
AT,66750,1,2011
AT,66760,2,2011
AT,66772,1,2011
AT,66782,1,2011
AT,66820,1,2011
AT,66833,1,2011
AT,66842,1,2011
AT,66843,2,2011
AT,66851,1,2011
AT,66873,1,2011
AT,66888,1,2011
AT,66904,1,2011
AT,66907,1,2011
AT,66911,1,2011
AT,66935,1,2011
AT,66943,1,2011
AT,66945,1,2011
AT,66964,2,2011
AT,66969,1,2011
AT,66970,1,2011
AT,67013,1,2011
AT,67036,1,2011
AT,67059,1,2011
AT,67102,1,2011
AT,67103,1,2011
AT,67109,1,2011
AT,67112,1,2011
AT,67134,1,2011
AT,67135,1,2011
AT,67156,1,2011
AT,67163,1,2011
AT,67169,1,2011
AT,67177,1,2011
AT,67184,1,2011
AT,67190,1,2011
AT,67192,1,2011
AT,67195,1,2011
AT,67200,1,2011
AT,67210,2,2011
AT,67212,1,2011
AT,67229,1,2011
AT,67239,2,2011
AT,67256,2,2011
AT,67257,2,2011
AT,67265,1,2011
AT,67267,1,2011
AT,67291,1,2011
AT,67302,1,2011
AT,67303,1,2011
AT,67313,1,2011
AT,67339,1,2011
AT,67354,1,2011
AT,67360,2,2011
AT,67369,1,2011
AT,67373,1,2011
AT,67384,1,2011
AT,67404,1,2011
AT,67413,1,2011
AT,67416,1,2011
AT,67421,1,2011
AT,67426,1,2011
AT,67458,1,2011
AT,67462,1,2011
AT,67463,1,2011
AT,67466,1,2011
AT,67474,1,2011
AT,67475,1,2011
AT,67477,1,2011
AT,67486,1,2011
AT,67489,2,2011
AT,67497,1,2011
AT,67504,1,2011
AT,67523,2,2011
AT,67525,1,2011
AT,67542,2,2011
AT,67544,1,2011
AT,67546,1,2011
AT,67568,1,2011
AT,67569,1,2011
AT,67585,1,2011
AT,67594,1,2011
AT,67597,1,2011
AT,67620,1,2011
AT,67623,1,2011
AT,67625,1,2011
AT,67632,1,2011
AT,67647,1,2011
AT,67667,1,2011
AT,67675,1,2011
AT,67678,1,2011
AT,67697,1,2011
AT,67708,1,2011
AT,67719,1,2011
AT,67737,1,2011
AT,67756,1,2011
AT,67771,1,2011
AT,67778,1,2011
AT,67786,1,2011
AT,67793,1,2011
AT,67797,2,2011
AT,67809,1,2011
AT,67819,1,2011
AT,67824,1,2011
AT,67825,1,2011
AT,67852,1,2011
AT,67862,2,2011
AT,67951,1,2011
AT,67953,1,2011
AT,67972,1,2011
AT,67983,1,2011
AT,67986,1,2011
AT,67992,1,2011
AT,67995,1,2011
AT,67999,1,2011
AT,68014,2,2011
AT,68019,1,2011
AT,68023,1,2011
AT,68060,1,2011
AT,68072,1,2011
AT,68078,1,2011
AT,68082,1,2011
AT,68085,1,2011
AT,68115,1,2011
AT,68122,2,2011
AT,68151,1,2011
AT,68159,1,2011
AT,68176,1,2011
AT,68183,1,2011
AT,68189,1,2011
AT,68197,1,2011
AT,68213,1,2011
AT,68236,1,2011
AT,68244,1,2011
AT,68246,1,2011
AT,68248,1,2011
AT,68249,1,2011
AT,68260,1,2011
AT,68270,1,2011
AT,68273,1,2011
AT,68282,1,2011
AT,68283,1,2011
AT,68305,2,2011
AT,68316,1,2011
AT,68322,1,2011
AT,68323,1,2011
AT,68326,1,2011
AT,68331,1,2011
AT,68335,1,2011
AT,68336,1,2011
AT,68355,1,2011
AT,68362,1,2011
AT,68376,1,2011
AT,68399,1,2011
AT,68404,1,2011
AT,68420,1,2011
AT,68446,2,2011
AT,68453,1,2011
AT,68459,1,2011
AT,68505,1,2011
AT,68528,1,2011
AT,68544,1,2011
AT,68547,2,2011
AT,68564,1,2011
AT,68577,1,2011
AT,68581,1,2011
AT,68595,1,2011
AT,68620,1,2011
AT,68625,1,2011
AT,68634,1,2011
AT,68635,2,2011
AT,68642,1,2011
AT,68664,1,2011
AT,68666,1,2011
AT,68679,1,2011
AT,68693,1,2011
AT,68700,1,2011
AT,68712,1,2011
AT,68717,1,2011
AT,68748,1,2011
AT,68750,1,2011
AT,68761,1,2011
AT,68765,1,2011
AT,68788,1,2011
AT,68789,1,2011
AT,68800,1,2011
AT,68813,1,2011
AT,68826,1,2011
AT,68837,1,2011
AT,68839,1,2011
AT,68842,1,2011
AT,68854,1,2011
AT,68868,1,2011
AT,68901,1,2011
AT,68906,1,2011
AT,68907,1,2011
AT,68913,1,2011
AT,68919,1,2011
AT,68942,1,2011
AT,68974,1,2011
AT,68978,1,2011
AT,68998,1,2011
AT,69003,1,2011
AT,69015,1,2011
AT,69019,1,2011
AT,69026,1,2011
AT,69034,1,2011
AT,69038,1,2011
AT,69057,1,2011
AT,69067,1,2011
AT,69074,1,2011
AT,69075,1,2011
AT,69102,1,2011
AT,69105,1,2011
AT,69109,1,2011
AT,69132,2,2011
AT,69143,1,2011
AT,69150,1,2011
AT,69182,1,2011
AT,69188,1,2011
AT,69192,1,2011
AT,69199,1,2011
AT,69232,1,2011
AT,69238,1,2011
AT,69240,1,2011
AT,69246,1,2011
AT,69261,1,2011
AT,69280,1,2011
AT,69284,1,2011
AT,69288,1,2011
AT,69296,1,2011
AT,69298,1,2011
AT,69308,1,2011
AT,69318,1,2011
AT,69324,1,2011
AT,69329,1,2011
AT,69338,1,2011
AT,69361,1,2011
AT,69372,1,2011
AT,69379,1,2011
AT,69387,1,2011
AT,69401,1,2011
AT,69404,1,2011
AT,69416,1,2011
AT,69420,1,2011
AT,69421,1,2011
AT,69436,1,2011
AT,69440,1,2011
AT,69446,1,2011
AT,69447,1,2011
AT,69465,1,2011
AT,69466,1,2011
AT,69467,1,2011
AT,69483,1,2011
AT,69484,1,2011
AT,69487,1,2011
AT,69501,1,2011
AT,69514,1,2011
AT,69516,1,2011
AT,69518,1,2011
AT,69523,1,2011
AT,69525,1,2011
AT,69529,1,2011
AT,69548,2,2011
AT,69585,1,2011
AT,69592,1,2011
AT,69607,1,2011
AT,69608,1,2011
AT,69609,1,2011
AT,69615,1,2011
AT,69618,1,2011
AT,69624,1,2011
AT,69634,1,2011
AT,69640,1,2011
AT,69642,1,2011
AT,69649,1,2011
AT,69658,1,2011
AT,69665,1,2011
AT,69666,1,2011
AT,69688,1,2011
AT,69698,1,2011
AT,69710,1,2011
AT,69749,1,2011
AT,69751,1,2011
AT,69761,1,2011
AT,69773,2,2011
AT,69779,1,2011
AT,69782,1,2011
AT,69788,1,2011
AT,69797,1,2011
AT,69803,1,2011
AT,69804,1,2011
AT,69823,1,2011
AT,69839,1,2011
AT,69858,1,2011
AT,69865,1,2011
AT,69881,1,2011
AT,69897,1,2011
AT,69920,1,2011
AT,69939,1,2011
AT,69947,2,2011
AT,69969,1,2011
AT,69979,1,2011
AT,70016,1,2011
AT,70018,2,2011
AT,70034,1,2011
AT,70046,1,2011
AT,70048,1,2011
AT,70050,1,2011
AT,70053,1,2011
AT,70062,2,2011
AT,70069,2,2011
AT,70072,1,2011
AT,70086,1,2011
AT,70120,1,2011
AT,70151,1,2011
AT,70162,1,2011
AT,70163,1,2011
AT,70169,2,2011
AT,70180,1,2011
AT,70184,1,2011
AT,70194,2,2011
AT,70198,1,2011
AT,70206,2,2011
AT,70207,1,2011
AT,70223,1,2011
AT,70238,1,2011
AT,70246,2,2011
AT,70264,1,2011
AT,70287,1,2011
AT,70299,1,2011
AT,70322,2,2011
AT,70329,1,2011
AT,70331,1,2011
AT,70335,1,2011
AT,70336,1,2011
AT,70340,1,2011
AT,70362,1,2011
AT,70369,1,2011
AT,70377,1,2011
AT,70385,1,2011
AT,70392,1,2011
AT,70432,1,2011
AT,70436,1,2011
AT,70439,2,2011
AT,70488,1,2011
AT,70499,1,2011
AT,70510,1,2011
AT,70518,1,2011
AT,70521,1,2011
AT,70528,1,2011
AT,70529,1,2011
AT,70537,1,2011
AT,70546,1,2011
AT,70549,2,2011
AT,70554,1,2011
AT,70557,1,2011
AT,70630,2,2011
AT,70639,1,2011
AT,70642,1,2011
AT,70681,2,2011
AT,70687,2,2011
AT,70696,1,2011
AT,70699,1,2011
AT,70714,1,2011
AT,70720,1,2011
AT,70724,1,2011
AT,70727,1,2011
AT,70739,1,2011
AT,70763,1,2011
AT,70807,1,2011
AT,70824,1,2011
AT,70825,2,2011
AT,70831,2,2011
AT,70853,1,2011
AT,70870,1,2011
AT,70871,2,2011
AT,70883,1,2011
AT,70884,1,2011
AT,70886,1,2011
AT,70903,1,2011
AT,70918,1,2011
AT,70959,1,2011
AT,70961,1,2011
AT,70973,1,2011
AT,70978,1,2011
AT,70992,1,2011
AT,71000,1,2011
AT,71010,1,2011
AT,71043,1,2011
AT,71044,1,2011
AT,71071,1,2011
AT,71079,1,2011
AT,71086,1,2011
AT,71087,1,2011
AT,71088,1,2011
AT,71099,1,2011
AT,71107,1,2011
AT,71117,1,2011
AT,71120,1,2011
AT,71121,1,2011
AT,71125,1,2011
AT,71130,1,2011
AT,71136,1,2011
AT,71141,1,2011
AT,71142,1,2011
AT,71179,1,2011
AT,71279,2,2011
AT,71327,1,2011
AT,71328,1,2011
AT,71330,1,2011
AT,71335,1,2011
AT,71349,1,2011
AT,71361,1,2011
AT,71367,2,2011
AT,71369,1,2011
AT,71381,1,2011
AT,71383,1,2011
AT,71447,1,2011
AT,71486,1,2011
AT,71491,1,2011
AT,71496,1,2011
AT,71522,1,2011
AT,71526,1,2011
AT,71535,2,2011
AT,71553,1,2011
AT,71562,1,2011
AT,71567,1,2011
AT,71570,1,2011
AT,71584,1,2011
AT,71637,1,2011
AT,71672,1,2011
AT,71678,1,2011
AT,71689,1,2011
AT,71691,1,2011
AT,71701,1,2011
AT,71708,1,2011
AT,71711,1,2011
AT,71716,1,2011
AT,71720,1,2011
AT,71728,1,2011
AT,71739,1,2011
AT,71762,2,2011
AT,71776,1,2011
AT,71777,1,2011
AT,71780,1,2011
AT,71791,1,2011
AT,71822,1,2011
AT,71828,1,2011
AT,71831,1,2011
AT,71833,1,2011
AT,71834,1,2011
AT,71836,1,2011
AT,71848,1,2011
AT,71850,1,2011
AT,71852,1,2011
AT,71853,1,2011
AT,71879,1,2011
AT,71882,1,2011
AT,71906,1,2011
AT,71910,1,2011
AT,71915,1,2011
AT,71933,1,2011
AT,71950,1,2011
AT,71967,1,2011
AT,71983,1,2011
AT,71994,1,2011
AT,72017,1,2011
AT,72024,1,2011
AT,72026,1,2011
AT,72034,2,2011
AT,72038,1,2011
AT,72042,1,2011
AT,72049,1,2011
AT,72063,1,2011
AT,72069,1,2011
AT,72070,1,2011
AT,72101,1,2011
AT,72109,1,2011
AT,72132,1,2011
AT,72150,1,2011
AT,72155,1,2011
AT,72162,1,2011
AT,72164,1,2011
AT,72166,1,2011
AT,72185,1,2011
AT,72216,1,2011
AT,72220,1,2011
AT,72233,1,2011
AT,72238,1,2011
AT,72253,1,2011
AT,72254,1,2011
AT,72267,1,2011
AT,72275,1,2011
AT,72279,1,2011
AT,72283,1,2011
AT,72285,2,2011
AT,72289,1,2011
AT,72296,1,2011
AT,72305,1,2011
AT,72329,1,2011
AT,72336,1,2011
AT,72364,1,2011
AT,72368,1,2011
AT,72383,1,2011
AT,72387,1,2011
AT,72390,1,2011
AT,72392,1,2011
AT,72395,1,2011
AT,72403,1,2011
AT,72411,1,2011
AT,72412,1,2011
AT,72430,1,2011
AT,72443,1,2011
AT,72464,1,2011
AT,72482,1,2011
AT,72494,1,2011
AT,72533,1,2011
AT,72557,1,2011
AT,72581,1,2011
AT,72586,1,2011
AT,72601,1,2011
AT,72609,1,2011
AT,72613,1,2011
AT,72621,1,2011
AT,72623,1,2011
AT,72635,1,2011
AT,72662,1,2011
AT,72664,1,2011
AT,72685,1,2011
AT,72735,1,2011
AT,72749,1,2011
AT,72757,1,2011
AT,72789,1,2011
AT,72794,1,2011
AT,72801,1,2011
AT,72856,1,2011
AT,72883,1,2011
AT,72884,2,2011
AT,72899,1,2011
AT,72903,1,2011
AT,72913,1,2011
AT,72915,1,2011
AT,72917,2,2011
AT,72921,1,2011
AT,72930,1,2011
AT,72941,1,2011
AT,72950,1,2011
AT,72975,1,2011
AT,72984,1,2011
AT,72989,1,2011
AT,293,2,2012
AT,521,1,2012
AT,1682,1,2012
AT,2960,1,2012
AT,3152,1,2012
AT,3393,2,2012
AT,4358,1,2012
AT,5742,1,2012
AT,7512,1,2012
AT,8054,2,2012
AT,8735,1,2012
AT,9129,2,2012
AT,9179,1,2012
AT,10058,2,2012
AT,10568,1,2012
AT,10789,1,2012
AT,11081,1,2012
AT,12445,2,2012
AT,14552,1,2012
AT,14653,1,2012
AT,15082,1,2012
AT,15145,1,2012
AT,15740,1,2012
AT,17263,1,2012
AT,17880,1,2012
AT,18378,2,2012
AT,18803,1,2012
AT,19980,1,2012
AT,20947,1,2012
AT,21098,2,2012
AT,21262,1,2012
AT,21740,1,2012
AT,22423,1,2012
AT,23075,2,2012
AT,23259,1,2012
AT,23654,1,2012
AT,24477,1,2012
AT,25227,2,2012
AT,25657,1,2012
AT,25900,1,2012
AT,25971,1,2012
AT,26590,1,2012
AT,27015,2,2012
AT,28254,2,2012
AT,28347,1,2012
AT,28381,1,2012
AT,29116,1,2012
AT,29670,1,2012
AT,30370,2,2012
AT,31236,2,2012
AT,31358,1,2012
AT,31575,1,2012
AT,31851,1,2012
AT,32333,2,2012
AT,32471,1,2012
AT,33821,2,2012
AT,34088,1,2012
AT,34658,1,2012
AT,35142,1,2012
AT,36541,1,2012
AT,36807,2,2012
AT,37869,1,2012
AT,38767,1,2012
AT,38787,1,2012
AT,39287,1,2012
AT,39328,1,2012
AT,40401,1,2012
AT,40449,1,2012
AT,40654,2,2012
AT,41452,1,2012
AT,41632,1,2012
AT,42265,1,2012
AT,42302,2,2012
AT,42416,1,2012
AT,42624,1,2012
AT,42625,1,2012
AT,42700,1,2012
AT,44017,1,2012
AT,44197,1,2012
AT,44229,1,2012
AT,44929,2,2012
AT,44974,2,2012
AT,47252,1,2012
AT,47382,1,2012
AT,47406,2,2012
AT,48189,1,2012
AT,48505,2,2012
AT,48874,1,2012
AT,49568,2,2012
AT,49743,1,2012
AT,50305,1,2012
AT,51961,1,2012
AT,52235,1,2012
AT,52351,1,2012
AT,53071,1,2012
AT,53311,1,2012
AT,53313,1,2012
AT,53422,1,2012
AT,53687,1,2012
AT,53888,1,2012
AT,53955,2,2012
AT,54258,1,2012
AT,54917,1,2012
AT,55489,2,2012
AT,55952,1,2012
AT,56447,1,2012
AT,58248,2,2012
AT,60693,1,2012
AT,61226,1,2012
AT,61703,1,2012
AT,61719,1,2012
AT,61766,1,2012
AT,62693,1,2012
AT,63404,1,2012
AT,64326,2,2012
AT,64595,1,2012
AT,64813,1,2012
AT,65305,1,2012
AT,65335,1,2012
AT,65723,2,2012
AT,66256,1,2012
AT,69502,1,2012
AT,70806,2,2012
AT,71722,1,2012
AT,72302,1,2012
AT,72453,1,2012
AT,72560,2,2012
AT,73105,1,2012
AT,74779,1,2012
AT,75533,1,2012
AT,76047,2,2012
AT,76138,1,2012
AT,77134,1,2012
AT,77392,1,2012
AT,77498,1,2012
AT,78114,1,2012
AT,78820,1,2012
AT,79611,2,2012
AT,79915,2,2012
AT,80174,1,2012
AT,81399,1,2012
AT,81522,1,2012
AT,81967,2,2012
AT,82463,1,2012
AT,83405,2,2012
AT,83910,1,2012
AT,84154,1,2012
AT,84175,1,2012
AT,84993,1,2012
AT,85197,1,2012
AT,85210,1,2012
AT,85363,1,2012
AT,85928,1,2012
AT,86308,1,2012
AT,86404,1,2012
AT,86853,1,2012
AT,87264,1,2012
AT,87383,1,2012
AT,87632,1,2012
AT,88067,1,2012
AT,89617,2,2012
AT,89983,2,2012
AT,90416,1,2012
AT,90750,2,2012
AT,90856,1,2012
AT,91147,1,2012
AT,91410,1,2012
AT,91483,1,2012
AT,92595,2,2012
AT,92770,1,2012
AT,92808,1,2012
AT,93467,1,2012
AT,94075,1,2012
AT,94249,2,2012
AT,96947,2,2012
AT,99716,2,2012
AT,99998,2,2012
AT,100164,1,2012
AT,100848,1,2012
AT,101588,1,2012
AT,102189,2,2012
AT,102296,1,2012
AT,102615,1,2012
AT,103249,1,2012
AT,103908,1,2012
AT,104055,1,2012
AT,104720,2,2012
AT,104982,1,2012
AT,106117,1,2012
AT,106296,1,2012
AT,106775,1,2012
AT,107136,1,2012
AT,107462,1,2012
AT,108102,1,2012
AT,109306,1,2012
AT,110189,1,2012
AT,110243,1,2012
AT,111411,1,2012
AT,111625,1,2012
AT,111803,2,2012
AT,112106,1,2012
AT,112280,1,2012
AT,112404,1,2012
AT,112822,1,2012
AT,113076,1,2012
AT,113346,1,2012
AT,113964,1,2012
AT,114318,1,2012
AT,115760,1,2012
AT,116704,1,2012
AT,117140,1,2012
AT,117858,2,2012
AT,118519,2,2012
AT,118582,1,2012
AT,119142,1,2012
AT,119339,1,2012
AT,119483,2,2012
AT,119879,2,2012
AT,120220,1,2012
AT,120697,1,2012
AT,121818,1,2012
AT,121995,1,2012
AT,122128,1,2012
AT,123558,1,2012
AT,124240,1,2012
AT,124824,1,2012
AT,125055,1,2012
AT,126261,1,2012
AT,127154,1,2012
AT,128523,1,2012
AT,129027,1,2012
AT,129106,1,2012
AT,129199,1,2012
AT,129220,1,2012
AT,129387,2,2012
AT,130002,1,2012
AT,130226,2,2012
AT,130957,2,2012
AT,131714,1,2012
AT,133935,1,2012
AT,134780,1,2012
AT,135062,1,2012
AT,136472,1,2012
AT,137208,1,2012
AT,137402,1,2012
AT,137815,1,2012
AT,137850,1,2012
AT,138250,1,2012
AT,138256,1,2012
AT,138536,2,2012
AT,140040,1,2012
AT,141241,1,2012
AT,141325,1,2012
AT,141395,2,2012
AT,141693,1,2012
AT,141830,1,2012
AT,143010,1,2012
AT,144012,2,2012
AT,144095,1,2012
AT,144304,2,2012
AT,144493,1,2012
AT,145390,2,2012
AT,147383,1,2012
AT,147908,1,2012
AT,149090,2,2012
AT,149638,1,2012
AT,150057,1,2012
AT,150060,1,2012
AT,151491,1,2012
AT,151782,1,2012
AT,152589,1,2012
AT,152835,2,2012
AT,152995,1,2012
AT,153047,1,2012
AT,155449,2,2012
AT,155658,1,2012
AT,156951,2,2012
AT,157992,1,2012
AT,158075,1,2012
AT,158140,1,2012
AT,159119,1,2012
AT,160969,2,2012
AT,162083,1,2012
AT,163150,1,2012
AT,164046,1,2012
AT,164331,2,2012
AT,167662,1,2012
AT,168047,1,2012
AT,168240,1,2012
AT,168330,1,2012
AT,169676,1,2012
AT,169785,1,2012
AT,170634,1,2012
AT,170898,1,2012
AT,172133,1,2012
AT,172536,2,2012
AT,173431,1,2012
AT,173998,2,2012
AT,174097,2,2012
AT,174112,1,2012
AT,174303,1,2012
AT,175407,1,2012
AT,175765,1,2012
AT,175881,1,2012
AT,176335,1,2012
AT,176664,2,2012
AT,176956,1,2012
AT,177076,2,2012
AT,177203,1,2012
AT,177247,1,2012
AT,177659,1,2012
AT,179568,2,2012
AT,180294,1,2012
AT,180475,1,2012
AT,182125,1,2012
AT,183233,1,2012
AT,183799,1,2012
AT,183855,1,2012
AT,184135,2,2012
AT,184292,1,2012
AT,185759,1,2012
AT,187001,1,2012
AT,188285,1,2012
AT,190289,1,2012
AT,190700,1,2012
AT,191605,1,2012
AT,192549,2,2012
AT,192826,1,2012
AT,192878,2,2012
AT,193344,1,2012
AT,195316,2,2012
AT,196594,1,2012
AT,197508,1,2012
AT,197993,1,2012
AT,197996,1,2012
AT,198353,1,2012
AT,198879,1,2012
AT,199027,1,2012
AT,199133,1,2012
AT,200403,1,2012
AT,201073,2,2012
AT,201084,1,2012
AT,201561,1,2012
AT,201780,1,2012
AT,201916,2,2012
AT,202656,1,2012
AT,203427,1,2012
AT,204318,2,2012
AT,204948,1,2012
AT,204985,2,2012
AT,205915,1,2012
AT,206200,1,2012
AT,206776,2,2012
AT,207107,1,2012
AT,208421,2,2012
AT,208859,1,2012
AT,209926,1,2012
AT,210385,1,2012
AT,210732,1,2012
AT,211119,1,2012
AT,211361,2,2012
AT,212098,2,2012
AT,212851,2,2012
AT,212986,1,2012
AT,213560,1,2012
AT,214075,1,2012
AT,214330,2,2012
AT,214432,1,2012
AT,214558,2,2012
AT,215828,2,2012
AT,216332,2,2012
AT,216551,1,2012
AT,218112,1,2012
AT,218252,1,2012
AT,218401,1,2012
AT,218843,2,2012
AT,219614,1,2012
AT,219861,1,2012
AT,220365,2,2012
AT,220850,1,2012
AT,221554,1,2012
AT,222382,1,2012
AT,223059,1,2012
AT,223354,1,2012
AT,223812,1,2012
AT,224737,1,2012
AT,226280,1,2012
AT,226955,2,2012
AT,227785,1,2012
AT,228709,1,2012
AT,229861,1,2012
AT,230408,1,2012
AT,230791,1,2012
AT,230813,1,2012
AT,231262,1,2012
AT,232038,1,2012
AT,232195,1,2012
AT,232342,2,2012
AT,233011,1,2012
AT,233080,2,2012
AT,233225,1,2012
AT,233386,2,2012
AT,233992,1,2012
AT,234012,1,2012
AT,234328,1,2012
AT,235520,1,2012
AT,236032,1,2012
AT,236132,1,2012
AT,236263,1,2012
AT,236274,1,2012
AT,236893,1,2012
AT,237497,1,2012
AT,237619,2,2012
AT,237873,2,2012
AT,237909,2,2012
AT,238178,1,2012
AT,239945,1,2012
AT,240353,1,2012
AT,240419,1,2012
AT,241133,1,2012
AT,241463,1,2012
AT,241491,1,2012
AT,242565,1,2012
AT,242737,1,2012
AT,243130,1,2012
AT,243640,1,2012
AT,243960,1,2012
AT,244431,2,2012
AT,245130,1,2012
AT,245294,2,2012
AT,245397,2,2012
AT,245743,1,2012
AT,246264,1,2012
AT,246399,1,2012
AT,246797,1,2012
AT,247299,2,2012
AT,247473,1,2012
AT,247536,1,2012
AT,247901,2,2012
AT,247999,1,2012
AT,249918,1,2012
AT,250029,2,2012
AT,252366,1,2012
AT,252769,1,2012
AT,253631,1,2012
AT,253895,1,2012
AT,253928,1,2012
AT,254665,1,2012
AT,255170,1,2012
AT,256137,1,2012
AT,256481,1,2012
AT,257291,1,2012
AT,257775,1,2012
AT,258369,1,2012
AT,258583,1,2012
AT,259196,2,2012
AT,259570,1,2012
AT,259729,1,2012
AT,260375,2,2012
AT,260611,2,2012
AT,261485,1,2012
AT,261587,1,2012
AT,262742,1,2012
AT,262875,2,2012
AT,263041,1,2012
AT,263066,1,2012
AT,265342,1,2012
AT,265431,2,2012
AT,265713,2,2012
AT,266722,1,2012
AT,267045,1,2012
AT,268244,1,2012
AT,268627,2,2012
AT,268674,2,2012
AT,269602,1,2012
AT,269635,1,2012
AT,269856,1,2012
AT,270939,1,2012
AT,271401,1,2012
AT,271691,1,2012
AT,271787,2,2012
AT,272453,1,2012
AT,272596,1,2012
AT,274775,1,2012
AT,276100,1,2012
AT,277014,2,2012
AT,277235,1,2012
AT,277987,1,2012
AT,278170,1,2012
AT,278644,2,2012
AT,279056,1,2012
AT,279337,2,2012
AT,279394,1,2012
AT,279820,2,2012
AT,280271,1,2012
AT,280621,1,2012
AT,281138,1,2012
AT,281479,1,2012
AT,284458,1,2012
AT,285555,1,2012
AT,285593,1,2012
AT,286666,2,2012
AT,286769,1,2012
AT,286956,1,2012
AT,288202,1,2012
AT,288863,1,2012
AT,289059,1,2012
AT,289232,1,2012
AT,289988,1,2012
AT,290894,1,2012
AT,291811,1,2012
AT,292117,1,2012
AT,292453,1,2012
AT,293118,1,2012
AT,293495,1,2012
AT,293812,1,2012
AT,294102,1,2012
AT,294432,1,2012
AT,294696,1,2012
AT,295165,1,2012
AT,298170,1,2012
AT,298565,1,2012
AT,298925,1,2012
AT,299576,1,2012
AT,299653,2,2012
AT,299975,1,2012
AT,300034,1,2012
AT,300454,1,2012
AT,300570,2,2012
AT,300706,1,2012
AT,301951,1,2012
AT,302936,2,2012
AT,302938,2,2012
