"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","DK",1220941,505.690440060698,"756.399","1","2011","NA","3",1962,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","22","0 - 1","37","NA","b-e","NA","13","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,107182,0,0,601,1,0,0,,392,0,0,0,0,0,1,"7.4473",48,122094,"2","2","NA","1","NA","NA","NA","NA","1","NA","NA","4","NA","2","1","NA","2","NA","NA","NA","NA","3","NA","1"
"2011","DK",1220942,505.690440060698,"2566.257","2","2011","NA","1",1964,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","33","2","40","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,54901,264,0,435,1,0,163,,0,0,0,0,0,0,1,"7.4473",46,122094,"2","6","NA","NA","NA","1","NA","NA","1","1","1941","1","1","2","3","2","1","NA","NA","NA","NA","5","6","NA"
"2011","DK",1221011,505.690440060698,"NA","1","2011","NA","4",1991,"1","1","3","DK","1","5","2","6","NA","NA","NA","NA","3","33",,"37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,13,0,0,588,1,0,0,,5,0,0,0,0,228,1,"7.4473",19,122101,"2","2","NA","NA","NA","NA","2","NA","NA","1","1939","NA","1","3","NA","NA","NA","4","NA","2","NA","NA","3","NA"
"2011","DK",1221013,505.690440060698,"NA","2","2011","NA","2",1979,"2","1","1","DK","2","NA","3","2","NA","NA","NA","NA","3","34","3","NA","NA","q","NA","NA","NA","1","2","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,29243,0,0,0,1,0,0,,952,0,0,0,0,0,1,"7.4473",31,122101,"3","6","NA","1","4","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","NA","NA","NA","2","NA","NA","NA","NA"
"2011","DK",1221015,505.690440060698,"NA","2","2011","NA","3",1967,"1","2","3","DK","2","NA","5","3","NA","NA","NA","NA","1","22","2","37","NA","l-n","NA","NA","1","NA","2","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,46628,0,0,483,1,0,35700,,27,0,0,0,0,0,1,"7.4473",43,122101,"2","7","NA","NA","NA","2","NA","1918","NA","1","NA","NA","NA","NA","2","2","NA","1","NA","NA","NA","5","3","NA"
"2011","DK",1221391,505.690440060698,"NA","1","2011","NA","2",1973,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","41","7","37","NA","b-e","NA","13","NA","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,43073,0,0,603,1,0,0,,187,0,0,0,0,0,1,"7.4473",37,122139,"2","2","NA","NA","2","NA","2","NA","1","NA","NA","1","NA","NA","3","1","NA","2","5","2","NA","3","NA","NA"
"2011","DK",1221395,505.690440060698,"726.5886","1","2011","NA","2",1980,"2","2","1","DK","2","NA","3","5","NA","NA","NA","NA","NA","42","5","45","NA","NA","NA","NA","1","2","2","2","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,19903,0,0,0,1,0,0,,11796,0,0,287,0,0,1,"7.4473",30,122139,"3","2","NA","1","NA","1","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA"
"2011","DK",1221461,505.690440060698,"NA","2","2011","NA","2",1973,"1","2","3","DK","2","NA","3","6","NA","2","NA","1","3","33","5","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","NA","2","NA","2","NA",1,1,18533,0,0,0,1,0,38,,7656,0,0,5264,0,0,1,"7.4473",37,122146,"3","6","NA","1","2","NA","NA","NA","1","1","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","3","NA","1"
"2011","DK",1221462,505.690440060698,"570.1609","2","2011","NA","1",1974,"2","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","NA","5","37","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,51742,7277,6925,0,1,0,576,,0,0,0,0,0,0,1,"7.4473",36,122146,"3","2","NA","NA","NA","NA","NA","NA","1","1","1940","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","3","NA"
"2011","DK",1221681,505.690440060698,"594.4132","NA","2011","NA","3",1994,"2",,"1",,"1","NA",,,"NA","1","NA","NA","2","52",,"NA","NA",,"NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,0,0,0,552,1,0,0,,0,0,0,0,0,0,1,"7.4473",16,122168,"3","7","NA","3","NA","NA","NA","NA","NA","NA","1951","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA"
"2011","DK",1221682,505.690440060698,"1142.362","2","2011","NA","2",1966,"1","1","3","DK","2","NA","2","5","NA","NA","NA","NA","2","34","7","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,17152,0,0,38894,0,0,1,"7.4473",44,122168,"2","5","NA","NA","2","NA","NA","1914","NA","1","NA","NA","NA","NA","2","1","1","NA","4","2","1","NA","NA","NA"
"2011","DK",1221685,505.690440060698,"508.9754","1","2011","NA","2",1965,"2","2","1","DK","2","3","5","5","NA","1","1","NA","3","33","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,25800,0,0,0,0,0,1,"7.4473",45,122168,"2","2","NA","3","NA","NA","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",1221742,505.690440060698,"1238.83","1","2011","NA","2",1967,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","41","2","33","NA","q","NA","NA","1","2","NA","3","NA","NA","NA","2","3","2","NA","2","NA",1,1,35032,2041,1851,0,1,0,66,,0,0,0,0,0,0,1,"7.4473",43,122174,"3","2","NA","NA","2","NA","2","1944","2","NA","1939","NA","NA","NA","1","NA","NA","3","NA","2","NA","NA","NA","NA"
"2011","DK",1221744,505.690440060698,"1495.311","1","2011","NA","1",1973,"2","2","3","DK","2","NA","5","1","NA","NA","2","1","3","91","2","NA","NA","l-n","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","1","NA","NA","NA",1,1,19963,0,0,19,1,242,0,,35,0,0,0,0,0,1,"7.4473",37,122174,"3","6","NA","NA","NA","NA","NA","NA","NA","NA","1945","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1221963,505.690440060698,"2522.417","1","2011","NA","3",1969,"1","2","3","Other","2","NA","5","3","NA","1","NA","NA","3","34","2","37","NA","p","NA","NA","1","2","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA",1,1,0,0,0,435,1,0,15982,,185,0,0,0,0,0,1,"7.4473",41,122196,"3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","4","NA","NA","NA"
"2011","DK",1221964,505.690440060698,"1005.336","1","2011","NA","2",1971,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","21","2","45","NA","l-n","NA","12","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,53919,0,0,865,1,0,0,,334,0,0,0,0,0,1,"7.4473",39,122196,"2","2","NA","3","2","NA","NA","NA","NA","NA","NA","1","NA","2","1","NA","NA","9","NA","NA","3","NA","NA","NA"
"2011","DK",1221966,505.690440060698,"NA","2","2011","NA","2",1993,"1","1","2","DK","2","NA","2","6","NA","NA","2","1","3","93",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,8717,0,0,0,1,0,0,,361,0,0,0,0,0,1,"7.4473",17,122196,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1222101,505.690440060698,"NA","2","2011","NA","3",1969,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","24","2","37","NA","p","NA","13","1","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","NA",1,1,56860,6474,6152,866,1,0,-727,,0,0,0,0,0,0,1,"7.4473",41,122210,"3","3","NA","NA","NA","NA","2","1939","NA","NA","NA","NA","1","2","2","1","NA","NA","NA","NA","NA","5","2","NA"
"2011","DK",1222103,505.690440060698,"NA","2","2011","NA","4",1974,"2","2","1","DK","2","NA","5","1","NA","NA","2","NA","3","42","0 - 1","27","NA","p","NA","11","NA","2","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,34964,0,0,776,1,22,0,,192,0,0,0,0,0,1,"7.4473",36,122210,"2","2","NA","NA","NA","NA","NA","1942","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA","1"
"2011","DK",1222141,505.690440060698,"1036.18","2","2011","NA","2",1959,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","NA","33","2","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,35966,0,0,515,1,0,98,,303,0,0,0,0,0,1,"7.4473",51,122214,"3","7","NA","1","NA","NA","4","1948","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",1222145,505.690440060698,"1472.714","2","2011","NA","3",1971,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","34","3","NA","NA","j","NA","12","NA","2","1","NA","NA","NA","3","NA","3","2","NA","2","NA",1,1,68348,0,0,0,1,0,95,,0,0,0,0,0,0,1,"7.4473",39,122214,"3","6","NA","NA","NA","2","NA","1946","NA","1","1931","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","4","NA"
"2011","DK",1222721,505.690440060698,"1139.968","2","2011","NA","4",1967,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","71","3","37","NA","g","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,52445,0,0,105,1,0,432,,382,0,0,0,0,0,1,"7.4473",43,122272,"3","5","NA","3","2","NA","NA","NA","1","1","NA","NA","NA","3","2","2","2","9","NA","2","NA","NA","NA","NA"
"2011","DK",1222722,505.690440060698,"1293.555","1","2011","NA","1",1966,"1","1","1","DK","2","NA","3","1","NA","NA","1","NA","3","34","7","37","NA","b-e","NA","12","2","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,57679,287,0,0,1,0,-2273,,0,0,0,0,0,0,1,"7.4473",44,122272,"2","5","NA","NA","NA","NA","NA","1943","NA","NA","1926","NA","1","2","NA","NA","NA","1","NA","2","NA","NA","4","1"
"2011","DK",1223003,505.690440060698,"NA","2","2011","NA","4",1969,"1","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","24","3","37","NA","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,62666,0,0,0,1,0,17,,493,0,0,0,0,0,1,"7.4473",41,122300,"2","6","NA","NA","NA","1","2","NA","NA","NA","NA","1","NA","NA","2","NA","NA","1","1","NA","NA","5","NA","NA"
"2011","DK",1223004,505.690440060698,"2742.561","1","2011","NA","2",1971,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","24","2","NA","NA","q","NA","7","1","2","2","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,62638,0,0,784,1,805,0,,114,0,0,0,0,0,1,"7.4473",39,122300,"2","2","NA","NA","2","NA","NA","1934","NA","1","1916","1","1","NA","NA","NA","2","NA","1","NA","NA","NA","3","NA"
"2011","DK",1223006,505.690440060698,"NA","2","2011","NA","4",1993,"1","1","1","DK","1","3","2","6","NA","NA","NA","NA","3","NA",,"NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","1","1","2","2","NA","2","5",1,1,854,0,0,331,1,1324,0,,12,0,0,31,0,0,1,"7.4473",17,122300,"3","7","NA","NA","NA","NA","NA","1954","NA","NA","1958","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1223223,505.690440060698,"NA","1","2011","NA","4",1969,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","31","3","37","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,55136,0,0,12,1,0,0,,305,0,0,0,0,0,1,"7.4473",41,122322,"2","7","NA","NA","NA","2","NA","NA","1","1","NA","NA","1","1","1","2","NA","7","1","NA","NA","NA","3","1"
"2011","DK",1223224,505.690440060698,"1216.742","1","2011","NA","4",1971,"2","1","1","DK","1","NA","2","3","NA","2","NA","NA","NA","NA","6","NA","NA","a","NA","NA","NA","2","2","NA","NA","NA","3","NA","NA","2","NA","NA","NA",1,1,14581,35,0,160,1,0,0,,0,0,0,0,0,0,1,"7.4473",39,122322,"3","7","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",1223226,505.690440060698,"NA","2","2011","NA","2",1993,"1","1","1","DK","1","4","2","6","NA","1","NA","1","2","33",,"33","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,0,0,0,865,1,0,0,,0,0,0,0,0,0,1,"7.4473",17,122322,"3","2","NA","NA","NA","1","NA","NA","NA","NA","1940","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA"
"2011","DK",1223501,505.690440060698,"NA","2","2011","NA","1",1967,"2","1","3","DK","2","NA","5","8","NA","NA","NA","NA","3","33","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","2","1","NA","NA","NA",1,1,26896,0,0,0,1,0,0,,106,0,0,2757,0,0,1,"7.4473",43,122350,"2","6","NA","1","2","NA","2","NA","NA","2","1929","1","1","NA","1","NA","NA","7","1","NA","NA","NA","NA","NA"
"2011","DK",1223502,505.690440060698,"NA","1","2011","NA","3",1966,"1","5","2","DK","1","3","3","3","NA","2","2","NA","NA","NA","7","NA","NA","a","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","8",1,1,87005,0,0,0,1,0,0,,406,0,0,0,0,0,1,"7.4473",44,122350,"2","6","NA","NA","NA","1","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","7","1","NA","NA","NA","NA","1"
"2011","DK",1223662,505.690440060698,"NA","1","2011","NA","3",1989,"2","1","3","DK","1","2","3","1","NA","2","NA","1","NA","91","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","2","2","NA",1,1,9348,0,0,0,1,0,54,,3682,0,0,178,0,0,1,"7.4473",21,122366,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","3","5","NA","NA"
"2011","DK",1223663,505.690440060698,"445.0677","2","2011","NA","4",1992,"2","1","3","DK","1","5","2","6","NA","1","2","NA","NA","61",,"NA","NA","NA","1","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1179,0,0,566,1,0,0,,0,0,0,0,0,0,1,"7.4473",18,122366,"2","2","NA","NA","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA"
"2011","DK",1223665,505.690440060698,"990.8278","1","2011","NA","2",1965,"2","2","3","DK","2","5","5","1","NA","1","NA","NA","3","34","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,13663,0,0,435,1,0,0,,70,0,0,0,0,0,1,"7.4473",45,122366,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1223666,505.690440060698,"1515.616","2","2011","NA","1",1968,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","2","31","8","40","NA","b-e","NA","6","NA","NA","2","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,85234,585,0,254,1,0,0,,0,0,0,0,0,0,1,"7.4473",42,122366,"3","6","NA","NA","2","NA","2","NA","1","1","NA","NA","1","NA","1","NA","2","NA","NA","NA","6","4","NA","NA"
"2011","DK",1223811,505.690440060698,"NA","2","2011","NA","1",1975,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","12","2","NA","NA","p","NA","13","1","NA","2","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,53293,0,0,435,1,0,0,,1376,0,0,272,0,0,1,"7.4473",35,122381,"2","6","NA","1","NA","2","NA","NA","NA","NA","1940","1","NA","NA","1","NA","NA","2","NA","2","2","5","5","NA"
"2011","DK",1223814,505.690440060698,"1037.761","1","2011","NA","3",1977,"2","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","41","4","NA","NA","k","NA","NA","1","2","2","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,33963,349,0,157,1,0,0,,221,0,0,0,0,0,1,"7.4473",33,122381,"2","2","NA","1","2","NA","3","1925","NA","NA","1954","NA","1","2","NA","NA","NA","NA","NA","NA","NA","5","NA","1"
"2011","DK",1224111,505.690440060698,"837.2136","1","2011","NA","2",1990,"1","1","3","DK","2","2","2","6","NA","NA","2","NA","NA","72",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA",1,1,12367,0,0,435,1,0,0,,0,0,0,0,0,0,1,"7.4473",20,122411,"2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA"
"2011","DK",1224112,505.690440060698,"NA","2","2011","NA","4",1963,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","1","12","2","37","NA","b-e","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,130841,0,0,150,1,0,0,,1068,0,0,0,0,0,1,"7.4473",47,122411,"3","2","NA","3","NA","3","2","1946","1","NA","NA","NA","NA","1","1","2","2","NA","NA","2","NA","NA","3","NA"
"2011","DK",1224113,505.690440060698,"NA","1","2011","NA","2",1993,"1","1","1","DK","2","5","2","6","NA","2","NA","NA","3","NA",,"37","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",1,1,4626,0,0,0,1,0,0,,135,0,0,0,0,743,1,"7.4473",17,122411,"3","7","NA","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","1"
"2011","DK",1224115,505.690440060698,"1243.352","1","2011","NA","4",1967,"2","1","1","DK","2","NA","5","2","NA","NA","NA","NA","3","71","2","37","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,38253,0,0,756,1,0,0,,269,0,0,0,0,0,1,"7.4473",43,122411,"3","3","NA","1","NA","3","2","NA","NA","1","NA","1","1","NA","1","NA","NA","2","2","NA","NA","4","NA","NA"
"2011","DK",1224882,505.690440060698,"510.596","1","2011","NA","3",1994,"2",,"3",,"2","NA",,,"NA","NA","2","NA","3","22",,"NA","NA",,"NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,0,0,0,743,1,0,0,,0,0,0,0,0,0,1,"7.4473",16,122488,"2","2","NA","NA","3","NA","NA","1953","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA"
"2011","DK",1224884,505.690440060698,"1043.493","2","2011","NA","4",1971,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","32","2","37","NA","q","NA","13","NA","2","2","NA","NA","NA","3","2","NA","2","NA","NA","NA",1,1,78155,89,0,624,1,0,0,,0,0,0,0,0,0,1,"7.4473",39,122488,"3","2","NA","NA","2","NA","2","NA","1","NA","1935","1","1","NA","NA","1","2","6","NA","2","6","NA","2","NA"
"2011","DK",1224886,505.690440060698,"NA","2","2011","NA","2",1969,"1","1","1","DK","2","NA","3","1","NA","1","NA","NA","3","91","8","30","NA","g","NA","2","1","2","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA",1,1,35665,280,0,538,1,517,0,,121,0,0,0,0,0,1,"7.4473",41,122488,"2","2","NA","NA","NA","NA","NA","1951","1","1","NA","NA","NA","NA","NA","NA","2","6","NA","1","NA","5","NA","1"
"2011","DK",1225042,505.690440060698,"1457.84","1","2011","NA","1",1983,"2","1","1","DK","2","NA","5","6","NA","1","2","NA","3","61","3","30","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,16217,0,0,865,1,0,0,,1091,0,13207,0,0,2170,1,"7.4473",27,122504,"3","6","NA","NA","NA","3","3","NA","NA","NA","1956","NA","NA","NA","2","NA","NA","NA","NA","2","3","NA","NA","NA"
"2011","DK",1225045,505.690440060698,"1209.664","1","2011","NA","3",1968,"1","2","3","EU","2","NA","3","1","NA","NA","NA","NA","3","33","0 - 1","37","NA","g","NA","11","1","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,43897,360,0,789,1,0,0,,156,0,0,0,0,0,1,"7.4473",42,122504,"3","6","NA","NA","2","NA","4","1937","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA","2","NA","1","1"
"2011","DK",1225231,505.690440060698,"1546.595","2","2011","NA","4",1993,"2","1","3","DK","2","NA","2","6","NA","2","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA",1,1,1771,0,0,0,1,314,0,,44,0,0,0,0,2714,1,"7.4473",17,122523,"2","7","NA","NA","NA","NA","NA","NA","1","NA","1930","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",1225232,505.690440060698,"1833.69","2","2011","NA","2",1991,"2","1","1","DK","1","NA","2","6","NA","1","NA","NA","3","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,1,1109,0,0,778,1,0,2,,9,0,0,0,0,73,1,"7.4473",19,122523,"3","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","1","NA","NA","NA","NA","NA"
"2011","DK",1225233,505.690440060698,"NA","2","2011","NA","3",1966,"2","2","1","DK","2","5","2","2","NA","NA","NA","NA","3","23","6","27","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA",1,1,44966,0,0,12,1,0,636,,403,0,0,0,0,0,1,"7.4473",44,122523,"2","2","NA","1","NA","2","NA","1933","1","NA","1932","1","1","2","2","NA","NA","4","5","1","NA","NA","3","1"
"2011","DK",1225236,505.690440060698,"654.6568","2","2011","NA","4",1969,"1","5","1","DK","2","NA","5","3","NA","1","NA","NA","NA","NA","2","NA","NA","a","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","2","NA","NA",1,1,0,0,0,0,1,0,0,,10259,0,0,0,0,0,1,"7.4473",41,122523,"2","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","4","NA","NA","NA"
"2011","DK",1225571,505.690440060698,"3515.833","1","2011","NA","1",1967,"2","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","52","9","37","NA","NA","NA","NA","1","NA","2","NA","NA","NA","2","1","2","1","NA","2","NA",1,1,26738,0,0,762,1,2278,0,,210,0,0,9740,0,0,1,"7.4473",43,122557,"2","2","NA","NA","3","2","NA","NA","1","1","1948","1","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA"
"2011","DK",1225572,505.690440060698,"173.2163","1","2011","NA","1",1966,"1","2","3","DK","2","NA","3","3","NA","NA","NA","NA","3","33","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,2733,1452,1383,24,1,0,125,,30,0,0,0,0,0,1,"7.4473",44,122557,"2","6","NA","NA","NA","NA","4","NA","NA","1","NA","NA","1","NA","3","NA","NA","NA","5","NA","NA","6","NA","NA"
"2011","DK",1225741,505.690440060698,"1148.494","1","2011","NA","1",1969,"2","2","2","DK","2","NA","5","2","NA","NA","2","NA","3","52","2","NA","NA","NA","2","11","1","2","NA","NA","NA","NA","NA","1","1","NA","NA","2","NA",1,1,33183,0,0,145,1,0,0,,225,0,0,0,0,0,1,"7.4473",41,122574,"2","6","NA","NA","NA","NA","4","NA","NA","1","1942","1","1","1","NA","1","NA","NA","1","2","NA","5","NA","2"
"2011","DK",1225742,505.690440060698,"1734.319","2","2011","NA","1",1973,"1","2","1","DK","2","5","2","1","NA","NA","NA","NA","1","34","8","NA","NA","a","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,49025,0,0,635,1,0,0,,157,0,0,0,0,0,1,"7.4473",37,122574,"3","2","NA","NA","2","1","6","1921","NA","NA","NA","1","1","2","NA","NA","2","NA","1","NA","NA","4","NA","NA"
"2011","DK",1225794,505.690440060698,"NA","1","2011","NA","3",1969,"1","1","1","DK","2","NA","3","3","NA","1","NA","NA","3","73","6","70","13","a","NA","NA","1","2","2","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,0,0,0,435,1,0,42784,,0,0,0,716,0,0,1,"7.4473",41,122579,"2","2","NA","1","NA","NA","1","1935","NA","NA","NA","1","NA","NA","3","NA","NA","NA","NA","2","NA","NA","NA","2"
"2011","DK",1225795,505.690440060698,"3196.95","2","2011","NA","4",1970,"2","5","1","DK","2","NA","2","8","NA","1","NA","NA","3","73","8","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","1","NA","NA","NA","2","NA",1,1,0,0,0,435,1,0,0,,168,0,0,0,20187,0,1,"7.4473",40,122579,"3","3","NA","1","NA","1","NA","NA","NA","NA","NA","2","NA","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1225796,505.690440060698,"784.1259","1","2011","NA","4",1938,"2","4","1","DK","2","NA","5","7","NA","1","NA","NA","3","91","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,0,0,0,790,1,0,0,,555,49363,0,0,0,0,1,"7.4473",72,122579,"2","6","NA","NA","2","2","3","1942","NA","NA","1917","1","1","1","1","1","NA","NA","5","NA","NA","NA","NA","1"
"2011","DK",1225797,505.690440060698,"784.212","2","2011","NA","2",1931,"2","4","3","DK","2","3","2","7","NA","1","1","NA","NA","41","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,0,0,0,865,1,0,0,,172,13841,0,0,0,0,1,"7.4473",79,122579,"3","6","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
