"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","DK",129175,"2","2008","4",41629,32091,0,0,,,,,,,,0,0,0,0,0,,5621,,0,227,0,,9311,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1610.61","3","NA","2","2","1","2","1","2","4","2","1","NA","NA","798.19","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129229,"2","2008","8",55349,49436,0,0,,,,,,,,0,0,0,0,0,,71,,0,244,0,,5669,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2684.35","1","NA","2","2","2","2","3","1","6","2","1","NA","NA","1074.28","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","7","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129247,"1","2008","8",56535,53378,0,0,,,,,,,,0,0,0,0,0,,-2295,,0,355,0,,2802,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1610.61","3","NA","2","1","2","2","1","1","6","2","1","NA","NA","469.01","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129274,"2","2008","NA",11020,4489,0,0,,,,,,,,0,0,0,0,0,,-13,,0,223,0,,6308,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","4","1","6","2","1","NA","NA","1424.96","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129280,"2","2008","13",86750,55329,0,0,,,,,,,,0,0,0,0,0,,2070,,0,2032,0,,29389,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","8053.04","3","NA","2","2","1","2","3","1","5","2","1","NA","NA","1511.55","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129300,"1","2008","5",23034,3610,0,0,,,,,,,,0,0,0,0,0,,711,,0,0,0,,19424,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2013.26","2","NA","2","2","2","2","2","2","4","2","1","NA","NA","1205.52","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129306,"1","2008","13",46108,17605,0,0,,,,,,,,0,0,0,0,0,,461,,0,1354,0,,27149,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","1075.81","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129316,"2","2008","5",37853,30122,0,0,,,,,,,,0,0,0,0,0,,686,,0,1090,0,,6641,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","1342.17","3","3","2","2","2","2","3","1","6","2","1","NA","NA","1798.85","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129335,"NA","2008","11",44641,33892,0,0,,,,,,,,0,0,0,0,0,,997,,0,1515,0,,9234,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2415.91","3","3","2","2","2","2","1","1","4","2","1","872.41","NA","505.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129366,"1","2008","10",54623,44736,0,0,,,,,,,,0,0,0,0,0,,893,,0,122,0,,9765,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","1207.96","3","NA","2","1","2","2","1","1","5","2","1","NA","NA","535.54","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129456,"2","2008","9",33767,19608,0,0,,,,,,,,0,0,0,0,0,,-947,,0,343,0,,13816,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","1","6","2415.91","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","634.51","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129498,"1","2008","NA",89816,44424,0,0,,,,,,,,0,0,0,0,0,,14,,0,1655,0,,43737,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2952.78","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1982.94","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129499,"1","2008","6",17380,-9623,0,0,,,,,,,,0,0,0,0,0,,-63445,,0,1789,0,,25214,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2952.78","2","NA","2","2","2","1","1","2","5","2","1","NA","NA","1354.4","1","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129534,"2","2008","7",81917,35131,0,0,,,,,,,,0,6512,0,0,4451,,-1876,,0,2972,0,,43814,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2684.35","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","1695.49","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129538,"1","2008","6",39476,29524,0,0,,,,,,,,0,0,0,0,0,,-1402,,0,1207,0,,8745,"NA","3","NA","3","NA","3","1","1","NA","1","1","1","1","1","6","NA","3","NA","2","2","2","NA","1","1","6","2","1","NA","NA","1798.85","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","1","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129593,"1","2008","12",95803,74355,0,0,,,,,,,,0,0,0,0,0,,14870,,0,962,0,,20486,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","2","2","4","2","1","NA","NA","502.94","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","2",1.5,,,,,,
"2008","DK",129599,"2","2008","NA",70204,43598,0,0,,,,,,,,0,0,0,0,0,,6608,,0,1563,0,,25043,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1342.17","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","403.91","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","1","2","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129611,"1","2008","13",49594,34876,0,0,,,,,,,,0,0,0,0,0,,-3796,,0,537,0,,14182,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","1","2","2","2","2","1","1","5","2","1","NA","NA","1198.7","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129680,"2","2008","6",-18818,-34415,1828,1828,,,,,,,,1828,587,0,0,510,,-720,,0,1206,0,,14391,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3355.43","1","NA","2","2","2","2","1","1","4","2","1","805.3","NA","490.07","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129715,"2","2008","6",48184,20320,0,0,,,,,,,,0,0,0,0,0,,-2166,,0,0,0,,27865,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","NA","2","2","2","1","1","5","2","1","NA","NA","1293.49","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129730,"2","2008","9",43620,30985,0,0,,,,,,,,0,0,0,0,0,,2710,,0,368,0,,12267,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1610.61","3","3","2","1","2","2","1","1","6","2","1","1543.5","NA","1648.56","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129777,"1","2008","7",70157,39655,0,0,,,,,,,,0,0,0,0,0,,-534,,0,89,0,,30413,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1342.17","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129779,"2","2008","NA",56832,29857,0,0,,,,,,,,0,0,0,0,0,,-7825,,0,0,0,,26975,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1006.63","3","3","2","2","2","2","1","1","6","2","1","NA","NA","1426.11","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","2","2","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129786,"1","2008","14",82375,58360,0,0,,,,,,,,0,0,0,0,0,,-3610,,0,414,0,,23601,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1006.63","2","3","2","2","2","1","1","1","6","2","1","NA","NA","1575.37","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129801,"2","2008","6",9015,-8004,0,0,,,,,,,,0,0,0,0,0,,-409,,0,932,0,,16087,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1610.61","3","3","1","1","NA","NA","1","1","6","2","1","NA","NA","1639.55","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129808,"1","2008","6",67973,39459,0,0,,,,,,,,0,0,0,0,0,,-8,,0,941,0,,27573,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","798.19","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129824,"1","2008","9",75579,53253,0,0,,,,,,,,0,7657,0,0,5234,,-2206,,0,388,0,,21938,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3355.43","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","451.43","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129882,"1","2008","9",54674,27696,0,0,,,,,,,,0,0,0,0,0,,3152,,0,212,0,,26767,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","6710.87","3","3","2","2","2","2","1","1","6","2","1","NA","NA","2022.53","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129916,"1","2008","6",51917,38596,0,0,,,,,,,,0,0,0,0,0,,2791,,0,263,0,,13057,"NA","3","NA","3","NA","3","1","1","1","1","3","3","1","1","4","1342.17","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","407.52","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129947,"2","2008","7",13562,6284,0,0,,,,,,,,0,0,0,0,0,,-1322,,0,263,1040,,5975,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","NA","3","2","2","2","2","2","2","1","5","2","1","805.3","NA","502.94","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","2",1.5,,,,,,
"2008","DK",129983,"1","2008","6",17039,9076,0,0,,,,,,,,0,0,0,0,0,,-2662,,0,185,0,,7778,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","5368.7","3","3","2","2","2","2","4","1","6","2","1","NA","NA","813.24","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",129999,"2","2008","4",26703,18640,0,0,,,,,,,,0,0,0,1872,0,,-1537,,0,0,0,,8063,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3355.43","2","2","2","2","1","2","4","1","5","2","1","NA","NA","335.6","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","2",1.5,,,,,,
"2008","DK",130014,"1","2008","12",47783,22533,0,0,,,,,,,,0,0,0,0,0,,888,,0,994,0,,24256,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","3","NA","2","NA","NA","4","1","3","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130017,"NA","2008","8",105324,85485,0,0,,,,,,,,0,0,0,0,0,,252,,0,0,0,,19839,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","2","2","2","3","2","6","2","1","671.09","NA","896.79","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130022,"1","2008","5",72630,53805,0,0,,,,,,,,0,0,0,0,0,,22739,,0,0,0,,18825,"NA","3","NA","3","NA","3","1","1","1","1","3","1","1","1","5","2013.26","1","NA","2","2","2","2","2","1","4","1","1","496.6","NA","798.19","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","1","2","NA","NA","2",1.5,,,,,,
"2008","DK",130046,"1","2008","4",36652,25439,0,0,,,,,,,,0,0,0,0,0,,-4775,,0,40,0,,11174,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","1920.82","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","7","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130055,"1","2008","8",39921,29278,0,0,,,,,,,,0,0,0,0,0,,-166,,0,1353,0,,9289,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","335.6","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130056,"1","2008","6",40309,25611,0,0,,,,,,,,0,0,0,0,0,,-766,,0,476,0,,14223,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","NA","2","2","2","1","1","6","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130100,"2","2008","9",67156,61897,0,0,,,,,,,,0,2585,0,2110,1440,,95,,0,144,0,,5114,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","2","1","1","6","2","1","872.41","NA","906.47","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130119,"2","2008","8",24892,9276,0,0,,,,,,,,0,0,0,0,0,,845,,0,876,0,,14739,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","3","2","1","2","1","1","1","3","2","1","NA","NA","699.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130131,"1","2008","7",49383,-57990,0,0,,,,,,,,0,0,0,303,0,,-291,,0,3088,0,,104285,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","3","2","2","2","2","3","1","3","2","1","NA","NA","747.86","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130147,"2","2008","10",160357,142157,0,0,,,,,,,,0,0,0,0,0,,34,,0,0,0,,18201,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","1","1342.17","3","NA","1","2","2","2","1","1","5","2","1","496.6","NA","867.32","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","2",1.5,,,,,,
"2008","DK",130148,"1","2008","6",79925,55878,0,0,,,,,,,,0,0,0,0,0,,-2960,,0,1115,0,,22932,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","1342.17","3","NA","NA","2","2","2","1","1","5","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130156,"1","2008","10",27794,21535,0,0,,,,,,,,0,0,0,0,0,,4640,,0,146,0,,6113,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","1","2","2","1","1","5","2","1","NA","NA","3039.29","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130228,"1","2008","5",95082,70518,0,0,,,,,,,,0,0,0,0,0,,-3585,,0,408,0,,24156,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1610.61","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","1075.81","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130288,"NA","2008","9",32837,25281,910,910,,,,,,,,910,0,0,0,0,,2699,,0,0,0,,7555,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","NA","1","NA","NA","3357.09","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130310,"1","2008","9",36162,26086,0,0,,,,,,,,0,0,0,0,0,,351,,0,209,0,,9868,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2684.35","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","979.39","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130332,"2","2008","11",47315,32839,888,888,,,,,,,,888,0,0,0,0,,-1389,,0,690,0,,13786,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","6710.87","3","1","2","2","2","1","1","1","6","2","1","NA","NA","1982.94","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130367,"2","2008","NA",78853,51501,0,0,,,,,,,,0,0,0,0,0,,1372,,0,2662,0,,24689,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1342.17","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130410,"NA","2008","9",76670,57871,0,0,,,,,,,,0,0,0,0,0,,898,,0,204,0,,18595,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2013.26","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","1982.94","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","NA","2","NA","2","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130424,"2","2008","NA",48000,31915,0,0,,,,,,,,0,0,0,0,0,,3922,,0,498,0,,15587,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2013.26","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","2249.62","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",130441,"2","2008","NA",33121,17642,0,0,,,,,,,,0,0,0,0,0,,-266,,0,105,0,,15374,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","NA","2","3","2","6","2","1","NA","NA","1798.85","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","2","NA","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
