"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","DK",1329411,458.910256410256,"690.878","2","2009","NA","4",1938,"1","2","2","DK","2","NA","2","NA","NA","1","2","NA","3","9","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,1,0,0,0,23,1,0,-4542,0,,23528,0,0,0,0,0,1,"1","1","NA","NA","1","NA","NA",132941,"3","7",,,,,70,"2","7.456",,"NA"
"2009","DK",1329412,458.910256410256,"982.166","NA","2009","NA","1",1941,"2","2","1","DK","2","NA","5","NA","NA","1","NA","NA","3","3","37","NA","NA","11","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,382,0,0,,25523,0,0,0,0,0,1,"1","NA","1","3","1","1","1",132941,"3","7",,,,,67,"6","7.456",,"NA"
"2009","DK",1330051,458.910256410256,"NA","2","2009","NA","4",1928,"2","2","1","DK","2","NA","3","NA","NA","1","2","1","3","4","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA",1,1,1,0,0,0,3205,1,0,0,0,,0,15525,0,0,0,0,1,"1","1","NA","NA","1","1","1",133005,"3","7",,,,,80,"2","7.456",,"NA"
"2009","DK",1330052,458.910256410256,"1118.88","2","2009","NA","3",1928,"1","2","3","DK","2","NA","3","NA","NA","2","2","1","3",,"NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,1,0,0,0,98,1,572,0,0,,0,22178,0,0,0,0,1,"1","1","NA","NA","NA","3","1",133005,"2","7",,,,,80,"3","7.456",,"NA"
"2009","DK",1330241,458.910256410256,"738.7454","2","2009","NA","3",1942,"2","2","1","DK","2","NA","5","NA","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA",1,1,1,0,0,0,166,1,0,0,0,,0,27152,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",133024,"2","7",,,,,66,"2","7.456",,"NA"
"2009","DK",1330242,458.910256410256,"NA","2","2009","NA","1",1948,"1","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",1,1,1,48474,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","1","NA","1",133024,"2","1",,,,,60,"2","7.456",,"NA"
"2009","DK",1330281,458.910256410256,"1748.45","NA","2009","NA","3",1952,"1","2","3","DK","1","NA","3","NA","NA","NA","2","NA","3","5","NA","NA","NA","12","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,1,31531,0,0,7681,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","NA","1","1",133028,"2","1",,,,,56,"2","7.456",,"NA"
"2009","DK",1330282,458.910256410256,"1414.459","2","2009","NA","2",1951,"2","5","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,1,39374,3848,3694,2794,1,1963,-206,0,,0,0,0,0,0,0,1,"NA","1","1","2","1","2","1",133028,"2","1",,,,,57,"2","7.456",,"p"
"2009","DK",1330451,458.910256410256,"953.1577","2","2009","NA","4",1964,"2","4","3","DK","2","NA","3","NA","NA","1","1","NA","NA","5","NA","NA","NA","1","1","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","2","1","1","1",133045,"3","1",,,,,44,"6","7.456",,"i"
"2009","DK",1330452,458.910256410256,"1073.52","1","2009","NA","3",1963,"1","2","1","DK","1","NA","3","NA","NA","NA","NA","NA","3","8","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,1,41496,0,0,93,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA",133045,"2","1",,,,,45,"2","7.456",,"b-e"
"2009","DK",1330611,458.910256410256,"755.0218","2","2009","NA","4",1928,"1","2","3","DK","2","3","5","NA","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","NA","NA",1,1,1,0,0,0,15323,1,0,0,0,,0,11595,0,0,0,0,1,"1","NA","NA","NA","1","1","1",133061,"3","7",,,,,80,"6","7.456",,"NA"
"2009","DK",1330612,458.910256410256,"NA","2","2009","NA","2",1928,"2","4","1","DK","2","5","2","NA","NA","NA","2","NA","NA","6","NA","NA","NA","5","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","2","NA","NA",1,1,1,0,0,0,3961,1,2884,0,0,,0,13207,0,0,0,0,1,"1","1","1","NA","NA","1","1",133061,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",1331191,458.910256410256,"NA","2","2009","NA","3",1935,"1","2","3","DK","2","3","2","NA","NA","1","NA","NA","3","6","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,1,0,0,0,1567,1,0,0,0,,544,21586,0,0,0,0,1,"NA","1","1","NA","1","3","1",133119,"2","7",,,,,73,"7","7.456",,"NA"
"2009","DK",1331192,458.910256410256,"1144.246","2","2009","NA","2",1940,"2","2","1","DK","2","NA","2","NA","NA","1","NA","NA","3","3","12","NA","NA","4","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,10383,0,0,3991,1,0,0,0,,16160,0,0,1765,0,0,1,"NA","1","NA","5","1","NA","2",133119,"2","7",,,,,68,"2","7.456",,"NA"
"2009","DK",1331221,458.910256410256,"NA","2","2009","NA","3",1980,"2","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","30","50","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,1,49657,0,0,235,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","1","NA","1",133122,"3","1",,,,,28,"2","7.456",,"q"
"2009","DK",1331222,458.910256410256,"NA","2","2009","NA","3",1975,"1","1","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","8","NA","10","NA","13","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,55738,0,0,0,1,0,8,0,,0,0,0,0,0,0,1,"NA","1","1","NA","1","NA","NA",133122,"2","1",,,,,33,"2","7.456",,"b-e"
"2009","DK",1331231,458.910256410256,"429.7576","NA","2009","NA","4",1973,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","7","37","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","NA","NA","NA","NA",1,1,1,39483,0,0,1622,1,4024,330,0,,0,0,0,0,0,0,1,"NA","1","NA","1","NA","NA","1",133123,"2","1",,,,,35,"7","7.456",,"NA"
"2009","DK",1331232,458.910256410256,"990.2729","NA","2009","NA","4",1972,"2","1","3","DK","2","NA","2","NA","NA","NA","2","NA","3","5","NA","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,1,35455,0,0,1401,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","NA","NA","NA","1","3",133123,"3","1",,,,,36,"7","7.456",,"NA"
"2009","DK",1331371,458.910256410256,"994.8321","2","2009","NA","4",1938,"1","2","1","DK","1","NA","3","NA","NA","NA","2","NA","3","4","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",1,1,1,0,0,0,130,1,2474,0,0,,0,11652,0,0,0,0,1,"1","NA","NA","NA","1","3","1",133137,"2","7",,,,,70,"2","7.456",,"NA"
"2009","DK",1331372,458.910256410256,"1585.129","1","2009","NA","4",1941,"2","2","3","DK","2","NA","2","NA","NA","1","NA","NA","3","4","37","NA","NA","10","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,1686,35130,0,0,0,0,1,"NA","1","1","3","1","1","1",133137,"2","7",,,,,67,"2","7.456",,"NA"
"2009","DK",1331521,458.910256410256,"663.9149","2","2009","NA","1",1930,"2","4","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","28","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,28728,0,0,0,0,1,"NA","1","NA","NA","NA","3","1",133152,"2","7",,,,,78,"6","7.456",,"NA"
"2009","DK",1331522,458.910256410256,"2302.544","NA","2009","NA","3",1929,"1","5","2","DK","2","NA","2","NA","NA","1","2","NA","3","9","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","2","2","NA","NA","NA",1,1,1,5035,0,0,7268,1,0,0,0,,0,11317,0,0,0,0,1,"NA","1","NA","5","NA","1","1",133152,"3","7",,,,,79,"2","7.456",,"NA"
"2009","DK",1331561,458.910256410256,"NA","2","2009","NA","3",1944,"1","2","3","DK","2","NA","5","NA","NA","NA","2","NA","3","2","30","NA","NA","12","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,805,0,0,,0,0,0,0,21583,0,1,"NA","NA","1","2","1","3","1",133156,"2","8",,,,,64,"6","7.456",,"NA"
"2009","DK",1331562,458.910256410256,"846.2119","1","2009","NA","4",1960,"2","5","2","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","43","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","NA","NA","NA","5",1,1,1,5417,2071,0,0,1,80,0,0,,0,0,0,41197,0,0,1,"NA","NA","1","NA","NA","NA","1",133156,"3","3",,,,,48,"2","7.456",,"g"
"2009","DK",1331931,458.910256410256,"346.1797","2","2009","NA","4",1968,"1","1","2","DK","2","NA","2","NA","NA","1","NA","1","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","NA","NA","NA","NA",1,1,1,20834,0,0,1747,1,644,0,0,,0,0,0,684,0,0,1,"1","NA","NA","5","1","1","1",133193,"3","5",,,,,40,"2","7.456",,"NA"
"2009","DK",1331932,458.910256410256,"1199.051","2","2009","NA","2",1991,"1","1","2","DK","1","3","2","NA","NA","1","2","1","NA",,"NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,0,0,0,1070,1,0,0,0,,0,0,0,0,0,2107,1,"1","1","NA","NA","1","NA","1",133193,"3","6",,,,,17,"7","7.456",,"NA"
"2009","DK",1332571,458.910256410256,"674.4458","2","2009","NA","2",1948,"1","2","1","DK","1","3","5","NA","NA","2","2","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","6","NA","NA",1,1,1,0,0,0,116,1,0,10999,0,,0,0,0,0,0,0,1,"NA","1","2","NA","2","NA","NA",133257,"3","4",,,,,60,"2","7.456",,"NA"
"2009","DK",1332572,458.910256410256,"849.1769","2","2009","NA","4",1953,"2","2","3","DK","1","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","8",1,1,1,37048,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","3","1","1","NA",133257,"2","1",,,,,55,"2","7.456",,"q"
"2009","DK",1332671,458.910256410256,"NA","2","2009","NA","4",1963,"1","2","1","DK","2","NA","2","NA","NA","NA","2","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,22912,0,1,"1","NA","1","NA","NA","1","NA",133267,"3","8",,,,,45,"7","7.456",,"NA"
"2009","DK",1332672,458.910256410256,"434.7702","2","2009","NA","2",1961,"2","2","1","DK","2","NA","5","NA","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,1,35203,0,0,4125,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","5","1","1","1",133267,"3","1",,,,,47,"6","7.456",,"NA"
"2009","DK",1332681,458.910256410256,"1243.017","2","2009","NA","3",1939,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","40","NA","NA","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,70244,0,0,8470,1,0,0,0,,0,0,0,0,32189,0,1,"1","1","1","NA","1","NA","1",133268,"3","1",,,,,69,"7","7.456",,"h"
"2009","DK",1332682,458.910256410256,"NA","2","2009","NA","3",1945,"2","2","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,47717,294,0,1845,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","2","1","NA","NA",133268,"2","2",,,,,63,"2","7.456",,"NA"
"2009","DK",1332721,458.910256410256,"NA","2","2009","NA","1",1937,"1","2","1","DK","2","NA","2","NA","NA","NA","2","NA","3","9","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,17424,0,0,0,0,1,"NA","1","NA","NA","2","1","NA",133272,"2","7",,,,,71,"2","7.456",,"NA"
"2009","DK",1332722,458.910256410256,"808.4156","2","2009","NA","2",1940,"2","2","2","DK","1","3","2","NA","NA","NA","NA","NA","3","8","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,0,0,0,2922,1,0,0,0,,11333,0,0,0,0,0,1,"1","NA","NA","2","NA","1","NA",133272,"2","7",,,,,68,"6","7.456",,"NA"
"2009","DK",1332791,458.910256410256,"897.4318","1","2009","NA","3",1928,"2","4","1","DK","2","5","5","NA","NA","1","2","NA","2","2","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","NA","NA",1,1,1,5615,0,0,4996,1,0,0,0,,0,16343,0,0,0,0,1,"1","1","NA","NA","NA","1","1",133279,"3","7",,,,,80,"6","7.456",,"NA"
"2009","DK",1332792,458.910256410256,"810.7473","2","2009","NA","3",1928,"1","4","3","DK","1","NA","2","NA","NA","1","NA","NA","3","7","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,1,0,0,0,6083,1,0,0,0,,0,10938,0,0,0,0,1,"NA","1","NA","1","2","1","NA",133279,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",1333001,458.910256410256,"NA","2","2009","NA","2",1942,"1","4","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","9","50","1","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,1,0,0,0,4664,1,161,0,0,,17933,45581,0,0,0,0,1,"1","1","NA","NA","NA","NA","1",133300,"3","7",,,,,66,"7","7.456",,"NA"
"2009","DK",1333002,458.910256410256,"725.1356","1","2009","NA","4",1947,"2","1","3","DK","2","5","3","NA","NA","1","2","NA","3","4","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,0,0,0,405,1,0,50,0,,0,20445,0,0,0,0,1,"1","1","NA","2","1","NA","NA",133300,"2","7",,,,,61,"6","7.456",,"NA"
"2009","DK",1333611,458.910256410256,"NA","NA","2009","NA","2",1964,"1","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","40","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,58873,0,0,5290,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","3","NA","NA","2",133361,"2","1",,,,,44,"2","7.456",,"NA"
"2009","DK",1333612,458.910256410256,"380.5067","1","2009","NA","4",1966,"2","5","1","DK","2","3","5","NA","NA","2","2","NA","3","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,57114,0,0,392,1,0,44,0,,0,0,0,0,0,0,1,"1","1","1","2","1","3","NA",133361,"2","1",,,,,42,"2","7.456",,"o"
"2009","DK",1333921,458.910256410256,"1211.465","1","2009","NA","3",1934,"2","2","2","DK","2","NA","2","NA","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","2","NA",1,1,1,0,0,0,4521,1,0,0,0,,17219,0,0,0,0,0,1,"NA","1","1","2","1","1","NA",133392,"3","7",,,,,74,"2","7.456",,"NA"
"2009","DK",1333922,458.910256410256,"1086.142","2","2009","NA","1",1932,"1","1","1","DK","1","NA","2","NA","NA","1","2","NA","NA",,"35","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,0,0,0,10459,1,0,0,0,,0,14355,0,0,0,0,1,"1","1","NA","3","2","NA","NA",133392,"2","7",,,,,76,"2","7.456",,"NA"
"2009","DK",1334231,458.910256410256,"NA","2","2009","NA","3",1954,"1","2","1","DK","2","NA","2","NA","NA","1","NA","NA","3","9","NA","NA","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,16570,0,0,130,1,13,0,0,,0,0,0,0,10521,0,1,"1","3","1","5","1","NA","NA",133423,"2","8",,,,,54,"6","7.456",,"NA"
"2009","DK",1334232,458.910256410256,"676.8274","2","2009","NA","1",1954,"2","2","3","DK","2","5","2","NA","NA","NA","NA","NA","3","5","37","NA","NA","10","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,43409,0,0,473,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","2","1","1","1",133423,"2","1",,,,,54,"7","7.456",,"q"
"2009","DK",1334271,458.910256410256,"NA","2","2009","NA","3",1951,"1","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","37","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,1,82736,462,0,0,1,0,-6182,0,,0,0,0,0,0,0,1,"1","1","1","2","1","NA","1",133427,"2","1",,,,,57,"2","7.456",,"NA"
"2009","DK",1334272,458.910256410256,"NA","2","2009","NA","4",1950,"2","1","1","DK","2","NA","2","NA","NA","1","NA","NA","2","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,1,20406,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","1","NA","1","1",133427,"2","8",,,,,58,"6","7.456",,"NA"
"2009","DK",1335191,458.910256410256,"NA","2","2009","NA","2",1952,"2","2","1","DK","2","NA","5","NA","NA","NA","2","NA","3","5","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA",1,1,1,26810,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","NA","NA","1","NA",133519,"2","2",,,,,56,"6","7.456",,"q"
"2009","DK",1335192,458.910256410256,"NA","1","2009","NA","2",1962,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","40","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,60441,0,0,5270,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","NA","3","2","NA","1",133519,"2","1",,,,,46,"2","7.456",,"g"
"2009","DK",1335211,458.910256410256,"497.1389","2","2009","NA","4",1936,"2","1","1","DK","1","5","5","NA","NA","NA","2","NA","3","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA",1,1,1,2204,0,0,0,1,0,1936,0,,5142,0,0,0,1543,0,1,"1","NA","1","4","1","3","1",133521,"2","7",,,,,72,"6","7.456",,"NA"
"2009","DK",1335212,458.910256410256,"NA","2","2009","NA","3",1938,"1","2","3","DK","2","NA","2","NA","NA","1","2","NA","3","9","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","NA","5",1,1,1,0,0,0,326,1,0,0,0,,0,25149,0,0,0,0,1,"NA","2","NA","NA","NA","1","1",133521,"3","7",,,,,70,"7","7.456",,"NA"
"2009","DK",1335271,458.910256410256,"1473.759","2","2009","NA","1",1951,"1","2","1","DK","1","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,1,60915,0,0,4151,1,172,0,0,,0,0,0,0,0,0,1,"1","1","NA","NA","NA","NA","1",133527,"2","1",,,,,57,"2","7.456",,"NA"
"2009","DK",1335272,458.910256410256,"931.8658","2","2009","NA","4",1951,"2","5","3","DK","2","NA","2","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","1","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,3876,19553,0,1,"1","NA","1","4","3","NA","1",133527,"3","8",,,,,57,"2","7.456",,"NA"
"2009","DK",1335281,458.910256410256,"776.8974","2","2009","NA","4",1947,"2","2","1","DK","2","3","3","NA","NA","2","2","NA","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","1","NA",1,1,1,0,0,0,3184,1,0,0,0,,0,0,0,0,0,0,1,"3","1","1","2","1","NA","3",133528,"2","4",,,,,61,"7","7.456",,"q"
"2009","DK",1335282,458.910256410256,"NA","2","2009","NA","4",1945,"1","2","1","DK","2","NA","2","NA","NA","1","2","1","NA","6","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,1,0,0,0,7968,1,0,26,0,,0,13715,0,0,3103,0,1,"3","NA","1","NA","NA","1","1",133528,"2","7",,,,,63,"5","7.456",,"NA"
"2009","DK",1335301,458.910256410256,"NA","2","2009","NA","3",1958,"2","2","3","DK","2","NA","2","NA","NA","NA","2","NA","3","5","NA","NA","NA","13","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,1,17834,0,0,0,1,0,0,0,,0,0,0,0,9807,0,1,"1","1","NA","NA","NA","NA","NA",133530,"3","2",,,,,50,"2","7.456",,"h"
"2009","DK",1335302,458.910256410256,"1448.422","2","2009","NA","4",1988,"1","1","1","DK","2","3","2","NA","NA","1","NA","NA","2",,"NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,14948,0,0,8875,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","1","NA",133530,"2","NA",,,,,20,"2","7.456",,"NA"
"2009","DK",1335521,458.910256410256,"672.9679","1","2009","NA","2",1939,"1","1","3","DK","2","NA","3","NA","NA","NA","2","NA","3","7","NA","NA","7","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","3","1","NA","2","NA",1,1,1,0,0,0,2730,1,2682,0,0,,0,15454,0,0,0,0,1,"1","1","NA","3","NA","1","NA",133552,"2","7",,,,,69,"7","7.456",,"NA"
