"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","DK",118904,"NA","2013","20",146518,118721,0,0,,,,,,,,0,185,0,0,0,,-1440,,0,930,0,,26868,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","6","2","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",118912,"1","2013","NA",72472,54879,0,0,,,,,,,,0,1531,0,0,0,,-1572,,0,807,0,,16786,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",118940,"2","2013","NA",112645,94154,0,0,,,,,,,,0,6129,0,0,9532,,-1017,,0,1575,0,,16917,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","2","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",118944,"1","2013","NA",105880,88138,0,0,,,,,,,,0,0,0,0,0,,-151,,0,698,0,,17044,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","1","6","1","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",118961,"1","2013","NA",75168,58380,0,0,,,,,,,,0,0,0,0,0,,-57,,0,1083,0,,15705,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","NA","2","5","2","1","1343.42","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119086,"1","2013","15",65143,32607,0,0,,,,,,,,0,2315,0,0,0,,427,,0,418,0,,32117,,"3","3","NA","1","1","1","1","1","1","1","1","6","2686.84","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119100,"1","2013","NA",76727,20454,0,0,,,,,,,,0,926,0,0,0,,479,,0,1446,0,,54827,,"3","3","3","1","1","1","1","1","1","1","1","5","4298.94","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119136,"1","2013","15",49844,36748,0,0,,,,,,,,0,1486,0,0,0,,893,,0,585,0,,12511,,"3","3","3","1","1","1","1","1","1","1","1","6","6717.09","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119142,"1","2013","12",37292,24312,0,0,,,,,,,,0,1148,0,0,0,,-2242,,0,312,0,,12668,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119146,"1","2013","NA",137331,103852,0,0,,,,,,,,0,0,0,0,0,,1884,,0,1556,0,,31923,,"3","3","NA","1","1","2","1","1","1","1","3","5","1880.79","2","NA","2","2","2","2","4","3","3","1","1","NA","NA","389.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119149,"1","2013","NA",25356,1393,0,0,,,,,,,,0,6664,0,0,3577,,-4041,,82,1227,0,,22736,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",119160,"1","2013","NA",53907,30067,0,0,,,,,,,,0,909,0,7672,8083,,-1402,,0,963,0,,22877,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119176,"1","2013","NA",4726,-6832,0,0,,,,,,,,0,841,0,0,0,,3012,,356,745,0,,10813,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","881.33","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119248,"1","2013","NA",47990,40966,0,0,,,,,,,,0,1044,0,0,0,,-498,,0,154,0,,6870,,"3","3","3","1","1","1","1","1","1","1","1","5","1074.73","3","NA","2","1","2","2","4","1","4","1","1","NA","NA","1288.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119279,"1","2013","NA",130083,103777,0,0,,,,,,,,0,1942,0,0,0,,-1557,,1780,0,0,,26306,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","814.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119285,"1","2013","8",115219,82998,0,0,,,,,,,,0,0,0,0,0,,5773,,0,2133,0,,30088,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","3","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119341,"1","2013","NA",102827,60449,0,0,,,,,,,,0,0,0,0,0,,-3,,0,583,0,,41795,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1299.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119362,"1","2013","NA",48658,26827,0,0,,,,,,,,0,0,0,0,8876,,-1006,,0,0,0,,21831,,"3","3","3","1","1","1","1","1","1","1","1","4","2015.13","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119399,"1","2013","NA",151869,129433,0,0,,,,,,,,0,3434,0,0,0,,-586,,0,476,0,,21960,,"3","3","NA","1","1","1","1","1","1","1","1","6","1074.73","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","717.68","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119403,"1","2013","17",46585,45511,0,0,,,,,,,,0,0,0,0,0,,-2143,,0,0,0,,1074,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","3","5","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119490,"2","2013","NA",141554,102403,0,0,,,,,,,,0,1044,0,0,0,,-498,,0,2081,0,,37070,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119503,"1","2013","20",63021,44227,0,0,,,,,,,,0,0,0,0,0,,-3627,,0,581,0,,18213,,"3","3","3","1","1","1","1","1","1","1","1","6","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1758.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",119515,"1","2013","NA",-57791,-68173,0,0,,,,,,,,0,1259,0,0,0,,-6482,,0,146,0,,10236,,"3","3","3","1","1","1","1","1","1","1","1","6","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","881.33","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119560,"1","2013","NA",136231,120312,0,0,,,,,,,,0,0,0,0,0,,5354,,0,439,0,,15481,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","3","2","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119568,"1","2013","11",38277,5839,0,0,,,,,,,,0,3412,0,0,0,,-8806,,0,1168,2609,,28662,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119603,"1","2013","NA",64717,50169,0,0,,,,,,,,0,0,0,0,0,,3,,0,180,0,,14367,,"1","3","3","1","1","1","1","1","1","1","1","4","2283.81","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119615,"2","2013","11",67219,35828,0,0,,,,,,,,0,0,0,0,0,,-771,,0,511,0,,30880,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","711.48","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119650,"1","2013","NA",81270,18574,0,0,,,,,,,,0,2661,0,1222,0,,-3268,,0,4179,2444,,56074,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119656,"1","2013","NA",64037,23434,0,0,,,,,,,,0,670,0,0,0,,-1431,,0,1468,0,,39135,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","1","2","6","2","1","NA","NA","1418.82","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119679,"1","2013","16",99573,73222,0,0,,,,,,,,0,823,0,0,1066,,-3270,,0,1221,0,,25130,,"NA","3","3","1","1","1","1","1","1","1","1","5","1074.73","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119685,"1","2013","10",93639,42660,0,0,,,,,,,,0,0,0,0,0,,-3690,,0,974,0,,50005,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","1","2","1","1","6","1","1","NA","NA","1758.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119778,"1","2013","NA",110765,103093,0,0,,,,,,,,0,553,0,0,0,,1,,0,0,0,,7671,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3358.54","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119808,"1","2013","NA",97209,63383,0,0,,,,,,,,0,0,0,0,0,,0,,0,1227,0,,32600,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","1343.42","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119831,"1","2013","14",127128,82316,0,0,,,,,,,,0,2103,0,0,0,,-3634,,0,951,0,,43860,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119860,"NA","2013","NA",148789,140642,0,0,,,,,,,,0,1597,0,0,0,,21,,0,0,0,,8147,,"3","3","3","1","1","1","1","1","1","1","1","5","7388.8","3","3","2","2","2","2","1","2","6","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",119862,"1","2013","NA",37080,34689,10032,10032,,,,,,,,10032,427,0,0,0,,41,,0,216,0,,2175,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119887,"1","2013","17",55744,-7875,0,0,,,,,,,,0,0,0,0,0,,-283,,0,7729,0,,55890,,"3","NA","3","1","1","1","1","1","1","1","1","6","1343.42","1","NA","2","1","2","2","1","2","5","1","1","464.02","NA","1536.59","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",119917,"1","2013","24",78782,32141,0,0,,,,,,,,0,272,0,0,0,,366,,0,2326,0,,44315,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","3","2","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119943,"1","2013","NA",75812,47150,0,0,,,,,,,,0,1879,0,0,0,,-1880,,0,0,3360,,25302,,"3","3","NA","1","1","1","1","1","1","1","1","5","2015.13","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119985,"1","2013","NA",96103,66066,0,0,,,,,,,,0,12792,0,0,0,,-2183,,0,1413,0,,28624,,"3","3","NA","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","3","6","1","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",119996,"1","2013","NA",70781,37578,0,0,,,,,,,,0,0,0,0,0,,2268,,0,2627,0,,30576,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",120005,"1","2013","NA",80377,38055,0,0,,,,,,,,0,1787,0,0,2893,,-785,,0,2042,0,,40280,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","1","1","1","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120011,"1","2013","NA",83194,71717,0,0,,,,,,,,0,910,0,0,0,,233,,0,460,0,,11017,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",120053,"1","2013","14",78676,33987,0,0,,,,,,,,0,1402,0,0,0,,-118,,0,453,0,,44237,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","5","1","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",120074,"1","2013","19",100235,68781,0,0,,,,,,,,0,0,0,0,0,,92,,0,408,0,,31046,,"3","3","1","1","1","1","1","1","1","1","1","5","1343.42","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120081,"1","2013","16",108879,84824,0,0,,,,,,,,0,1125,0,0,0,,-6054,,0,2923,0,,21132,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120103,"1","2013","NA",79163,27327,0,0,,,,,,,,0,0,0,0,0,,1291,,0,2094,0,,49741,,"3","3","NA","1","1","1","1","1","1","1","1","4","2015.13","3","3","2","2","2","1","1","1","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120186,"1","2013","NA",-67027,-124699,0,0,,,,,,,,0,2324,0,2491,0,,-70,,0,1650,0,,56022,,"3","3","3","1","1","1","1","1","1","3","1","5","1074.73","3","NA","2","2","2","2","4","3","6","2","1","429.89","NA","1681.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120195,"1","2013","NA",78062,61320,0,0,,,,,,,,0,0,0,0,0,,204,,0,873,0,,15868,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120207,"1","2013","NA",51441,14257,0,0,,,,,,,,0,922,0,0,0,,-169,,0,37184,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","5","2","1","1343.42","NA","1145.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120275,"1","2013","NA",18865,-10873,0,0,,,,,,,,0,2501,0,0,0,,812,,0,1628,0,,28110,,"3","3","NA","1","1","1","1","1","1","1","1","5","4030.25","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",120284,"1","2013","10",67657,40663,0,0,,,,,,,,0,0,0,0,0,,-1956,,0,0,0,,26993,,"3","3","NA","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","1","2","NA","2","5","2","1","NA","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",120353,"1","2013","NA",116617,84755,0,0,,,,,,,,0,3330,0,0,0,,334,,243,1644,0,,30218,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",120375,"1","2013","17",88179,29734,0,0,,,,,,,,0,1442,0,0,0,,-866,,0,2976,0,,55469,,"3","3","3","1","1","1","1","1","1","1","1","6","537.37","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","2234.57","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",120382,"1","2013","10",61013,43936,0,0,,,,,,,,0,2792,0,0,0,,-1,,0,551,0,,16526,,"3","3","3","1","1","2","1","1","1","1","1","5","403.03","3","3","2","2","2","2","1","1","6","2","1","NA","NA","2031.46","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120405,"1","2013","18",105741,75784,0,0,,,,,,,,0,3450,0,0,0,,29811,,0,5873,0,,24085,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","1","6","1","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120409,"1","2013","12",10539,-37204,0,0,,,,,,,,0,2248,0,0,0,,530,,0,887,0,,46855,,"NA","3","3","1","1","1","1","1","1","1","1","4","2015.13","3","NA","2","2","2","2","1","1","3","1","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",120413,"1","2013","NA",33841,6043,0,0,,,,,,,,0,2980,0,0,0,,-2986,,0,2361,0,,25436,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120415,"1","2013","NA",67840,45971,0,0,,,,,,,,0,8886,0,0,0,,-5150,,0,0,0,,21869,,"3","3","NA","1","1","1","1","1","1","1","1","4","4701.96","3","NA","2","2","2","1","1","3","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",120431,"1","2013","11",51436,34092,0,0,,,,,,,,0,2324,0,0,0,,-3831,,0,1084,0,,16260,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120454,"1","2013","NA",89151,68155,0,0,,,,,,,,0,1212,0,0,0,,-2865,,0,540,0,,20455,,"NA","3","3","1","1","1","1","1","1","1","1","6","6717.09","3","NA","2","1","2","2","1","1","5","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",120505,"1","2013","NA",77163,8884,0,0,,,,,,,,0,3596,0,0,0,,-9784,,0,1489,0,,66790,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","2","6","2","1","NA","NA","814.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120550,"1","2013","NA",72794,52060,0,0,,,,,,,,0,1000,0,0,0,,-544,,388,0,0,,20735,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120673,"1","2013","14",61593,38479,0,0,,,,,,,,0,5911,0,0,0,,-9672,,0,929,0,,22186,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","3","2","1","1343.42","NA","1758.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",120710,"1","2013","NA",146344,123965,0,0,,,,,,,,0,3326,0,0,0,,-2312,,0,939,0,,21440,,"NA","3","3","1","1","1","1","1","1","1","1","6","4030.25","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120761,"1","2013","NA",153526,116437,0,0,,,,,,,,0,1007,0,0,1398,,-1691,,918,7271,0,,29818,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120766,"1","2013","NA",69510,42576,0,0,,,,,,,,0,3775,0,0,0,,-2027,,0,0,0,,26933,,"3","3","NA","1","1","1","1","1","1","1","1","4","6717.09","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120775,"1","2013","14",93337,52127,0,0,,,,,,,,0,4159,0,0,0,,1357,,0,739,0,,40471,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","4","2","1","1947.96","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120797,"1","2013","16",84965,43096,0,0,,,,,,,,0,2108,0,0,0,,-2571,,120,880,0,,40989,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","881.33","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120818,"1","2013","NA",88072,65423,0,0,,,,,,,,0,1572,0,0,0,,-6553,,0,421,0,,22229,,"3","3","3","1","1","1","1","1","1","1","1","6","2686.84","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120864,"1","2013","NA",163052,129536,574,574,,,,,,,,574,2015,0,0,0,,-1804,,0,290,0,,33226,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",120883,"1","2013","NA",135849,73437,0,0,,,,,,,,0,5287,0,0,0,,109,,3482,2759,0,,59653,,"3","3","NA","1","1","1","1","1","1","1","1","5","2015.13","3","3","2","2","2","2","1","1","3","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
