"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","DK",1201952,537.330383480826,"NA","1","2013","NA","4",1992,"2","1","1","DK","2","5","3","6","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","1","NA","2","NA",1,1,0,0,0,0,1,1612,0,,432,0,0,0,0,6091,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","1","NA","8","NA","NA","0","NA","NA","NA","NA","9","NA","NA","7.4437",20,120195,"2","7","NA"
"2013","DK",1201953,537.330383480826,"NA","1","2013","NA","4",1960,"1","5","3","DK","2","NA","2","1","NA","NA","NA","NA","3","9","37","NA","b-e","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","2","2","NA","NA",1,1,38569,0,0,573,1,0,0,,156,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","8","NA","5","5","4","5","2","NA","8","10","5","8","NA","8","NA","1","4","10","NA","1","7.4437",52,120195,"2","2","1434.7941987"
"2013","DK",1202071,537.330383480826,"NA","1","2013","NA","2",1995,"2","1","1","DK","2","5","2","6","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","2","NA",1,1,4554,0,0,697,1,1425,25,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","6","NA","4","3","1","5","NA","7","NA","8","3","NA","8","7","NA","1","4","NA","10","NA","7.4437",17,120207,"3","2","525.86646681"
"2013","DK",1202072,537.330383480826,"3119.407","1","2013","NA","3",1967,"1","2","1","DK","1","NA","3","3","NA","2","NA","NA","NA","6","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,3533,9,0,532,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","NA","9","NA","NA","2","5","NA","NA","NA","8","0","NA","NA","NA","1","NA","NA","8","7","NA","7.4437",45,120207,"3","2","555.15078039"
"2013","DK",1202073,537.330383480826,"777.3901","1","2013","NA","2",1964,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","5","37","1","NA","NA","NA","1","2","2","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,41685,0,0,181,1,0,0,,891,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","5","7","5","NA","2","5","2","8","10","NA","5","8","10","8","NA","NA","NA","4","NA","1","7.4437",48,120207,"2","2","863.57876972"
"2013","DK",1202751,537.330383480826,"1403.668","1","2013","NA","1",1988,"1","1","3","DK","2","NA","3","6","NA","1","2","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","2","NA","NA","NA",1,1,7770,0,0,435,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","NA","9","NA","NA","NA","NA","1","NA","NA","10","NA","NA","10","NA","NA","NA","NA","10","10","2","7.4437",24,120275,"2","2","NA"
"2013","DK",1202752,537.330383480826,"NA","1","2013","NA","1",1987,"2","1","1","DK","1","NA","3","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",1,1,0,0,0,0,1,0,1274,,518,0,0,0,0,5992,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","9","3","NA","NA","5","1","NA","NA","4","NA","8","NA","8","NA","NA","NA","8","NA","3","7.4437",25,120275,"2","2","NA"
"2013","DK",1202841,537.330383480826,"476.4345","1","2013","NA","3",1961,"2","2","1","DK","2","NA","3","11","NA","1","NA","NA","3",,"NA","NA","NA","NA","11","1","2","NA","NA","NA","NA","4","NA","NA","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,25472,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","7","NA","5","4","NA","NA","NA","NA","NA","8","5","99","NA","10","1","1","NA","8","NA","1","7.4437",51,120284,"2","7","614.42478788"
"2013","DK",1202842,537.330383480826,"NA","1","2013","NA","4",1954,"1","1","1","DK","2","NA","2","8","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,27635,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","0","8","5","6","5","5","NA","5","4","NA","10","8","4","NA","5","NA","1","NA","9","NA","10","2","7.4437",58,120284,"2","2","858.53900013"
"2013","DK",1202843,537.330383480826,"3296.895","1","2013","NA","3",1991,"2","1","2","DK","2","NA","2","2","NA","1","NA","1","NA","5","NA","NA","NA","3","NA","1","NA","NA","NA","NA","NA","3","2","1","NA","NA","2","NA",1,1,13314,0,0,109,1,0,0,,230,0,0,0,0,2962,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","8","NA","NA","NA","5","2","2","NA","NA","8","NA","3","5","10","NA","1","8","NA","NA","1","7.4437",21,120284,"2","8","1242.2681407"
"2013","DK",1203531,537.330383480826,"633.5404","1","2013","NA","2",1962,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,49200,328,0,994,1,0,463,,170,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","8","NA","5","5","2","5","4","NA","7","NA","8","NA","NA","5","1","1","NA","NA","9","NA","7.4437",50,120353,"2","2","4866.9563446"
"2013","DK",1203533,537.330383480826,"557.993","1","2013","NA","1",1992,"2","1","1","DK","1","3","2","6","NA","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","3","2","NA","NA","NA",1,1,3763,0,0,0,1,656,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","5","2","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","4","7","NA","NA","7.4437",20,120353,"2","2","NA"
"2013","DK",1203534,537.330383480826,"NA","1","2013","NA","3",1960,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","5","35","NA","NA","NA","12","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,60149,0,0,452,1,0,-1218,,184,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","9","NA","NA","NA","NA","NA","3","NA","NA","7","1","6","9","NA","6","1","NA","8","NA","9","3","7.4437",52,120353,"2","3","NA"
"2013","DK",1203751,537.330383480826,"981.5945","1","2013","NA","1",1968,"1","2","1","Other","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,41604,0,0,0,1,484,0,,223,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","5","5","NA","NA","2","9","10","8","NA","NA","9","9","NA","1","9","7","10","NA","7.4437",44,120375,"2","2","NA"
"2013","DK",1203752,537.330383480826,"NA","1","2013","NA","4",1973,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","5","NA","NA","p","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",1,1,45591,356,0,790,1,0,0,,185,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","10","NA","NA","NA","3","NA","1","10","NA","8","NA","8","NA","NA","1","NA","10","10","10","NA","7.4437",39,120375,"2","5","479.31448473"
"2013","DK",1203821,537.330383480826,"NA","2","2013","NA","1",1982,"2","1","3","DK","2","NA","5","2","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","3","2","4","2","NA",1,1,22578,47,0,68,1,161,90,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","5","5","10","5","3","2","NA","3","NA","NA","7","0","NA","10","7","NA","1","7","10","NA","1","7.4437",30,120382,"2","7","NA"
"2013","DK",1203823,537.330383480826,"394.815","1","2013","NA","2",1975,"1","2","1","DK","2","NA","2","5","NA","1","2","NA","3","7","NA","NA","NA","NA","13","1","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,24467,0,0,568,1,0,2016,,9070,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","9","8","10","5","5","NA","NA","2","NA","NA","NA","7","8","NA","NA","1","1","5","10","8","2","7.4437",37,120382,"2","2","NA"
"2013","DK",1204051,537.330383480826,"1000.899","1","2013","NA","3",1982,"2","2","2","DK","2","NA","5","2","NA","1","NA","NA","3","2","35","NA","q","NA","2","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,11994,0,0,696,1,484,17145,,485,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","10","NA","NA","5","NA","5","2","2","NA","NA","10","NA","5","NA","2","1","8","NA","NA","3","7.4437",30,120405,"3","2","3311.6301715"
"2013","DK",1204053,537.330383480826,"986.9905","1","2013","NA","2",1980,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","31","NA","q","NA","13","NA","2","2","NA","NA","NA","1","NA","1","NA","NA","2","NA",1,1,42857,0,0,392,1,583,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","8","NA","NA","5","2","NA","NA","NA","NA","7","7","10","8","8","1","1","9","NA","NA","1","7.4437",32,120405,"2","NA","605.28124926"
"2013","DK",1204091,537.330383480826,"1217.477","1","2013","NA","4",1992,"2","1","3","DK","2","2","2","6","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","7","NA","NA","NA","1","NA","NA","NA","NA","NA",1,1,4570,0,0,536,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","5","NA","2","4","NA","NA","NA","3","4","8","9","7","NA","NA","NA","5","NA","NA","7.4437",20,120409,"2","7","NA"
"2013","DK",1204092,537.330383480826,"NA","1","2013","NA","1",1960,"1","2","1","DK","2","NA","3","3","NA","NA","NA","NA","3","6","37","NA","a","NA","11","NA","2","NA","NA","NA","NA","3","1","NA","2","NA","2","NA",1,1,51391,0,0,0,1,414,-103074,,2078,0,0,0,0,4897,1,"NA","NA","NA","NA","NA","NA","NA","9","7","NA","NA","NA","5","2","3","3","NA","NA","8","NA","2","NA","9","1","1","10","7","NA","NA","7.4437",52,120409,"2","7","870.58342227"
"2013","DK",1204093,537.330383480826,"1057.411","1","2013","NA","2",1965,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","4","4","NA","NA","b-e","NA","NA","NA","NA","2","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,47899,262,0,791,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","6","10","NA","NA","NA","5","2","8","NA","8","NA","NA","NA","10","1","1","10","10","NA","NA","7.4437",47,120409,"2","7","1238.602618"
"2013","DK",1204094,537.330383480826,"818.9462","1","2013","NA","4",1996,"1",,"1",,"1","5",,,"NA","1","2","NA","4",,"NA","NA",,"NA","NA","NA","2","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","6","NA","4","5","NA","5","2","NA","NA","8","NA","7","10","NA","1","NA","NA","7","8","1","7.4437",16,120409,"3","2","1477.4022398"
"2013","DK",1204131,537.330383480826,"NA","1","2013","NA","2",1982,"2","1","2","DK","1","NA","5","5","NA","2","2","NA","3","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,0,0,0,351,1,0,111,,13356,0,0,415,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","5","NA","NA","NA","NA","NA","9","6","NA","NA","NA","NA","1","9","NA","NA","1","7.4437",30,120413,"2","2","NA"
"2013","DK",1204133,537.330383480826,"1036.003","1","2013","NA","3",1980,"1","2","1","Other","2","NA","NA","6","NA","1","NA","NA","3","7","37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","1","NA",1,1,18848,0,0,0,1,806,0,,281,0,0,0,0,836,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","NA","4","3","2","NA","2","NA","NA","NA","NA","8","2","10","1","NA","10","10","NA","2","7.4437",32,120413,"2","7","509.21191887"
"2013","DK",1204151,537.330383480826,"705.1611","2","2013","NA","3",1956,"1","2","3","DK","2","NA","5","11","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,32443,0,0,13,1,0,0,,136,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","10","NA","NA","NA","NA","2","6","NA","10","10","NA","9","NA","1","1","99","NA","8","4","7.4437",56,120415,"2","6","NA"
"2013","DK",1204152,537.330383480826,"NA","1","2013","NA","1",1990,"2","1","3","DK","2","3","3","6","NA","NA","1","NA","3",,"NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA","3","NA","NA","NA","1",1,1,4999,0,0,109,1,13,0,,246,0,0,0,0,1423,1,"NA","NA","NA","NA","NA","NA","NA","10","9","8","NA","NA","NA","NA","5","2","NA","NA","10","NA","99","NA","NA","NA","1","10","9","NA","3","7.4437",22,120415,"3","2","NA"
"2013","DK",1204153,537.330383480826,"783.8272","1","2013","NA","1",1994,"2","1","3","DK","2","3","2","6","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,8,0,0,573,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","9","4","NA","NA","NA","4","4","NA","8","10","4","NA","NA","NA","NA","1","1","NA","7","NA","NA","7.4437",18,120415,"2","2","853.61467289"
"2013","DK",1204154,537.330383480826,"NA","NA","2013","NA","2",1956,"2","2","2","DK","1","NA","5","2","NA","2","NA","NA","4","2","NA","NA","q","NA","NA","1","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,24651,0,0,551,1,0,0,,197,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","9","NA","NA","5","2","5","NA","NA","NA","9","8","2","8","NA","NA","1","8","NA","99","3","7.4437",56,120415,"2","3","515.88511844"
"2013","DK",1204313,537.330383480826,"3296.068","1","2013","NA","1",1979,"2","2","1","DK","1","NA","3","6","NA","2","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","1","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,0,0,0,750,1,0,0,,458,0,0,0,0,19469,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","NA","5","4","1","NA","3","NA","NA","10","9","5","10","99","2","1","8","10","8","NA","7.4437",33,120431,"2","2","NA"
"2013","DK",1204314,537.330383480826,"1141.124","1","2013","NA","3",1980,"1","2","1","Other","2","NA","NA","2","NA","1","NA","NA","3","9","37","NA","NA","NA","NA","NA","2","2","NA","NA","NA","5","2","3","NA","NA","NA","NA",1,1,31563,0,0,824,1,0,0,,1453,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","NA","3","NA","NA","9","3","5","7","NA","1","1","7","8","10","NA","7.4437",32,120431,"3","2","NA"
"2013","DK",1204541,537.330383480826,"NA","1","2013","NA","1",1963,"1","1","3","DK","2","NA","5","1","NA","1","NA","NA","3","2","NA","NA","l-n","NA","NA","1","NA","2","NA","NA","NA","1","1","NA","NA","NA","2","NA",1,1,37593,0,0,0,1,0,0,,28,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","99","NA","7","10","5","NA","2","NA","3","NA","5","8","NA","NA","4","10","1","NA","NA","9","10","2","7.4437",49,120454,"2","2","584.36810408"
"2013","DK",1204542,537.330383480826,"NA","2","2013","NA","2",1967,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","1","3","2","NA","NA","NA",1,1,50941,194,0,181,1,0,107,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","4","9","NA","NA","5","3","2","4","NA","NA","NA","NA","NA","NA","10","9","1","1","NA","9","7","1","7.4437",45,120454,"2","5","1233.3430833"
"2013","DK",1204543,537.330383480826,"NA","1","2013","NA","2",1996,"2",,"1",,"2","3",,,"NA","NA","2","NA","NA",,"35","NA",,"NA","NA","NA","NA","NA","1","NA","NA","1","2","NA","NA","NA","1","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","3","9","4","5","2","NA","NA","NA","NA","NA","NA","6","0","7","1","1","99","6","8","1","7.4437",16,120454,"2","6","1370.5087323"
"2013","DK",1204544,537.330383480826,"994.412","1","2013","NA","1",1994,"1","1","1","DK","2","5","2","6","NA","2","NA","NA","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","NA","NA","2","NA","NA","NA",1,1,0,0,0,713,1,0,0,,79,0,0,0,0,2056,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","10","NA","5","5","2","5","2","NA","NA","NA","NA","NA","NA","7","1","NA","5","10","NA","2","7.4437",18,120454,"2","2","1235.9869826"
"2013","DK",1205052,537.330383480826,"1421.543","1","2013","NA","1",1973,"1","1","1","DK","2","NA","5","1","NA","1","NA","NA","3","2","46","NA","l-n","NA","12","NA","NA","NA","NA","NA","NA","2","NA","3","NA","3","NA","NA",1,1,45914,0,0,0,1,0,0,,200,0,0,4041,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","7","NA","8","5","5","3","NA","NA","NA","10","10","5","6","7","10","NA","1","NA","10","9","2","7.4437",39,120505,"2","2","1122.8414611"
"2013","DK",1205054,537.330383480826,"NA","1","2013","NA","2",1973,"2","1","1","DK","2","NA","5","1","NA","1","NA","NA","3","2","37","NA","p","NA","NA","1","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,33139,0,0,572,1,0,0,,57,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","10","10","4","2","2","4","2","NA","NA","5","NA","5","10","9","NA","1","10","8","NA","4","7.4437",39,120505,"2","7","NA"
"2013","DK",1205502,537.330383480826,"899.4538","1","2013","NA","2",1976,"2","2","1","DK","2","NA","5","8","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,0,0,0,728,1,0,10,,280,0,0,14330,15004,0,1,"NA","NA","NA","NA","NA","NA","NA","8","10","8","NA","NA","3","5","NA","2","NA","10","9","NA","NA","NA","8","NA","NA","10","NA","2","3","7.4437",36,120550,"2","2","1290.0095062"
"2013","DK",1205504,537.330383480826,"9791.595","1","2013","NA","4",1976,"1","2","1","DK","2","NA","5","1","NA","NA","NA","1","3","2","35","NA","k","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,40011,0,0,0,1,0,2120,,197,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","NA","10","4","5","1","4","NA","NA","9","NA","5","3","NA","NA","1","1","8","8","NA","NA","7.4437",36,120550,"2","2","NA"
"2013","DK",1206731,537.330383480826,"976.7305","2","2013","NA","3",1960,"2","2","2","DK","2","NA","3","10","NA","NA","1","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA",1,1,6,0,0,435,1,0,0,,5,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","3","8","NA","NA","NA","1","NA","2","NA","NA","NA","4","NA","10","NA","NA","1","5","2","NA","1","7.4437",52,120673,"2","2","NA"
"2013","DK",1206732,537.330383480826,"889.3323","1","2013","NA","1",1996,"2",,"1",,"2","2",,,"NA","NA","2","NA","NA",,"NA","NA",,"NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","10","4","5","NA","NA","NA","7","NA","NA","8","8","8","9","NA","NA","8","8","NA","1","7.4437",16,120673,"2","2","989.38757395"
"2013","DK",1206733,537.330383480826,"NA","1","2013","NA","3",1958,"1","5","3","DK","2","NA","5","2","NA","NA","NA","NA","3","2","37","NA","o","NA","12","1","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,38360,0,0,12,1,0,119,,479,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","5","7","NA","NA","NA","NA","NA","NA","10","NA","6","8","8","10","NA","NA","8","NA","NA","NA","7.4437",54,120673,"2","7","NA"
"2013","DK",1206734,537.330383480826,"NA","1","2013","NA","2",1991,"2","1","3","DK","2","5","3","5","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA",1,1,12295,0,0,62,1,0,0,,14089,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","3","8","10","5","3","1","NA","3","NA","NA","2","0","NA","5","NA","1","NA","NA","5","9","1","7.4437",21,120673,"2","6","1187.2012021"
"2013","DK",1207102,537.330383480826,"877.2614","1","2013","NA","4",1970,"2","2","1","DK","2","NA","2","8","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,0,0,0,492,1,6180,0,,221,0,0,0,23205,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","99","9","3","5","2","NA","NA","NA","NA","NA","4","99","NA","10","1","NA","10","8","9","NA","7.4437",42,120710,"2","7","1240.6276552"
"2013","DK",1207103,537.330383480826,"4308.167","1","2013","NA","1",1973,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",1,1,121540,0,0,0,1,625,0,,364,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","8","NA","5","NA","2","5","3","9","9","3","6","7","9","NA","1","NA","NA","8","10","2","7.4437",39,120710,"3","6","NA"
"2013","DK",1207611,537.330383480826,"NA","1","2013","NA","1",1967,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","37","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","3","NA","NA","NA","8",1,1,139471,711,0,449,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","8","NA","NA","3","5","1","3","2","9","NA","8","6","8","8","8","NA","NA","NA","10","5","NA","7.4437",45,120761,"3","3","3120.9126795"
"2013","DK",1207612,537.330383480826,"NA","1","2013","NA","4",1968,"2","2","3","DK","2","3","3","5","NA","1","2","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA",1,1,9803,0,0,435,1,39,0,,2622,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","NA","8","NA","5","NA","5","NA","NA","10","NA","8","7","9","NA","NA","NA","9","10","10","1","7.4437",44,120761,"3","2","NA"
"2013","DK",1207661,537.330383480826,"1421.218","1","2013","NA","3",1975,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","36","NA","b-e","NA","1","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,54491,0,0,531,1,0,0,,16,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","8","NA","NA","5","NA","NA","5","NA","NA","NA","5","7","8","8","NA","NA","1","9","9","NA","NA","7.4437",37,120766,"2","2","NA"
"2013","DK",1207663,537.330383480826,"3223.861","1","2013","NA","1",1981,"2","1","3","DK","2","NA","2","5","NA","2","2","1","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1228,0,0,26,1,0,0,,6411,0,0,5615,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","4","NA","9","NA","NA","NA","NA","NA","NA","1","7.4437",31,120766,"2","2","536.72684461"
"2013","DK",1207752,537.330383480826,"NA","1","2013","NA","3",1968,"1","2","1","DK","2","NA","3","3","NA","NA","NA","NA","3","2","37","NA","k","NA","12","1","1","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,46535,2246,1972,435,1,0,461,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","5","8","8","3","NA","NA","4","2","NA","NA","8","6","8","6","8","NA","1","5","10","9","1","7.4437",44,120775,"2","NA","NA"
"2013","DK",1207754,537.330383480826,"843.8519","1","2013","NA","1",1974,"2","1","2","DK","2","NA","5","1","NA","1","2","NA","3","2","38","NA","q","NA","NA","1","2","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,37678,0,0,0,1,0,1176,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","4","5","2","5","NA","NA","NA","8","5","10","NA","10","1","1","7","8","NA","NA","7.4437",38,120775,"3","2","595.64853111"
"2013","DK",1207971,537.330383480826,"1005.527","1","2013","NA","4",1980,"2","1","1","DK","2","NA","5","1","NA","1","NA","NA","3","2","NA","NA","l-n","NA","NA","NA","NA","2","NA","NA","NA","2","1","3","2","NA","NA","NA",1,1,30107,0,0,582,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","7","NA","5","5","3","NA","1","NA","5","NA","5","NA","99","6","NA","NA","8","NA","9","2","7.4437",32,120797,"2","6","853.28739936"
"2013","DK",1207974,537.330383480826,"NA","2","2013","NA","4",1977,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","45","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,54996,0,0,773,1,4297,0,,205,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","10","NA","NA","NA","4","NA","NA","NA","7","NA","5","NA","7","9","NA","NA","NA","NA","8","6","NA","7.4437",35,120797,"2","2","NA"
"2013","DK",1208183,537.330383480826,"1088.455","1","2013","NA","3",1978,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,59451,373,0,124,1,0,-585,,220,0,0,191,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","3","9","8","NA","7","8","NA","8","NA","NA","10","5","5","1","7.4437",34,120818,"2","6","706.21693839"
