"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","DK",97547,"1","2012","NA",55189,36389,0,0,,,,,,,,,0,0,0,0,0,,627,,0,0,0,,18800,,"1","3","3","1","1","1","1","1","1","1","1","2","2013.26","3","NA","2","1","2","2","1","2","6","1","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","210","1","1","1","1","1","4","4","4","3","3","3","2","3","NA"
"2012","DK",97560,"1","2012","7",29660,24611,0,0,,,,,,,,,0,0,0,0,0,,-22,,0,0,0,,5049,,"3","3","3","2","1","1","1","1","1","1","1","6","1610.61","3","NA","2","2","2","2","1","1","3","1","1","NA","NA","586.74","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","4","2","NA","2","3","NA","3","NA"
"2012","DK",97570,"1","2012","NA",20223,15406,0,0,,,,,,,,,0,0,0,0,0,,-8,,0,0,0,,4817,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","3","1","2","2","2","1","1","1","5","2","1","NA","NA","1135.62","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","4","NA","4","3","NA","3","NA"
"2012","DK",97584,"1","2012","15",49242,31460,0,0,,,,,,,,,0,0,0,0,0,,6,,0,140,1346,,16296,,"3","3","3","1","1","2","1","1","1","1","1","3","1476.39","3","3","2","2","2","1","1","3","5","2","1","416.07","NA","1068.14","NA","1","1",,"1",1,,,,,,"2","72","2","1","1","2","2","3","4","3","4","3","3","NA","3","NA"
"2012","DK",97594,"1","2012","NA",42689,28169,0,0,,,,,,,,,0,0,0,0,0,,379,,0,628,0,,13893,,"3","3","3","1","1","1","1","1","1","1","1","6","4026.52","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","2263.25","NA","1","1",,"1",1,,,,,,"2","68","1","1","2","2","1","4","4","4","3","1","3","NA","3","NA"
"2012","DK",97604,"1","2012","14",8325,-5446,0,0,,,,,,,,,0,0,0,0,0,,-9,,0,0,1926,,11845,,"3","3","3","1","1","1","1","1","1","1","1","4","1342.17","2","3","2","2","2","2","2","2","6","2","1","NA","NA","1546.29","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","3","4","4","2","4","4","NA","3","NA"
"2012","DK",97632,"1","2012","10",56871,48047,0,0,,,,,,,,,0,0,0,14343,0,,31,,0,613,0,,8211,,"3","3","NA","1","1","1","1","1","1","1","1","6","3355.43","3","NA","2","2","2","2","1","2","3","1","1","NA","NA","928.08","NA","1","1",,"1",1,,,,,,"2","120","1","1","2","1","1","1","4","4","4","4","4","4","3","NA"
"2012","DK",97634,"1","2012","NA",20444,10090,0,0,,,,,,,,,0,1902,0,954,0,,-637,,0,0,0,,10354,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","1","1","1","6","2","1","NA","NA","1414.3","NA","1","1",,"1",1,,,,,,"2","324","1","1","1","2","1","1","4","4","3","3","3","1","3","NA"
"2012","DK",97669,"1","2012","NA",14295,8419,0,0,,,,,,,,,0,0,0,0,0,,-224,,0,672,0,,5204,,"3","3","NA","1","1","1","1","1","1","1","1","6","1073.74","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","2","1","4","4","4","3","4","4","NA","3","NA"
"2012","DK",97681,"1","2012","NA",12078,-7910,0,0,,,,,,,,,0,0,0,0,0,,-6529,,0,3176,0,,16811,,"1","3","3","1","1","1","1","1","1","1","1","5","2013.26","2","NA","2","2","2","2","1","2","6","2","1","778.46","NA","574.36","NA","1","1",,"1",1,,,,,,"2","210","1","1","1","1","1","4","4","4","3","3","3","4","3","NA"
"2012","DK",97736,"1","2012","19",58255,44575,0,0,,,,,,,,,0,0,0,16920,0,,6,,0,1567,0,,12113,,"3","3","3","1","1","1","1","1","1","1","1","4","4026.52","3","2","2","2","2","2","1","2","5","2","1","NA","NA","1476.67","NA","1","1",,"1",1,,,,,,"2","115","1","1","1","1","1","1","4","4","4","3","3","3","3","NA"
"2012","DK",97751,"1","2012","NA",29075,26372,0,0,,,,,,,,,0,0,0,2231,0,,-379,,0,0,0,,2704,,"3","3","NA","1","1","2","1","1","1","3","1","4","1342.17","2","NA","2","2","2","2","4","3","6","2","1","NA","NA","1158.42","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","4","4","4","4","4","4","NA","3","NA"
"2012","DK",97789,"1","2012","NA",24171,20997,0,0,,,,,,,,,0,0,0,0,0,,-140,,0,0,0,,3173,,"3","3","3","1","1","1","1","1","1","3","1","5","805.3","1","NA","2","2","2","2","3","2","4","1","1","NA","NA","249.42","NA","1","1",,"1",1,,,,,,"2","132","1","1","1","1","1","4","2","4","4","NA","4","2","3","NA"
"2012","DK",97800,"1","2012","NA",28444,21021,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7423,,"1","3","3","1","1","1","1","1","3","1","1","6","1342.17","2","NA","2","2","2","2","2","3","6","1","1","NA","NA","1707.59","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","3","4","3","NA","3","2","3","NA"
"2012","DK",97824,"1","2012","NA",62982,39206,0,0,,,,,,,,,0,0,0,791,0,,-329,,0,956,0,,22820,,"1","3","3","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","2","5","1","1","NA","NA","576.19","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","4","3","2","3","2","3","NA"
"2012","DK",97837,"1","2012","NA",37043,32207,0,0,,,,,,,,,0,0,0,1207,0,,65,,0,0,0,,4836,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","1","2","1","2","3","2","1","NA","NA","1169.22","NA","1","3",,"1",1,,,,,,"2","76","1","1","1","1","2","2","3","4","2","3","3","NA","3","NA"
"2012","DK",97874,"1","2012","10",13411,5860,0,0,,,,,,,,,0,0,0,0,0,,-2778,,0,0,0,,7550,,"3","3","3","1","1","1","1","1","3","1","1","2","NA","3","2","2","2","2","2","1","2","4","2","1","NA","NA","1383.87","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","4","2","2","2","2","NA","3","NA"
"2012","DK",97875,"1","2012","NA",23422,16929,60,60,,,,,,,,,60,0,0,0,0,,-320,,0,0,0,,6493,,"3","3","3","1","1","2","1","1","1","3","2","5","2415.91","3","NA","2","2","2","2","4","3","4","1","1","536.87","NA","1043.84","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","3","3","NA","2","1","3","NA","3","NA"
"2012","DK",97927,"1","2012","NA",26398,18428,0,0,,,,,,,,,0,0,0,4226,0,,-719,,0,290,0,,7681,,"NA","3","3","1","1","2","1","1","1","1","1","2","4026.52","3","NA","2","2","2","1","1","1","5","2","1","NA","NA","1135.62","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","NA","4","4","4","3","3","4","NA","3","NA"
"2012","DK",97984,"1","2012","NA",21851,7959,0,0,,,,,,,,,0,0,0,0,0,,-1251,,0,1253,0,,12639,,"3","3","3","1","1","1","1","1","1","1","1","2","1342.17","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","1509.39","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","3","3","2","2","4","2","3","NA"
"2012","DK",98007,"1","2012","NA",13903,11247,0,0,,,,,,,,,0,0,0,0,0,,1074,,0,0,562,,2094,,"3","3","3","1","1","1","1","1","1","1","1","1","2684.35","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","576.19","NA","3","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","4","3","3","4","3","3","3","NA"
"2012","DK",98017,"1","2012","9",24259,21355,0,0,,,,,,,,,0,0,0,0,0,,-1248,,0,258,0,,2646,,"3","3","3","2","2","2","1","1","1","1","1","4","3489.65","3","3","2","2","2","2","1","1","6","2","1","NA","NA","556.48","NA","1","1",,"1",1,,,,,,"2","86","1","2","1","2","1","4","3","3","4","2","3","NA","3","NA"
"2012","DK",98052,"1","2012","NA",22645,16065,0,0,,,,,,,,,0,0,0,0,0,,-365,,0,405,780,,5396,,"3","3","3","1","1","1","1","1","3","1","1","6","2684.35","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","739.49","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","3","4","3","4","NA","2","NA","3","NA"
"2012","DK",98138,"1","2012","7",100666,91068,0,0,,,,,,,,,0,0,0,0,0,,-44,,0,265,0,,9333,,"3","3","3","1","1","1","1","1","1","1","1","6","5368.7","3","NA","1","2","2","2","1","1","6","2","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","3","4","4","3","NA","3","NA"
"2012","DK",98140,"2","2012","NA",29959,26374,0,0,,,,,,,,,0,0,0,5388,0,,12,,0,184,0,,3401,,"3","3","3","1","1","2","1","1","3","1","1","6","2013.26","3","NA","2","1","2","2","1","2","4","2","1","NA","NA","1830.85","NA","1","1",,"1",1,,,,,,"2","230","1","1","1","1","1","4","4","2","3","4","2","NA","3","NA"
"2012","DK",98144,"1","2012","21",31005,26723,0,0,,,,,,,,,0,0,0,714,0,,196,,0,0,0,,4282,,"3","3","NA","1","1","1","1","1","1","1","1","3","1275.07","3","NA","1","2","2","2","1","3","2","2","1","NA","NA","608.71","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","1","1","4","4","4","3","3","4","NA","3","NA"
"2012","DK",98174,"1","2012","6",24815,19875,0,0,,,,,,,,,0,0,0,0,0,,3049,,0,0,0,,4940,,"1","3","NA","2","1","1","1","1","1","1","1","1","2684.35","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","180","1","2","1","1","1","4","3","4","3","2","3","2","3","NA"
"2012","DK",98277,"1","2012","NA",25393,18192,0,0,,,,,,,,,0,0,0,0,0,,908,,0,0,0,,7201,,"3","3","3","1","1","1","1","1","1","1","3","4","1946.15","3","1","2","2","2","2","4","3","1","2","1","NA","NA","1397.88","NA","1","1",,"1",1,,,,,,"2","82","1","1","1","1","2","3","3","3","4","4","NA","NA","3","NA"
"2012","DK",98305,"1","2012","6",3674,2867,0,0,,,,,,,,,0,0,0,0,0,,299,,0,0,0,,807,,"3","3","NA","1","1","1","1","1","1","1","1","5","3355.43","1","1","2","2","2","2","1","2","3","1","1","340.91","NA","607.35","NA","1","1",,"1",1,,,,,,"2","110","1","1","1","1","1","4","3","4","4","3","2","NA","3","NA"
"2012","DK",98310,"2","2012","NA",24070,10212,0,0,,,,,,,,,0,0,0,2980,0,,720,,0,2111,0,,11748,,"3","3","3","1","1","1","1","1","1","1","1","6","3355.43","1","NA","2","2","2","1","1","2","3","2","1","NA","NA","1391.28","NA","1","1",,"1",1,,,,,,"1","180","1","1","2","1","1","1","2","4","3","3","3","NA","3","NA"
"2012","DK",98323,"1","2012","8",29494,22120,0,0,,,,,,,,,0,0,0,0,0,,-64,,0,64,0,,7311,,"1","3","3","1","1","1","1","1","1","1","1","1","2684.35","2","1","2","2","2","1","1","1","5","2","1","NA","NA","1707.59","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","1","4","4","4","4","3","2","3","NA"
"2012","DK",98326,"NA","2012","6",31319,23224,0,0,,,,,,,,,0,0,0,0,0,,941,,0,1714,1642,,4739,,"2","3","NA","2","1","2","1","1","1","1","1","4","1476.39","3","2","2","2","2","1","2","3","4","2","1","NA","NA","675.81","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","3","2","3","2","2","4","NA","3","NA"
"2012","DK",98351,"1","2012","20",16885,15802,0,0,,,,,,,,,0,0,0,0,0,,278,,0,0,0,,1083,,"3","3","3","1","1","1","1","1","1","1","1","2","3221.22","3","NA","2","2","2","2","2","3","6","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","84","1","2","1","1","1","3","4","4","4","4","2","NA","3","NA"
"2012","DK",98356,"1","2012","NA",30266,29567,0,0,,,,,,,,,0,0,0,0,0,,107,,0,28,0,,671,,"3","3","NA","1","1","1","1","1","1","1","1","2","1342.17","3","NA","2","2","2","1","1","3","6","2","1","NA","NA","732.48","NA","1","1",,"1",1,,,,,,"2","157","1","2","2","2","1","4","4","4","4","NA","3","NA","3","NA"
"2012","DK",98366,"1","2012","NA",38385,20195,0,0,,,,,,,,,0,0,0,0,0,,3392,,0,1554,0,,16636,,"3","3","3","1","1","1","1","1","3","1","1","6","2013.26","3","NA","2","2","2","2","1","1","4","2","1","1102.19","NA","741.15","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","4","4","3","3","NA","2","NA","3","NA"
"2012","DK",98407,"1","2012","NA",124665,105469,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2499,0,,16698,,"3","3","3","1","1","1","1","1","1","1","1","2","3355.43","2","NA","2","1","2","2","1","2","6","1","1","NA","NA","733.77","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","2","1","2","3","3","4","3","NA","3","NA"
"2012","DK",98434,"2","2012","NA",26604,17842,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8762,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","3","2","2","2","1","NA","NA","664.43","NA","1","1",,"1",1,,,,,,"2","62","1","1","2","1","1","4","4","4","3","4","3","NA","3","1"
"2012","DK",98435,"2","2012","NA",16346,11456,0,0,,,,,,,,,0,0,0,695,0,,-2584,,0,0,0,,4890,,"3","3","3","1","1","1","1","1","1","1","1","3","4294.96","1","NA","2","2","2","2","1","2","4","1","1","NA","NA","953.76","NA","1","1",,"1",1,,,,,,"2","158","1","1","1","1","1","4","4","2","3","3","3","NA","3","NA"
"2012","DK",98503,"1","2012","8",41631,222,0,0,,,,,,,,,0,0,0,3916,0,,443,,0,0,0,,41409,,"3","3","3","1","1","1","1","1","1","1","1","5","5368.7","2","NA","2","2","2","1","1","2","3","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","260","1","1","1","1","1","4","2","4","3","4","2","NA","3","NA"
"2012","DK",98515,"1","2012","10",45976,22428,0,0,,,,,,,,,0,0,0,0,0,,-891,,0,1202,0,,22346,,"3","3","3","1","1","1","1","1","1","1","1","6","2013.26","2","NA","2","2","2","2","1","1","5","1","1","NA","NA","1661.61","NA","1","1",,"1",1,,,,,,"2","164","1","1","1","1","1","4","4","3","3","3","3","4","3","NA"
"2012","DK",98529,"NA","2012","NA",98676,94877,0,0,,,,,,,,,0,0,0,0,0,,3715,,0,0,0,,3799,,"3","3","NA","1","1","1","1","1","1","1","1","5","1073.74","3","NA","2","2","2","2","4","2","3","2","1","536.87","NA","703.73","NA","1","1",,"1",1,,,,,,"2","104","1","1","2","1","1","4","4","3","4","4","4","NA","3","NA"
"2012","DK",98530,"2","2012","NA",1835,-12013,0,0,,,,,,,,,0,0,0,1562,0,,59,,0,303,0,,13545,,"3","3","3","1","1","1","1","1","1","1","1","5","4697.61","3","NA","2","2","2","2","1","1","5","2","1","1959.57","NA","1305.64","NA","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","3","4","3","4","4","3","NA","3","NA"
"2012","DK",98593,"1","2012","NA",53097,39512,0,0,,,,,,,,,0,0,0,0,0,,-629,,0,889,0,,12695,,"3","3","NA","1","1","1","1","1","1","1","1","3","469.76","3","NA","2","2","2","2","1","2","4","1","1","1102.19","NA","660.65","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","1","3","3","2","2","2","NA","3","NA"
"2012","DK",98606,"1","2012","NA",40454,34979,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5476,,"3","3","NA","1","1","1","1","1","3","1","1","3","1342.17","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","716.08","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","4","3","3","NA","3","NA","3","NA"
"2012","DK",98648,"1","2012","NA",59985,36601,0,0,,,,,,,,,0,0,0,0,0,,880,,0,0,0,,23385,,"3","3","3","1","1","1","1","1","1","1","1","6","4697.61","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","689.2","NA","1","1",,"1",1,,,,,,"2","142","1","1","1","1","1","1","4","NA","4","4","2","2","3","NA"
"2012","DK",98670,"1","2012","12",27451,13813,0,0,,,,,,,,,0,0,0,996,0,,13,,0,316,0,,13322,,"3","3","3","2","1","1","1","1","1","1","1","1","2952.78","3","NA","2","1","2","2","4","3","4","2","1","751.62","NA","813.13","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","NA","4","3","3","4","4","NA","3","NA"
"2012","DK",98680,"1","2012","NA",52567,45640,0,0,,,,,,,,,0,0,0,201,0,,789,,0,0,0,,6927,,"1","3","3","1","1","1","1","1","1","1","1","6","2013.26","3","1","2","1","2","2","2","2","6","2","1","NA","NA","1447.32","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","4","2","3","3","NA","3","NA"
"2012","DK",98740,"1","2012","24",16853,10651,0,0,,,,,,,,,0,0,0,5515,0,,870,,0,0,0,,6202,,"3","3","3","1","1","1","1","1","1","1","1","5","469.76","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","1830.85","NA","1","1",,"1",1,,,,,,"2","180","2","2","1","1","1","4","4","2","4","3","2","3","3","NA"
"2012","DK",98752,"1","2012","NA",41955,38934,0,0,,,,,,,,,0,0,0,0,0,,541,,0,62,0,,2958,,"3","3","NA","1","1","2","1","1","1","3","1","2","NA","3","NA","2","2","2","2","1","2","4","2","1","657.67","NA","547.99","NA","1","3",,"1",1,,,,,,"2","120","1","1","1","1","2","4","4","3","2","3","3","3","3","NA"
"2012","DK",98766,"1","2012","16",45160,32616,0,0,,,,,,,,,0,0,0,0,0,,-1239,,0,1036,0,,11509,,"1","3","3","1","1","2","1","1","1","1","1","1","2684.35","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","733.77","NA","1","1",,"1",1,,,,,,"2","216","1","1","1","1","1","3","3","3","4","4","2","2","3","NA"
"2012","DK",98816,"2","2012","8",17894,9694,0,0,,,,,,,,,0,0,0,897,0,,10,,0,0,0,,8201,,"3","3","3","1","1","1","1","1","1","1","3","4","671.09","2","3","2","2","2","2","1","2","3","1","1","NA","NA","753.97","NA","1","1",,"1",1,,,,,,"2","132","1","1","1","1","1","4","4","4","3","3","4","NA","3","NA"
"2012","DK",98818,"2","2012","8",38922,35772,0,0,,,,,,,,,0,0,0,4163,0,,-888,,0,480,0,,2670,,"3","3","3","1","1","1","1","1","1","1","1","5","3355.43","3","NA","2","2","2","1","2","2","3","2","1","1102.19","NA","1249.24","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","NA","4","4","4","2","4","2","NA","3","NA"
"2012","DK",98857,"2","2012","NA",16503,16289,0,0,,,,,,,,,0,0,0,0,0,,627,,0,13,0,,202,,"3","3","3","1","1","1","1","1","1","1","3","5","1073.74","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","877.58","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","1","4","3","3","NA","3","NA","3","NA"
"2012","DK",98882,"1","2012","NA",29892,24145,0,0,,,,,,,,,0,0,0,0,0,,1006,,0,309,0,,5438,,"3","3","3","1","1","1","1","1","1","1","3","3","4026.52","3","1","2","2","2","1","3","3","3","2","1","711.35","NA","638.65","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","4","4","3","4","4","NA","3","NA"
"2012","DK",98909,"1","2012","11",17090,4029,0,0,,,,,,,,,0,0,0,0,0,,119,,0,0,0,,13061,,"3","3","1","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","4","3","3","1","1","NA","NA","575.27","NA","1","1",,"1",1,,,,,,"2","174","1","1","1","1","1","4","4","4","4","3","4","NA","3","NA"
"2012","DK",98919,"2","2012","NA",23482,14921,0,0,,,,,,,,,0,0,0,0,0,,-4194,,0,0,0,,8561,,"3","3","3","1","1","1","1","1","1","1","1","6","6174","3","2","2","2","2","2","1","2","5","2","1","NA","NA","832.63","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","1","2","4","4","4","2","4","3","NA"
"2012","DK",98927,"1","2012","8",79001,65926,0,0,,,,,,,,,0,0,0,0,0,,2322,,0,994,0,,12081,,"3","3","3","1","1","1","1","1","1","1","1","3","13421.74","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","689.2","NA","1","1",,"1",1,,,,,,"2","235","1","1","1","1","1","1","3","4","1","3","4","4","3","NA"
"2012","DK",99044,"1","2012","NA",22533,17007,0,0,,,,,,,,,0,0,0,602,0,,-92,,0,191,766,,4568,,"3","3","2","1","1","1","1","1","3","1","1","5","4026.52","1","NA","2","2","2","1","1","3","4","2","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","210","1","2","1","1","1","4","3","4","4","3","3","NA","3","NA"
"2012","DK",99057,"1","2012","10",-5028,-77369,0,0,,,,,,,,,0,0,0,0,0,,-55318,,0,8276,0,,64065,,"3","3","3","2","1","1","1","1","1","1","1","6","1342.17","1","NA","2","2","2","2","1","3","5","2","1","NA","NA","2079.85","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","4","4","4","3","3","NA","3","NA"
"2012","DK",99061,"1","2012","12",59332,41216,0,0,,,,,,,,,0,0,0,0,0,,1338,,0,0,0,,18116,,"3","3","3","1","1","1","1","1","1","1","1","3","4026.52","2","NA","1","2","2","2","3","2","3","2","1","524.12","NA","622.13","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","3","3","4","4","4","3","NA","3","NA"
"2012","DK",99079,"1","2012","NA",27786,27649,0,0,,,,,,,,,0,0,0,2593,0,,1,,0,0,0,,138,,"3","3","NA","2","1","1","1","1","1","1","1","3","4697.61","3","NA","2","2","2","2","1","3","4","2","1","NA","NA","987.61","NA","1","1",,"1",1,,,,,,"2","79","1","1","1","1","1","3","3","3","3","2","2","NA","3","NA"
"2012","DK",99080,"1","2012","16",51586,44884,0,0,,,,,,,,,0,0,0,0,0,,1415,,0,0,0,,6702,,"3","3","NA","1","1","1","1","1","1","1","1","5","469.76","3","NA","2","2","2","2","2","2","5","1","1","NA","NA","795.86","NA","1","1",,"1",1,,,,,,"2","84","1","1","2","1","1","1","3","3","3","3","2","NA","3","NA"
"2012","DK",99091,"2","2012","NA",58765,34986,0,0,,,,,,,,,0,0,0,2819,0,,681,,0,0,0,,23779,,"3","3","NA","1","1","1","1","1","1","1","1","3","671.09","1","NA","1","2","2","2","4","3","6","2","1","NA","NA","2263.25","NA","1","1",,"1",1,,,,,,"2","68","1","1","2","1","1","4","4","3","3","4","3","NA","3","NA"
"2012","DK",99107,"1","2012","11",28209,4933,0,0,,,,,,,,,0,0,0,0,0,,-10,,0,0,0,,23275,,"3","3","3","1","1","1","1","1","3","1","1","4","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","2249.67","NA","1","1",,"1",1,,,,,,"2","235","1","1","1","1","1","1","3","4","4","4","3","4","3","NA"
"2012","DK",99113,"1","2012","NA",24610,17076,0,0,,,,,,,,,0,0,0,0,0,,-32685,,0,0,0,,7534,,"3","3","3","1","1","1","1","1","1","1","1","6","2013.26","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","1447.32","NA","1","1",,"1",1,,,,,,"2","84","1","2","1","1","1","3","4","2","3","3","3","NA","3","NA"
"2012","DK",99133,"1","2012","15",44037,37546,0,0,,,,,,,,,0,0,0,0,0,,19,,0,281,0,,6211,,"3","3","NA","1","1","1","1","1","1","1","1","5","3355.43","1","NA","2","2","2","1","1","1","6","2","1","NA","NA","733.77","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","DK",99179,"2","2012","14",40611,39877,0,0,,,,,,,,,0,0,0,0,0,,-33,,0,62,0,,672,,"3","3","3","1","1","1","1","1","1","1","3","1","1342.17","2","NA","2","2","2","2","1","3","3","2","1","605.86","NA","1766.48","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","2","1","1","3","4","NA","NA","2","NA","3","NA"
"2012","DK",99211,"1","2012","NA",64037,51000,0,0,,,,,,,,,0,0,0,0,0,,-385,,0,0,0,,13037,,"3","3","3","1","1","2","1","1","1","1","1","1","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","208","2","1","1","1","2","4","2","4","3","3","3","4","3","NA"
"2012","DK",99217,"1","2012","NA",20613,8836,0,0,,,,,,,,,0,0,0,688,0,,-89,,0,0,0,,11777,,"3","3","3","1","1","1","1","1","1","1","1","2","4294.96","3","NA","2","2","2","2","1","3","2","2","1","NA","NA","1331.55","NA","1","1",,"1",1,,,,,,"1","90","1","1","1","1","1","3","3","3","4","4","3","3","3","NA"
"2012","DK",99281,"1","2012","NA",18055,11056,0,0,,,,,,,,,0,0,0,0,0,,84,,0,0,0,,6999,,"3","3","3","1","1","1","1","1","1","1","1","2","3355.43","3","3","2","2","2","2","1","3","5","1","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","1","2","4","3","NA","2","3","3","NA"
"2012","DK",99292,"2","2012","NA",16838,4959,0,0,,,,,,,,,0,0,0,1194,0,,14,,0,0,0,,11879,,"3","3","3","1","1","1","1","1","1","1","1","2","NA","1","NA","2","1","2","2","1","2","5","1","1","NA","NA","660.65","NA","1","1",,"1",1,,,,,,"2","190","1","2","1","1","1","1","2","3","3","4","3","4","3","NA"
"2012","DK",99322,"1","2012","NA",21884,21047,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,837,,"NA","3","3","1","1","1","1","1","1","1","3","6","4831.83","2","NA","2","2","2","2","4","2","1","2","2","616.06","NA","668.79","NA","3","1",,"1",1,,,,,,"2","69","1","1","1","1","1","2","4","4","3","4","3","4","3","NA"
"2012","DK",99329,"1","2012","9",24280,18763,0,0,,,,,,,,,0,0,0,2999,0,,0,,0,431,0,,5086,,"3","3","3","1","1","1","1","1","1","1","1","6","2281.7","2","NA","2","2","2","2","1","2","3","2","1","778.46","NA","741.15","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","4","4","2","4","3","NA","3","NA"
"2012","DK",99348,"1","2012","14",8148,7194,0,0,,,,,,,,,0,0,0,0,0,,751,,0,0,0,,954,,"3","3","3","2","1","1","1","1","1","1","1","5","1275.07","3","NA","1","2","2","2","1","2","1","2","1","NA","NA","584.96","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","3","4","4","3","3","3","NA","3","NA"
"2012","DK",99352,"1","2012","NA",29708,18931,0,0,,,,,,,,,0,0,0,0,0,,0,,0,580,0,,10197,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","2","2","2","2","2","2","1","2","5","1","1","NA","NA","1249.24","NA","1","1",,"1",1,,,,,,"2","115","1","1","1","1","1","4","4","3","3","4","3","NA","3","NA"
