"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","DK",1138633,509.191616766467,"508.8146","2","2012","NA","1",1970,"1","2","1","DK","2","NA","5","1","NA","NA","NA","1","3","5","NA","NA","q","NA","13","1","2","2","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,29696,0,0,0,1,671,8,,1173,0,0,0,0,0,1,"7.4506",41,113863,"2","2","NA","NA"
"2012","DK",1138791,509.191616766467,"1076.822","2","2012","NA","4",1965,"1","2","2","DK","2","NA","3","3","NA","NA","NA","NA","3","0 - 1","37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,0,0,0,632,1,470,48931,,248,0,0,0,0,0,1,"7.4506",46,113879,"2","7","NA","NA"
"2012","DK",1138792,509.191616766467,"987.4912","1","2012","NA","4",1965,"2","2","3","DK","2","NA","3","2","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,30480,0,0,435,1,0,0,,206,0,0,0,0,0,1,"7.4506",46,113879,"2","2","2","NA"
"2012","DK",1138793,509.191616766467,"614.9035","1","2012","NA","1",1987,"1","1","1","DK","2","NA","3","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","5","2","3","NA","NA","2","8",1,1,0,0,0,723,1,3698,0,,2270,0,0,0,0,32201,1,"7.4506",24,113879,"2","2","NA","7"
"2012","DK",1139061,509.191616766467,"3072.499","1","2012","NA","3",1966,"2","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","25","NA","NA","NA","13","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,43907,0,0,0,1,0,30,,170,0,0,0,0,0,1,"7.4506",45,113906,"2","6","2","NA"
"2012","DK",1139063,509.191616766467,"619.2556","1","2012","NA","3",1959,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","l-n","NA","12","1","NA","NA","NA","NA","NA","2","NA","NA","2","6","NA","NA",1,1,49562,544,0,435,1,0,0,,2708,0,0,1650,0,0,1,"7.4506",52,113906,"2","2","NA","10"
"2012","DK",1139601,509.191616766467,"990.9434","2","2012","NA","1",1994,"2","1","3","DK","1","NA","2","11","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,258,0,0,435,1,0,0,,582,0,0,602,0,534,1,"7.4506",17,113960,"2","8","NA","NA"
"2012","DK",1139602,509.191616766467,"527.4625","1","2012","NA","3",1963,"1","2","1","DK","2","NA","3","3","NA","NA","NA","NA","3","7","37","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","NA","NA",1,1,48894,359,0,839,1,0,261,,155,0,0,0,0,0,1,"7.4506",48,113960,"3","3","1","NA"
"2012","DK",1139603,509.191616766467,"NA","1","2012","NA","3",1964,"2","2","1","DK","2","NA","3","1","NA","NA","2","NA","3","3","60","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,98361,0,0,435,1,0,21,,414,0,0,0,0,0,1,"7.4506",47,113960,"2","6","1","NA"
"2012","DK",1139871,509.191616766467,"1076.463","2","2012","NA","1",1954,"1","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","8","NA","NA","l-n","NA","13","1","2","NA","NA","NA","NA","4","NA","3","2","6","2","NA",1,1,36252,0,0,0,1,0,0,,184,0,0,0,0,0,1,"7.4506",57,113987,"2","2","2","1"
"2012","DK",1139872,509.191616766467,"1543.529","2","2012","NA","3",1958,"2","5","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","q","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,40423,0,0,0,1,0,266,,77,0,0,0,0,0,1,"7.4506",53,113987,"2","7","2","NA"
"2012","DK",1140041,509.191616766467,"3072.499","1","2012","NA","2",1958,"1","2","2","DK","2","NA","3","1","NA","1","NA","NA","3","7","NA","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","2","1","2","NA","NA","NA",1,1,79764,0,0,606,1,0,0,,0,0,0,0,0,0,1,"7.4506",53,114004,"3","2","1","NA"
"2012","DK",1140042,509.191616766467,"NA","1","2012","NA","3",1961,"2","5","1","EU","2","NA","NA","1","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","2","NA","NA","2","NA",1,1,19698,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",50,114004,"3","6","NA","2"
"2012","DK",1140043,509.191616766467,"NA","2","2012","NA","2",1990,"1","1","3","DK","2","NA","3","1","NA","1","NA","NA","3","7","32","NA","f","NA","NA","NA","2","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA",1,1,27393,0,0,458,1,0,0,,271,0,0,0,0,0,1,"7.4506",21,114004,"2","2","2","1"
"2012","DK",1140441,509.191616766467,"NA","1","2012","NA","4",1977,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","4","7","37","NA","NA","NA","13","1","2","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,63849,419,0,601,1,0,355,,0,0,0,0,0,0,1,"7.4506",34,114044,"3","2","1","NA"
"2012","DK",1140443,509.191616766467,"NA","1","2012","NA","4",1973,"2","1","1","DK","2","5","5","1","NA","1","NA","1","3","2","NA","NA","q","NA","NA","1","NA","2","NA","NA","NA","5","2","3","2","NA","2","NA",1,1,35762,0,0,0,1,0,0,,232,0,0,0,0,0,1,"7.4506",38,114044,"2","6","NA","NA"
"2012","DK",1140471,509.191616766467,"625.8447","1","2012","NA","2",1970,"1","2","1","DK","2","NA","3","8","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,437,1,0,0,,222,0,0,0,24745,0,1,"7.4506",41,114047,"3","2","NA","NA"
"2012","DK",1140472,509.191616766467,"NA","2","2012","NA","3",1972,"2","1","3","EU","2","NA","NA","5","NA","1","2","NA","3","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,23206,0,0,0,1,0,0,,6339,0,0,0,0,0,1,"7.4506",39,114047,"2","2","2","NA"
"2012","DK",1140651,509.191616766467,"NA","1","2012","NA","1",1954,"1","2","3","DK","2","NA","5","1","NA","2","NA","NA","3","0 - 1","NA","NA","l-n","NA","12","1","2","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA",1,1,31972,0,0,0,1,925,0,,119,0,0,0,0,0,1,"7.4506",57,114065,"2","5","NA","7"
"2012","DK",1140652,509.191616766467,"NA","1","2012","NA","3",1958,"2","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,32704,0,0,459,1,0,0,,151,0,0,0,0,0,1,"7.4506",53,114065,"2","2","1","NA"
"2012","DK",1141252,509.191616766467,"871.1814","1","2012","NA","1",1985,"2","2","1","DK","1","NA","3","6","NA","1","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,10786,0,0,540,1,0,0,,0,0,0,0,0,0,1,"7.4506",26,114125,"2","2","2","NA"
"2012","DK",1141253,509.191616766467,"NA","2","2012","NA","1",1983,"1","1","1","EU","1","NA","NA","5","NA","NA","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","1","NA","2","NA",1,1,15838,0,0,660,1,0,29,,74,0,0,0,0,0,1,"7.4506",28,114125,"2","7","1","NA"
"2012","DK",1141261,509.191616766467,"1079.538","1","2012","NA","1",1944,"1","5","3","DK","2","NA","2","7","NA","1","NA","NA","3","0 - 1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","NA","2","NA","1","NA",1,1,0,0,0,0,1,0,0,,17841,0,0,0,761,0,1,"7.4506",67,114126,"3","6","NA","NA"
"2012","DK",1141262,509.191616766467,"3189.88","2","2012","NA","4",1961,"2","5","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","50","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,55866,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",50,114126,"3","2","1","NA"
"2012","DK",1141263,509.191616766467,"NA","NA","2012","NA","4",1991,"1","1","1","DK","2","NA","2","6","NA","2","1","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","2","NA","2","NA",1,1,0,0,0,591,1,336,0,,0,0,7395,0,0,0,1,"7.4506",20,114126,"2","2","2","7"
"2012","DK",1141421,509.191616766467,"648.1835","2","2012","NA","2",1990,"1","1","1","DK","2","NA","3","1","NA","2","2","1","NA","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,15940,154,0,0,1,0,0,,82,0,0,0,0,0,1,"7.4506",21,114142,"2","2","NA","NA"
"2012","DK",1141422,509.191616766467,"664.9141","1","2012","NA","2",1954,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","9","50","NA","NA","NA","11","NA","2","NA","NA","NA","NA","5","2","2","NA","NA","2","NA",1,1,73745,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",57,114142,"2","6","1","9"
"2012","DK",1141423,509.191616766467,"1337.444","1","2012","NA","1",1955,"2","2","1","DK","2","NA","5","2","NA","NA","NA","NA","3","2","29","NA","NA","NA","NA","1","2","2","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,39761,0,0,485,1,0,0,,191,0,0,0,0,0,1,"7.4506",56,114142,"3","2","2","NA"
"2012","DK",1141452,509.191616766467,"361.2658","1","2012","NA","2",1976,"2","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","4","NA","NA","h","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,41811,0,0,435,1,0,0,,104,0,0,0,0,0,1,"7.4506",35,114145,"3","3","2","NA"
"2012","DK",1141453,509.191616766467,"3831.552","1","2012","NA","3",1975,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,32369,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",36,114145,"2","2","2","NA"
"2012","DK",1141621,509.191616766467,"293.1373","1","2012","NA","4",1953,"2","2","1","DK","2","NA","3","8","NA","NA","NA","NA","3","3","50","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA",1,1,47886,0,0,659,1,0,0,,2666,0,0,9674,0,0,1,"7.4506",58,114162,"3","7","1","NA"
"2012","DK",1141622,509.191616766467,"NA","1","2012","NA","2",1988,"1","1","1","DK","2","NA","3","9","NA","NA","2","NA","2","0 - 1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","2","NA",1,1,12898,0,0,626,1,0,0,,178,0,0,0,0,0,1,"7.4506",23,114162,"2","6","2","NA"
"2012","DK",1141623,509.191616766467,"NA","2","2012","NA","4",1949,"1","2","3","DK","2","NA","3","3","NA","NA","NA","NA","3","0 - 1","50","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,532,1,0,76217,,0,0,0,0,0,0,1,"7.4506",62,114162,"2","2","NA","NA"
"2012","DK",1141671,509.191616766467,"NA","1","2012","NA","2",1988,"1","1","1","Other","2","NA","2","6","NA","1","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,5498,0,0,433,1,9127,0,,76,0,0,0,0,3849,1,"7.4506",23,114167,"2","2","1","7"
"2012","DK",1141672,509.191616766467,"NA","1","2012","NA","2",1987,"2","1","3","DK","2","3","3","6","NA","2","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,1593,0,0,0,1,0,0,,135,0,5807,0,0,1460,1,"7.4506",24,114167,"2","2","2","NA"
"2012","DK",1141701,509.191616766467,"1421.189","1","2012","NA","1",1963,"1","2","3","DK","2","NA","3","3","NA","NA","NA","NA","3","5","37","NA","g","NA","11","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,0,0,0,44,1,0,59168,,931,0,0,0,0,0,1,"7.4506",48,114170,"2","2","NA","NA"
"2012","DK",1141702,509.191616766467,"1037.032","1","2012","NA","3",1962,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","4","2","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,61884,0,0,289,1,0,0,,269,0,0,0,0,0,1,"7.4506",49,114170,"2","2","2","1"
"2012","DK",1141703,509.191616766467,"475.722","1","2012","NA","3",1991,"2","1","2","DK","2","NA","2","6","NA","2","NA","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,628,0,0,567,1,0,0,,2621,0,0,0,0,2878,1,"7.4506",20,114170,"2","7","2","5"
"2012","DK",1141721,509.191616766467,"1156.378","2","2012","NA","3",1983,"1","1","2","DK","2","5","5","3","NA","1","NA","NA","3","2","NA","NA","q","NA","NA","1","NA","2","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,2093,0,0,0,1,0,18617,,164,0,0,0,0,0,1,"7.4506",28,114172,"2","2","NA","NA"
"2012","DK",1141723,509.191616766467,"558.2661","1","2012","NA","3",1982,"2","2","1","DK","2","NA","3","6","NA","NA","NA","NA","3",,"25","NA","NA","NA","11","1","NA","2","NA","NA","NA","1","2","2","NA","NA","2","NA",1,1,16301,164,0,514,1,0,0,,426,0,0,753,0,21576,1,"7.4506",29,114172,"2","7","NA","NA"
"2012","DK",1141961,509.191616766467,"NA","1","2012","NA","1",1995,"2",,"2",,"1","5",,,"NA","1","NA","NA","NA",,"37","NA",,"NA","NA","NA","NA","NA","7","NA","NA","NA","NA","3","1","NA","2","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",16,114196,"2","5","2","NA"
"2012","DK",1141962,509.191616766467,"NA","1","2012","NA","3",1963,"2","2","1","DK","2","NA","3","11","NA","NA","NA","NA","3",,"32","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,35979,0,0,109,1,0,10,,192,0,0,6690,0,0,1,"7.4506",48,114196,"2","2","1","NA"
"2012","DK",1141963,509.191616766467,"1062.78","1","2012","NA","3",1960,"1","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,68276,49,0,0,1,805,20,,0,0,0,0,0,0,1,"7.4506",51,114196,"2","7","NA","10"
"2012","DK",1142761,509.191616766467,"2723.502","2","2012","NA","2",1962,"1","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","NA","1","2","2","NA","NA","NA","1","NA","3","2","6","2","NA",1,1,44622,0,0,654,1,0,0,,173,0,0,0,0,0,1,"7.4506",49,114276,"2","7","NA","1"
"2012","DK",1142762,509.191616766467,"NA","1","2012","NA","4",1963,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","1","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",1,1,35521,0,0,592,1,1404,0,,151,0,0,0,0,0,1,"7.4506",48,114276,"2","3","1","NA"
"2012","DK",1142763,509.191616766467,"638.8688","2","2012","NA","2",1994,"2","1","2","DK","1","NA","2","6","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",17,114276,"3","3","2","NA"
"2012","DK",1142811,509.191616766467,"NA","1","2012","NA","2",1961,"1","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","NA","NA","NA","11","NA","2","2","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,55477,0,0,0,1,0,0,,202,0,0,0,0,0,1,"7.4506",50,114281,"2","2","1","NA"
"2012","DK",1142812,509.191616766467,"888.8926","1","2012","NA","1",1960,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,22203,162,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",51,114281,"3","7","2","NA"
"2012","DK",1143771,509.191616766467,"739.4333","2","2012","NA","2",1953,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","37","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,43736,2822,2733,632,1,805,33,,0,0,0,0,0,0,1,"7.4506",58,114377,"2","6","NA","NA"
"2012","DK",1143772,509.191616766467,"442.5915","1","2012","NA","1",1991,"2","1","1","DK","1","3","3","11","NA","1","NA","NA","1",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,9191,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",20,114377,"3","2","NA","NA"
"2012","DK",1143773,509.191616766467,"1515.71","1","2012","NA","4",1955,"2","2","1","DK","2","NA","5","2","NA","NA","NA","NA","3","2","40","NA","q","NA","NA","1","1","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,58963,636,0,572,1,0,0,,275,0,0,0,0,0,1,"7.4506",56,114377,"2","6","2","NA"
"2012","DK",1144101,509.191616766467,"990.0825","1","2012","NA","4",1959,"1","1","1","DK","2","NA","3","3","NA","NA","NA","NA","3","3","NA","NA","l-n","NA","NA","1","2","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,42925,3319,3319,0,1,323,0,,0,0,0,0,0,0,1,"7.4506",52,114410,"2","7","NA","NA"
"2012","DK",1144103,509.191616766467,"NA","1","2012","NA","1",1962,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","q","NA","3","1","2","NA","NA","NA","NA","NA","2","3","1","NA","2","NA",1,1,46766,0,0,501,1,0,1737,,31,0,0,0,0,0,1,"7.4506",49,114410,"2","7","1","NA"
"2012","DK",1144381,509.191616766467,"1397.647","1","2012","NA","2",1980,"1","2","1","DK","2","NA","5","2","NA","NA","NA","NA","3","3","37","NA","NA","NA","13","1","2","2","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,33915,0,0,433,1,13422,0,,341,0,0,5859,0,0,1,"7.4506",31,114438,"3","3","1","NA"
"2012","DK",1144382,509.191616766467,"851.59","1","2012","NA","1",1953,"1","2","3","DK","1","2","2","10","NA","1","NA","NA","3","8","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","2","NA","NA","NA","2","NA",1,1,0,0,0,0,1,0,-462,,218,0,0,0,0,0,1,"7.4506",58,114438,"2","7","1","NA"
"2012","DK",1144383,509.191616766467,"NA","1","2012","NA","3",1953,"2","2","3","DK","2","NA","2","2","NA","2","2","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,8404,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",58,114438,"2","7","NA","NA"
"2012","DK",1144531,509.191616766467,"NA","2","2012","NA","2",1994,"1","1","2","DK","1","NA","2","6","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1066,0,0,813,1,0,317,,0,0,0,0,0,0,1,"7.4506",17,114453,"2","2","2","NA"
"2012","DK",1144532,509.191616766467,"770.7408","NA","2012","NA","2",1961,"2","5","3","DK","2","NA","5","1","NA","NA","1","NA","3","2","NA","NA","p","NA","12","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,45787,0,0,618,1,1639,976,,0,0,0,0,0,0,1,"7.4506",50,114453,"3","6","2","NA"
"2012","DK",1144533,509.191616766467,"NA","1","2012","NA","4",1958,"1","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","2","37","NA","NA","NA","11","1","2","2","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,39742,0,0,620,1,0,9,,228,0,0,0,0,0,1,"7.4506",53,114453,"3","NA","1","NA"
"2012","DK",1144581,509.191616766467,"759.8225","2","2012","NA","1",1965,"2","1","1","DK","2","NA","2","5","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,16285,0,0,447,1,0,0,,30798,0,0,949,0,0,1,"7.4506",46,114458,"2","2","NA","NA"
"2012","DK",1144582,509.191616766467,"NA","1","2012","NA","2",1962,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","65","NA","o","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",1,1,57062,0,0,254,1,0,270,,199,0,0,0,0,0,1,"7.4506",49,114458,"2","2","2","7"
"2012","DK",1144583,509.191616766467,"938.9125","NA","2012","NA","3",1993,"2","1","3","DK","1","NA","2","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,2416,0,0,0,1,5844,0,,52,0,0,0,0,374,1,"7.4506",18,114458,"3","2","1","NA"
"2012","DK",1144903,509.191616766467,"NA","1","2012","NA","2",1972,"2","2","2","DK","2","NA","5","1","NA","NA","2","NA","3","3","32","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,52953,7564,7272,548,1,13422,0,,0,0,0,0,0,0,1,"7.4506",39,114490,"3","6","2","NA"
"2012","DK",1145261,509.191616766467,"NA","1","2012","NA","1",1948,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,72288,0,0,17,1,0,0,,315,0,0,0,0,0,1,"7.4506",63,114526,"3","2","1","NA"
"2012","DK",1145262,509.191616766467,"862.6044","2","2012","NA","3",1952,"2","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","3","NA","3","2","NA","NA","NA",1,1,46794,314,0,608,1,1705,0,,0,0,0,0,0,0,1,"7.4506",59,114526,"3","2","NA","NA"
"2012","DK",1145263,509.191616766467,"1063.424","1","2012","NA","2",1978,"1","2","3","DK","2","NA","3","3","NA","NA","2","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","2","2","NA","2","1",1,1,0,0,0,841,1,0,25307,,246,0,0,0,0,0,1,"7.4506",33,114526,"2","3","NA","NA"
"2012","DK",1145501,509.191616766467,"NA","1","2012","NA","1",1994,"2","1","3","DK","2","5","2","6","NA","2","NA","NA","NA",,"37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,442,0,0,615,1,322,0,,55,0,0,0,0,1709,1,"7.4506",17,114550,"3","4","1","NA"
"2012","DK",1145502,509.191616766467,"1143.424","1","2012","NA","3",1963,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","NA","NA","g","NA","13","NA","NA","NA","NA","NA","NA","NA","2","3","1","NA","2","NA",1,1,59883,322,0,0,1,0,0,,0,0,0,681,2697,0,1,"7.4506",48,114550,"3","2","1","NA"
"2012","DK",1145503,509.191616766467,"NA","2","2012","NA","4",1960,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","4","7","35","NA","f","NA","NA","NA","1","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,85540,0,0,330,1,0,0,,330,0,0,0,0,0,1,"7.4506",51,114550,"3","6","1","NA"
"2012","DK",1145731,509.191616766467,"NA","1","2012","NA","1",1966,"2","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","3","40","NA","NA","NA","13","1","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,55304,0,0,606,1,0,0,,0,0,0,0,0,0,1,"7.4506",45,114573,"2","7","2","NA"
"2012","DK",1145732,509.191616766467,"NA","2","2012","NA","3",1994,"2","1","3","DK","1","NA","2","6","NA","1","2","NA","1",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,399,0,0,0,1,0,0,,8,0,0,0,0,325,1,"7.4506",17,114573,"3","3","2","NA"
"2012","DK",1145733,509.191616766467,"484.8271","1","2012","NA","2",1969,"1","5","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","NA","NA","NA","NA","13","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,44839,5522,5252,0,1,2290,0,,0,0,0,0,0,0,1,"7.4506",42,114573,"2","2","2","NA"
"2012","DK",1145971,509.191616766467,"553.0712","1","2012","NA","2",1970,"2","2","1","DK","2","NA","3","2","NA","NA","2","NA","3","3","40","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,37046,0,0,19,1,0,0,,250,0,0,0,0,0,1,"7.4506",41,114597,"2","2","2","NA"
"2012","DK",1145972,509.191616766467,"1739.524","1","2012","NA","1",1995,"2",,"3",,"2","5",,,"NA","1","NA","NA","NA",,"NA","NA",,"NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,0,0,0,620,1,0,0,,0,0,0,0,0,0,1,"7.4506",16,114597,"3","2","1","NA"
"2012","DK",1145973,509.191616766467,"NA","1","2012","NA","3",1969,"1","5","3","DK","2","NA","2","1","NA","NA","NA","NA","3","4","40","NA","l-n","NA","12","NA","2","2","NA","NA","NA","2","NA","1","2","2","2","NA",1,1,41141,0,0,615,1,0,0,,0,0,0,0,0,0,1,"7.4506",42,114597,"3","2","1","NA"
"2012","DK",1146612,509.191616766467,"1702.693","1","2012","NA","3",1982,"2","1","1","EU","1","NA","NA","1","NA","1","NA","NA","2","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","1","NA",1,1,20359,0,0,0,1,0,0,,148,0,0,0,0,0,1,"7.4506",29,114661,"3","2","2","NA"
"2012","DK",1146613,509.191616766467,"1319.433","1","2012","NA","3",1980,"1","1","1","DK","2","NA","3","6","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,16420,1071,1004,10,1,0,0,,69,0,0,0,0,583,1,"7.4506",31,114661,"3","7","NA","NA"
