"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","AT",52720,"1","2010","15",37819,31451,0,0,,,,,,,,,0,0,0,0,0,,40,,0,0,0,,6368,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","1","2800","2","1","2","2","2","2","1","NA","1","4","1","1","410","NA","464.8","444.44","NA","1","NA","1","1","1","373101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52723,"2","2010","8",28600,9716,0,0,,,,,,,,,0,0,0,0,0,,58,,0,0,0,,18884,,"NA","3","NA","2","NA","1","1","2","1","1","1","1","1","1","4","2000","2","NA","2","2","1","2","3","NA","2","6","1","1","NA","NA","335.15","0","NA","1","NA","1","2","NA","620301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52737,"1","2010","10",103701,100347,0,0,,,,,,,,,0,0,0,0,0,,763,,0,0,0,,3355,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","2000","2","2","2","2","2","2","2","NA","1","4","1","1","NA","900","600","0","NA","1","NA","1","1","1","464002","156801","NA","NA","NA","2",1.3,,,,,,,,,,,
"2010","AT",52804,"2","2010","12",44711,18019,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,26692,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","400","656.46","0","NA","1","NA","1","1","1","67601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52810,"2","2010","9",33249,33186,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,63,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","1","2200","2","NA","2","1","2","2","4","NA","5","3","2","1","NA","NA","476.21","211.05","NA","1","NA","1","NA","1","353201","466902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52812,"2","2010","9",30370,25598,0,0,,,,,,,,,0,7830,0,4000,3592,,0,,0,0,0,,4771,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","3","1","6","NA","2","2","2","2","2","2","1","NA","1","6","2","1","1700","500","1313.77","0","NA","1","NA","1","1","NA","741902","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52830,"2","2010","8",27812,19399,0,0,,,,,,,,,0,0,0,0,0,,75,,0,0,0,,8412,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","2","NA","3","4","2","1","NA","500","438.07","0","NA","1","NA","1","1","1","464002","741901","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52839,"3","2010","11",75883,43979,0,0,,,,,,,,,0,0,0,0,0,,234,,0,0,0,,31904,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1900","3","NA","2","2","2","2","1","NA","3","6","2","2","NA","900","765.75","0","NA","1","NA","1","2","1","105202","157402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52840,"3","2010","7",42729,34431,0,0,,,,,,,,,0,0,0,0,0,,125,,0,0,0,,8298,,"NA","3","NA","2","NA","NA","2","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","1","NA","2","4","2","1","1200","400","2284.66","0","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52843,"3","2010","10",474,-22836,0,0,,,,,,,,,0,0,0,0,0,,474,,0,0,0,,23310,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","1","2","NA","NA","4","5","2","1","NA","NA","864","40","NA","1","NA","1","1","NA","627201","NA","627203","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52854,"2","2010","30",57827,57810,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17,,"NA","2","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","NA","NA","1","5","1","1","NA","1200","392","40","NA","1","NA","1","3","2","561401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52884,"3","2010","10",91332,69853,0,0,,,,,,,,,0,31660,0,31627,0,,0,,0,0,0,,21478,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","1","4","NA","2","3","2","1","NA","1000","230.91","0","NA","1","NA","1","3","1","223502","802602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52886,"2","2010","15",48666,38705,0,0,,,,,,,,,0,0,0,0,0,,1375,,0,0,0,,9961,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","2","NA","4","5","2","1","778","1700","463.33","0","NA","1","NA","1","1","1","680201","680202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52893,"3","2010","11",54093,-20800,0,0,,,,,,,,,0,0,0,0,0,,790,,0,0,0,,74893,,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","3","900","3","1","2","2","2","2","3","NA","1","5","2","1","NA","NA","318.9","0","NA","1","NA","1","NA","NA","409801","561402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52894,"4","2010","25",61986,34174,0,0,,,,,,,,,0,0,0,0,0,,195,,0,0,0,,27812,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","1","NA","2","6","1","1","NA","900","357.78","0","NA","1","NA","1","1","1","627201","409802","627203","649602","NA","2",1.5,,,,,,,,,,,
"2010","AT",52907,"3","2010","10",16752,10031,0,0,,,,,,,,,0,0,0,0,0,,193,,0,0,4851,,1870,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4000","3","NA","2","2","2","2","1","NA","3","3","1","1","NA","1500","871.25","1063.33","NA","1","NA","1","NA","1","464101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52937,"3","2010","7",56849,34621,0,0,,,,,,,,,0,0,0,0,0,,920,,0,0,0,,22228,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","900","3","NA","2","2","2","2","2","NA","2","4","1","1","NA","2000","864","0","NA","1","NA","1","1","1","NA","219502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52959,"3","2010","9",37651,27083,0,0,,,,,,,,,0,0,0,0,0,,84,,0,0,0,,10568,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1900","2","NA","2","1","2","2","1","NA","1","5","2","1","420","1000","864","0","NA","1","NA","1","NA","1","561401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52966,"3","2010","12",9553,-7050,0,0,,,,,,,,,0,0,0,0,0,,784,,0,0,0,,16603,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","6000","3","NA","2","1","2","2","2","NA","4","5","2","1","NA","1500","706.13","1458.33","NA","1","NA","1","NA","NA","267801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52978,"2","2010","12",60944,56840,0,0,,,,,,,,,0,0,0,0,0,,1503,,0,0,0,,4103,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","2","3000","2","NA","2","2","2","2","4","NA","2","2","1","1","NA","600","540.77","0","NA","1","NA","1","1","1","798202","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",52984,"1","2010","5",66752,53796,0,0,,,,,,,,,0,0,0,0,0,,197,,0,0,0,,12955,,"NA","3","NA","3","NA","NA","1","2","2","1","1","1","1","1","5","4250","2","NA","2","2","1","2","1","NA","3","5","2","1","600","1100","917.5","0","NA","1","NA","1","2","1","157401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53004,"3","2010","12",26175,25146,0,0,,,,,,,,,0,0,0,0,0,,70,,0,0,0,,1029,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","3500","2","NA","2","2","2","1","1","NA","1","6","2","1","NA","400","638.25","353.33","NA","1","NA","1","NA","1","190901","315102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53008,"3","2010","25",35722,22695,0,0,,,,,,,,,0,0,0,0,0,,1839,,0,0,0,,13027,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","2","NA","2","4","2","1","NA","900","626.6","0","NA","1","NA","1","1","NA","741902","156801","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53015,"2","2010","9",17011,3330,0,0,,,,,,,,,0,0,0,0,0,,332,,0,0,3408,,10273,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","2","2","2","2","2","1","NA","2","5","2","1","1700","500","472.46","0","NA","1","NA","1","3","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53020,"3","2010","11",77211,66287,0,0,,,,,,,,,0,4256,0,0,6378,,283,,0,0,0,,10923,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1900","2","NA","2","2","2","2","1","NA","1","1","1","1","NA","500","504","40","NA","1","NA","1","3","2","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53022,"2","2010","20",14094,6060,0,0,,,,,,,,,0,0,0,0,0,,2085,,0,0,0,,8035,,"NA","NA","NA","3","NA","3","1","1","2","1","1","3","1","1","5","2300","2","NA","2","2","2","2","1","NA","1","2","2","1","NA","NA","131.75","0","NA","1","NA","1","1","NA","332602","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53025,"2","2010","8",1804,802,0,0,,,,,,,,,0,0,0,0,0,,41,,0,0,39,,964,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2800","2","2","2","2","2","1","1","NA","1","5","2","1","2061.68","900","450","0","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53028,"1","2010","10",42404,35503,0,0,,,,,,,,,0,0,0,0,0,,38,,0,0,0,,6901,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","650","3","NA","2","2","2","2","1","NA","4","5","2","1","NA","1000","465.83","208.33","NA","1","NA","1","1","1","453101","618602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53037,"1","2010","16",36955,36939,0,0,,,,,,,,,0,0,0,0,0,,44,,0,0,0,,16,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","1500","2","NA","2","2","2","2","4","NA","1","4","2","1","NA","550","529.33","0","NA","1","NA","1","NA","1","45101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53060,"1","2010","20",43155,36734,0,0,,,,,,,,,0,0,0,0,0,,39,,0,0,0,,6421,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","1","2","NA","1","5","2","1","NA","1200","332.92","0","NA","1","NA","1","1","1","799601","409802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53069,"2","2010","13",30315,-38004,0,0,,,,,,,,,0,0,0,0,0,,335,,0,0,0,,68319,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","NA","3","3","2","1","NA","900","771","40","NA","1","NA","1","NA","NA","NA","106602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53073,"2","2010","17",56316,45674,6721,6721,,,,,,,,,6721,0,0,0,0,,129,,0,0,0,,10642,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","900","3","NA","2","2","2","2","2","NA","1","4","2","1","640","800","1522","0","NA","1","NA","1","3","1","409801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53080,"3","2010","30",37551,28945,0,0,,,,,,,,,0,7647,0,0,0,,377,,0,0,0,,8606,,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","NA","1","3","2","1","NA","1400","192.37","1013.89","NA","1","NA","1","1","1","546202","422202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53086,"2","2010","10",43428,40164,0,0,,,,,,,,,0,0,0,0,0,,111,,0,0,0,,3264,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","200","2","NA","2","1","2","2","4","NA","4","2","2","1","NA","700","293.33","0","NA","1","NA","1","1","NA","371101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53094,"2","2010","18",37887,19820,0,0,,,,,,,,,0,0,0,0,0,,69,,0,0,0,,18067,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","2","NA","2","1","2","2","1","NA","1","6","2","1","NA","1000","356.4","0","NA","1","NA","1","1","1","761401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53098,"2","2010","10",49018,41408,3514,3514,,,,,,,,,3514,0,0,0,0,,1110,,0,0,0,,7611,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","2","NA","2","2","2","2","4","NA","1","4","2","1","NA","1200","2015","0","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53150,"3","2010","11",25932,25196,997,997,,,,,,,,,997,1164,0,0,0,,99,,0,0,0,,735,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","3","1","4","1800","2","2","2","2","2","2","1","NA","1","6","2","1","NA","500","296.5","0","NA","1","NA","1","3","1","741902","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53154,"3","2010","13",40666,34913,0,0,,,,,,,,,0,744,0,0,0,,268,,0,0,0,,5753,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","1200","3","NA","2","2","2","2","1","NA","1","5","2","1","NA","NA","1445","743.87","NA","1","NA","1","1","1","310801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53164,"2","2010","16",26459,21254,0,0,,,,,,,,,0,0,0,0,1839,,17,,0,0,880,,4325,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1500","3","NA","2","1","2","2","1","NA","2","6","2","1","NA","2500","233.87","57.26","NA","1","NA","1","NA","1","320802","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53180,"1","2010","40",40862,17886,20972,20972,,,,,,,,,20972,0,0,0,0,,1748,,0,0,0,,22976,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","5000","2","NA","2","2","2","1","4","NA","1","6","2","1","1700","1000","261.33","0","NA","1","NA","1","1","1","664001","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53182,"2","2010","10",68159,47123,43548,43548,,,,,,,,,43548,0,0,0,0,,156,,0,0,5241,,15796,,"NA","1","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","1","2","1","NA","1","3","2","1","NA","415","822.76","0","NA","1","NA","1","2","1","223502","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53193,"2","2010","10",10692,-75804,0,0,,,,,,,,,0,23,0,0,22,,16,,0,0,0,,86497,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","3","NA","1","5","2","1","403","NA","714","0","NA","1","NA","1","NA","1","239801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53201,"2","2010","6",96879,83155,0,0,,,,,,,,,0,11565,0,10334,20668,,367,,0,0,0,,13724,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3000","3","3","2","2","2","1","4","NA","1","4","2","1","NA","750","746.51","0","NA","1","NA","1","2","1","804201","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53206,"2","2010","17",26753,-11720,0,0,,,,,,,,,0,0,0,0,0,,1086,,0,0,0,,38473,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","4000","2","NA","2","2","2","2","1","NA","3","6","2","1","390","NA","2294.43","0","NA","1","NA","1","1","1","677801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53216,"2","2010","15",43210,30881,0,0,,,,,,,,,0,0,0,0,0,,2425,,0,0,0,,12329,,"NA","1","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","3000","2","NA","1","2","1","1","4","NA","1","5","2","1","778","1000","509.33","0","NA","1","NA","1","1","1","802601","600102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53238,"2","2010","9",37769,33707,0,0,,,,,,,,,0,0,0,0,0,,308,,0,0,0,,4061,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","4900","3","NA","2","2","2","1","1","NA","2","3","2","1","180","900","389.75","0","NA","1","NA","1","NA","1","NA","819802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53257,"3","2010","10",26570,-46845,0,0,,,,,,,,,0,0,0,0,0,,11,,0,0,0,,73416,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","1","NA","1","4","2","1","2061.68","2000","260.47","378.79","NA","1","NA","1","NA","1","664001","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53264,"2","2010","12",37289,31725,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,3476,,2088,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","4","5000","2","NA","2","2","1","1","3","NA","2","4","1","1","NA","NA","364.2","1063.33","NA","1","NA","1","3","NA","518401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53267,"1","2010","25",49043,28885,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20158,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","900","3","NA","2","1","2","2","2","NA","1","4","2","1","NA","900","367","0","NA","1","NA","1","NA","1","627201","219502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53269,"2","2010","8",88775,76455,0,0,,,,,,,,,0,0,0,0,0,,114,,0,0,0,,12320,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","1","2","2","1","NA","2","4","2","1","NA","NA","638.25","222.22","NA","1","NA","1","3","1","618601","7402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53272,"2","2010","30",79680,77946,0,0,,,,,,,,,0,0,0,0,0,,359,,0,0,0,,1734,,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","2","NA","1","4","2","1","NA","1000","822.76","0","NA","1","NA","1","1","1","NA","600102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53282,"3","2010","10",18397,7140,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,1405,,9851,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1700","2","NA","1","2","2","2","3","NA","1","1","2","1","590","NA","227.51","0","NA","1","NA","1","2","NA","573302","NA","651701","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53293,"1","2010","15",15349,6193,0,0,,,,,,,,,0,643,0,0,0,,472,,0,0,0,,9156,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3000","2","3","1","2","2","1","4","NA","1","6","2","1","NA","500","192.37","2566.67","NA","1","NA","1","2","1","780801","600102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53302,"2","2010","7",67075,59974,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7101,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","3200","2","NA","2","1","2","2","4","NA","3","5","2","1","NA","1000","242.4","0","NA","1","NA","1","3","1","270801","430601","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53304,"1","2010","7",17950,17012,0,0,,,,,,,,,0,0,0,0,0,,31,,0,0,0,,937,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","4","2000","2","NA","2","2","2","2","3","NA","2","3","2","1","NA","1000","529","0","NA","1","NA","1","2","1","20501","480502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53320,"3","2010","16",56779,31030,0,0,,,,,,,,,0,0,0,0,0,,58,,0,0,3767,,21982,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","2","4","NA","3","6","1","1","NA","400","532.25","0","NA","1","NA","1","1","NA","388702","562302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53345,"2","2010","19",31114,23883,0,0,,,,,,,,,0,0,3952,0,0,,1233,,0,0,0,,7230,,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","2","NA","4","4","2","1","NA","1400","560.17","516.67","NA","1","NA","1","2","2","802601","600102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53347,"2","2010","14",130523,110146,0,0,,,,,,,,,0,0,0,0,0,,545,,0,0,0,,20377,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","3000","1","2","2","2","2","1","2","NA","1","6","2","1","NA","1400","949.5","0","NA","1","NA","1","1","2","233401","585301","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53353,"3","2010","20",15777,97835,0,0,,,,,,,,,0,1350,0,0,2775,,281,,0,0,0,,-82057,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4500","2","NA","2","2","2","2","3","NA","1","6","2","1","360","600","624.17","0","NA","1","NA","1","2","1","67601","157402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53361,"3","2010","81",137153,111523,0,0,,,,,,,,,0,6739,0,0,0,,7461,,0,0,0,,25630,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","5","2700","2","2","2","2","2","1","2","NA","2","6","2","1","NA","1000","463.33","0","NA","1","NA","1","1","1","680201","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53380,"2","2010","10",43254,38228,0,0,,,,,,,,,0,0,0,0,0,,219,,0,0,1200,,3827,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","2","1","NA","1","4","2","1","NA","NA","477.07","0","NA","1","NA","1","3","1","468901","117501","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53390,"1","2010","9",28708,28338,0,0,,,,,,,,,0,2520,0,2518,2518,,1231,,0,0,0,,370,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","2200","2","NA","2","2","2","1","1","NA","2","6","2","1","NA","500","438.07","0","NA","1","NA","1","1","1","518401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53410,"1","2010","23",47338,39755,0,0,,,,,,,,,0,0,0,0,0,,273,,0,0,0,,7583,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","1","2","2","2","NA","4","4","2","1","560","750","192.37","524.44","NA","1","NA","1","1","1","61801","422202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53415,"1","2010","20",37584,16944,0,0,,,,,,,,,0,0,0,0,0,,308,,0,0,0,,20641,,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","2","NA","2","6","2","1","NA","2000","492.5","0","NA","1","NA","1","1","1","680201","422202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53431,"2","2010","10",76812,63632,38101,38101,,,,,,,,,38101,0,0,0,0,,3175,,0,0,1645,,11535,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3000","2","NA","2","1","2","2","2","NA","1","4","2","1","NA","750","949.5","0","NA","1","NA","1","3","1","422201","39301","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53439,"2","2010","11",16310,12590,0,0,,,,,,,,,0,1124,0,253,1852,,19,,0,0,0,,3720,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","500","2","NA","2","2","2","2","3","NA","3","6","2","1","880","500","493.75","0","NA","1","NA","1","1","NA","NA","375602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53443,"2","2010","11",48793,31890,0,0,,,,,,,,,0,0,0,0,0,,23,,0,0,0,,16902,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1000","2","NA","2","2","2","1","3","NA","3","4","2","1","NA","NA","558.67","0","NA","1","NA","1","NA","NA","389801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53460,"2","2010","13",31453,22297,0,0,,,,,,,,,0,0,0,0,0,,239,,0,0,0,,9156,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","2","NA","2","2","2","2","4","NA","1","3","2","1","390","500","260.47","1458.33","NA","1","NA","1","3","1","NA","315701","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53468,"3","2010","19",51186,31345,0,0,,,,,,,,,0,0,0,0,0,,307,,0,0,0,,19841,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","1000","1","NA","2","2","2","1","3","NA","1","6","2","1","390","500","1313.77","0","NA","1","NA","1","NA","1","315702","759102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53481,"1","2010","16",43421,12715,0,0,,,,,,,,,0,0,0,0,0,,334,,0,0,0,,30706,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","1","2","4","NA","2","5","2","1","NA","NA","449.17","0","NA","1","NA","1","3","1","505201","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53504,"2","2010","10",26179,19884,0,0,,,,,,,,,0,0,0,0,0,,129,,0,0,0,,6295,,"NA","3","NA","3","NA","NA","1","2","2","1","1","1","1","1","3","2000","1","2","2","2","2","2","4","NA","2","4","2","1","NA","800","165","0","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53521,"2","2010","15",72325,-13059,0,0,,,,,,,,,0,0,0,0,0,,567,,0,0,0,,85384,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2000","3","NA","2","1","2","2","2","NA","1","4","2","1","NA","750","871.5","0","NA","1","NA","1","1","1","61801","422202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53566,"2","2010","13",13645,13541,0,0,,,,,,,,,0,1728,0,0,1252,,88,,0,0,0,,104,,"NA","2","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","740","2","NA","2","2","2","2","1","NA","3","5","2","1","315","1000","435.97","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","AT",53574,"1","2010","11",44104,40375,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3729,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","3","NA","1","6","2","1","420","NA","332.92","0","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
