"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","AT",70510,"2","2011","10",2971,2509,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,462,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1100","1","NA","2","1","2","2","4","2","6","2","1","642","800","574.71","0","1","1",,"1",1,,,,,
"2011","AT",70518,"3","2011","10",19587,19198,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,389,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1800","2","NA","2","1","2","2","NA","3","3","2","1","NA","1200","507.67","0","1","1",,"1",1,,,,,
"2011","AT",70521,"3","2011","7",6687,-4669,0,0,,,,,,,,,0,0,0,0,0,,793,,0,0,0,,11356,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","1","2","2","2","1","4","5","2","1","NA","2000","245.51","0","1","1",,"1",1,,,,,
"2011","AT",70528,"2","2011","8",6580,-697,0,0,,,,,,,,,0,0,0,0,0,,293,,0,0,0,,7278,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","2","2","2","2","2","2","2","3","4","2","1","790","1800","437.64","0","1","1",,"1",1,,,,,
"2011","AT",70529,"1","2011","18",23729,20213,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3516,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1700","3","NA","2","1","1","2","1","2","3","2","1","1343","1500","373.38","0","1","1",,"1",1,,,,,
"2011","AT",70537,"2","2011","20",15435,10230,0,0,,,,,,,,,0,0,0,0,0,,57,,0,0,0,,5205,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2400","2","NA","2","2","2","1","1","2","6","2","1","NA","600","629.67","0","1","1",,"1",1,,,,,
"2011","AT",70546,"2","2011","9",19945,14464,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5481,,"3","3","NA","1","1","1","1","1","3","1","2","5","1200","1","NA","2","2","2","2","3","1","5","2","1","NA","600","378.44","0","1","1",,"1",1,,,,,
"2011","AT",70549,"2","2011","5",39774,26034,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13740,,"NA","3","NA","1","1","2","1","1","3","1","1","5","2500","2","NA","2","2","2","2","1","2","4","2","1","249","800","670.74","0","1","1",,"1",1,,,,,
"2011","AT",70554,"3","2011","8",17270,7504,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9766,,"3","3","3","1","1","1","1","1","3","1","1","3","610","1","2","2","1","2","2","1","4","3","2","1","NA","NA","531.13","0","1","1",,"1",1,,,,,
"2011","AT",70557,"2","2011","10",20579,20229,0,0,,,,,,,,,0,0,0,851,0,,0,,0,0,0,,350,,"3","3","NA","1","1","1","1","1","3","1","1","4","1800","1","NA","2","1","2","2","1","1","2","1","1","NA","700","451.14","0","1","1",,"1",1,,,,,
"2011","AT",70630,"2","2011","13",26791,21449,0,0,,,,,,,,,0,4723,1589,0,0,,0,,0,0,0,,5342,,"3","2","NA","1","1","2","1","1","1","1","1","5","2500","1","NA","2","1","2","1","2","5","5","2","1","NA","800","680.56","97.22","1","1",,"1",1,,,,,
"2011","AT",70639,"2","2011","11",17961,15336,0,0,,,,,,,,,0,0,0,0,0,,22,,0,0,0,,2625,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","1","4","2","1","NA","1000","678.26","0","1","1",,"1",1,,,,,
"2011","AT",70642,"2","2011","10",19150,12481,0,0,,,,,,,,,0,0,0,0,0,,274,,0,0,0,,6669,,"3","3","NA","2","2","1","1","1","1","1","1","5","2000","3","1","1","2","2","2","2","2","5","2","1","NA","1200","191.58","24.22","1","1",,"1",1,,,,,
"2011","AT",70681,"2","2011","12",6665,-7845,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14510,,"3","3","NA","1","1","2","1","1","3","1","1","3","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","2500","369.87","214.62","1","1",,"1",1,,,,,
"2011","AT",70687,"1","2011","20",7936,5717,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,0,,2218,,"NA","3","NA","1","1","2","1","1","1","1","1","6","1500","2","NA","2","2","1","2","3","2","3","1","1","450","800","661.64","0","1","1",,"1",1,,,,,
"2011","AT",70696,"1","2011","12",85032,65732,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19300,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1300","2","NA","2","2","2","2","1","3","5","2","1","NA","1000","395.43","0","1","1",,"1",1,,,,,
"2011","AT",70699,"2","2011","11",14391,3847,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10544,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1900","3","NA","2","2","2","2","1","2","6","2","1","320","NA","958.21","0","1","1",,"1",1,,,,,
"2011","AT",70714,"2","2011","17",1327,-5519,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,6847,,"3","3","NA","2","1","1","1","1","1","1","1","4","3000","3","NA","2","1","2","2","4","3","4","2","1","NA","NA","914.35","321.93","1","1",,"1",1,,,,,
"2011","AT",70720,"1","2011","10",17284,11955,0,0,,,,,,,,,0,0,0,0,0,,287,,0,0,0,,5329,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","2","3","4","2","1","NA","700","245.51","0","1","1",,"1",1,,,,,
"2011","AT",70724,"1","2011","15",47435,37089,0,0,,,,,,,,,0,0,0,0,0,,286,,0,0,2035,,8312,,"NA","3","3","1","1","1","1","1","1","1","1","5","7000","2","NA","2","2","2","2","4","1","4","2","1","NA","900","678.26","0","1","1",,"1",1,,,,,
"2011","AT",70727,"2","2011","20",10822,10364,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,458,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","2","2","5","2","1","NA","300","1237.97","50","1","1",,"1",1,,,,,
"2011","AT",70739,"2","2011","14",2083,-26286,0,0,,,,,,,,,0,0,0,0,0,,2083,,0,0,0,,28369,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","1","5","6","2","1","NA","1000","418.53","0","1","1",,"1",1,,,,,
"2011","AT",70763,"2","2011","16",50860,30216,0,0,,,,,,,,,0,3099,3099,0,4648,,0,,0,0,0,,20644,,"3","3","NA","2","1","1","1","1","1","1","1","6","2300","3","1","2","2","2","2","1","3","4","1","1","NA","NA","699.76","0","1","1",,"1",1,,,,,
"2011","AT",70807,"1","2011","10",60590,54579,0,0,,,,,,,,,0,0,0,0,0,,2023,,0,0,0,,6012,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","3","3","2","1","2","2","NA","1","6","2","1","NA","1500","377.54","0","1","1",,"1",1,,,,,
"2011","AT",70824,"2","2011","7",30854,1689,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,29165,,"3","3","3","1","1","1","1","1","1","1","1","4","5000","2","3","2","2","2","2","4","4","3","2","1","NA","800","460.58","0","1","1",,"1",1,,,,,
"2011","AT",70825,"2","2011","11",17565,12775,0,0,,,,,,,,,0,0,0,0,0,,311,,0,0,0,,4790,,"NA","3","NA","1","1","2","1","1","1","1","1","5","1300","3","NA","2","2","2","2","1","3","4","2","1","NA","NA","2296.47","0","1","1",,"1",1,,,,,
"2011","AT",70831,"2","2011","9",28544,3260,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,25284,,"NA","3","NA","1","1","2","1","1","3","1","1","5","1500","3","NA","2","2","2","2","1","2","4","2","1","NA","1000","731.56","166.67","1","1",,"1",1,,,,,
"2011","AT",70853,"2","2011","8",33657,4864,0,0,,,,,,,,,0,0,0,6552,0,,0,,0,0,0,,28793,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1500","3","3","2","2","2","2","1","2","6","1","1","NA","1500","1070.21","0","1","1",,"1",1,,,,,
"2011","AT",70870,"2","2011","22",30016,29661,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,355,,"3","3","NA","1","1","1","1","1","1","1","2","6","1600","2","NA","2","2","2","2","2","3","3","2","1","NA","1200","482.46","0","1","1",,"1",1,,,,,
"2011","AT",70871,"2","2011","10",19660,19433,0,0,,,,,,,,,0,911,0,0,0,,0,,0,0,0,,227,,"NA","3","3","1","1","2","1","1","1","1","1","6","7000","2","NA","2","1","1","2","4","5","3","2","1","713","800","565.98","0","1","1",,"1",1,,,,,
"2011","AT",70883,"1","2011","9",19868,19364,301,301,,,,,,,,,301,0,0,0,0,,1250,,0,0,0,,505,,"3","3","3","2","2","1","1","1","1","1","1","5","2000","2","NA","1","2","2","2","1","3","3","2","1","611","600","396.15","166.67","1","1",,"1",1,,,,,
"2011","AT",70884,"1","2011","16",8728,-1122,0,0,,,,,,,,,0,0,0,0,0,,341,,0,0,0,,9849,,"NA","3","NA","1","1","1","1","1","2","1","1","1","1500","2","NA","2","1","2","2","4","1","3","2","1","430","800","434.74","352.97","1","1",,"1",1,,,,,
"2011","AT",70886,"2","2011","10",35241,1164,11359,11359,,,,,,,,,11359,0,0,0,0,,0,,0,0,0,,34077,,"3","3","NA","1","1","1","1","1","1","1","2","6","3500","2","NA","2","2","2","2","4","3","5","2","1","440","500","474.89","0","1","1",,"1",1,,,,,
"2011","AT",70903,"1","2011","7",14090,13476,0,0,,,,,,,,,0,0,0,0,0,,348,,0,0,192,,422,,"3","3","3","1","1","1","1","1","1","1","1","5","1600","3","NA","2","2","2","2","1","2","6","2","1","NA","1200","1965.11","0","1","1",,"1",1,,,,,
"2011","AT",70918,"2","2011","8",46700,43273,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3427,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","1","1","2","5","2","1","600","1300","274.67","91.67","1","1",,"1",1,,,,,
"2011","AT",70959,"1","2011","9",415,-3574,0,0,,,,,,,,,0,0,415,0,0,,0,,0,0,0,,3989,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","273.9","0","1","1",,"1",1,,,,,
"2011","AT",70961,"1","2011","10",43878,42283,0,0,,,,,,,,,0,0,0,26744,0,,0,,0,0,0,,1595,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","3","NA","2","1","1","1","1","5","6","2","1","NA","2000","1045.03","2566.67","1","1",,"1",1,,,,,
"2011","AT",70973,"1","2011","9",98813,98809,0,0,,,,,,,,,0,0,0,0,0,,68,,0,0,0,,4,,"NA","3","3","2","1","1","1","1","1","1","1","4","800","2","NA","2","1","2","2","1","2","5","2","1","NA","NA","348.25","0","1","1",,"2",1.5,,,,,
"2011","AT",70978,"2","2011","15",49443,40939,0,0,,,,,,,,,0,0,0,0,0,,176,,0,0,7551,,954,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","4","2","6","2","1","NA","300","317.48","0","1","1",,"2",1.5,,,,,
"2011","AT",70992,"1","2011","10",62684,59524,0,0,,,,,,,,,0,0,0,0,0,,714,,0,0,0,,3160,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","3","3","2","2","2","2","4","4","5","2","1","NA","NA","471.13","264.28","1","1",,"2",1.5,,,,,
"2011","AT",71000,"2","2011","11",26127,23462,0,0,,,,,,,,,0,0,0,0,0,,2813,,0,0,0,,2665,,"3","3","NA","1","1","1","1","1","1","1","1","6","1900","3","3","2","2","2","2","3","3","2","2","1","NA","1000","325.75","0","1","1",,"2",1.5,,,,,
"2011","AT",71010,"1","2011","7",70528,70142,0,0,,,,,,,,,0,0,0,0,0,,1709,,0,0,0,,386,,"3","3","3","1","1","1","1","1","1","1","1","3","1900","3","2","2","2","2","2","1","1","4","2","1","NA","1000","1037.81","0","1","1",,"2",1.5,,,,,
"2011","AT",71043,"2","2011","13",26049,-25433,0,0,,,,,,,,,0,0,0,0,0,,316,,0,0,0,,51482,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","4","3","6","2","1","440","NA","352.42","50.99","1","1",,"2",1.5,,,,,
"2011","AT",71044,"2","2011","12",43321,35188,0,0,,,,,,,,,0,26359,0,0,0,,0,,0,0,0,,8133,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","2","3","2","2","2","2","2","2","6","2","1","311","800","1237.97","0","1","1",,"2",1.5,,,,,
"2011","AT",71071,"2","2011","10",44783,38313,0,0,,,,,,,,,0,0,0,0,0,,33,,0,0,0,,6470,,"NA","3","3","1","1","1","1","3","1","1","1","5","2000","1","NA","2","2","2","2","4","1","5","2","1","314","1000","742.19","0","1","1",,"2",1.5,,,,,
"2011","AT",71079,"1","2011","8",67919,63033,0,0,,,,,,,,,0,0,0,0,0,,82,,0,0,0,,4885,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","1","2","2","2","1","2","6","2","1","NA","800","2296.47","266.67","1","1",,"2",1.5,,,,,
"2011","AT",71086,"3","2011","15",52683,52673,0,0,,,,,,,,,0,0,0,0,0,,411,,0,0,0,,10,,"NA","3","3","1","1","1","1","1","1","1","1","6","3000","3","NA","2","2","2","1","NA","1","5","2","1","1702","800","195.5","0","1","1",,"2",1.3,,,,,
"2011","AT",71087,"3","2011","7",109573,57245,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,52329,,"3","3","NA","1","1","1","1","1","3","1","1","5","3000","2","NA","2","2","2","2","3","1","2","2","1","NA","800","195.5","0","1","1",,"2",1.5,,,,,
"2011","AT",71088,"2","2011","10",38395,23077,0,0,,,,,,,,,0,8693,0,0,9986,,481,,0,0,0,,15318,,"3","3","NA","1","1","1","1","1","1","1","1","3","4500","3","NA","2","2","2","2","1","3","6","2","1","NA","1000","704.28","0","1","1",,"2",1.5,,,,,
"2011","AT",71099,"2","2011","12",97085,97045,0,0,,,,,,,,,0,0,0,0,0,,304,,0,0,0,,40,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1800","2","NA","2","2","2","2","4","1","5","2","1","1702","NA","274.67","0","1","1",,"2",1.5,,,,,
"2011","AT",71107,"2","2011","9",52958,48579,0,0,,,,,,,,,0,0,0,0,0,,117,,0,0,0,,4379,,"3","3","NA","1","1","1","1","1","1","1","1","3","5000","3","NA","2","2","2","2","2","3","5","2","1","NA","2500","274.67","750","1","1",,"2",1.5,,,,,
"2011","AT",71117,"2","2011","10",26221,19533,0,0,,,,,,,,,0,0,0,0,0,,145,,0,0,0,,6689,,"3","3","NA","1","1","1","1","1","1","1","1","1","2000","3","NA","2","2","2","2","2","2","4","2","1","220","400","359.06","375","1","1",,"2",1.5,,,,,
"2011","AT",71120,"2","2011","12",79010,76990,0,0,,,,,,,,,0,0,0,0,0,,217,,0,0,0,,2020,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","1","2","6","2","1","NA","1000","1221.89","0","1","1",,"2",1.5,,,,,
"2011","AT",71121,"1","2011","15",77327,8010,0,0,,,,,,,,,0,0,0,0,0,,96,,0,0,0,,69317,,"3","3","NA","1","1","1","1","1","1","1","1","6","3000","2","NA","2","2","1","2","2","1","3","2","1","NA","NA","245.51","0","1","1",,"2",1.5,,,,,
"2011","AT",71125,"1","2011","8",65682,62504,0,0,,,,,,,,,0,11574,0,0,13296,,641,,0,0,1180,,1998,,"3","3","NA","1","1","1","1","1","3","1","1","6","3500","3","NA","2","2","1","2","4","2","6","2","1","311","1200","780.21","0","1","1",,"2",1.5,,,,,
"2011","AT",71130,"2","2011","13",58458,34748,286,286,,,,,,,,,286,0,0,0,0,,240,,0,0,0,,23710,,"3","3","3","2","1","1","1","1","3","1","1","5","2500","1","1","2","2","2","2","1","1","3","2","1","NA","650","549.17","0","1","1",,"2",1.5,,,,,
"2011","AT",71136,"3","2011","19",70178,37120,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,33058,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","1","1","3","1","6","2","1","NA","1000","241.26","0","1","1",,"2",1.5,,,,,
"2011","AT",71141,"2","2011","6",74828,69306,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5522,,"3","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","NA","3","3","2","1","1702","1500","318.09","264.28","1","1",,"2",1.5,,,,,
"2011","AT",71142,"1","2011","9",104596,103747,796,796,,,,,,,,,796,0,0,0,0,,617,,0,0,0,,849,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1800","2","NA","2","2","2","2","1","3","3","2","1","1702","2500","376.12","91.67","1","1",,"2",1.3,,,,,
"2011","AT",71179,"2","2011","7",76690,75204,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1486,,"3","3","NA","1","1","1","1","1","1","1","1","6","1700","2","2","2","2","2","2","1","3","6","2","1","NA","900","699.76","0","1","1",,"2",1.5,,,,,
"2011","AT",71279,"3","2011","8",64135,60069,0,0,,,,,,,,,0,0,0,0,0,,133,,0,0,49,,4017,,"3","3","NA","1","1","2","1","1","1","1","1","5","3000","2","NA","2","2","2","2","1","4","3","2","1","NA","850","742.19","0","1","1",,"2",1.5,,,,,
"2011","AT",71327,"2","2011","10",42729,23093,0,0,,,,,,,,,0,0,0,0,0,,170,,0,0,0,,19636,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","4","6","2","1","NA","800","674.33","0","1","1",,"2",1.5,,,,,
"2011","AT",71328,"2","2011","10",52049,30552,0,0,,,,,,,,,0,0,13577,0,0,,0,,0,0,0,,21497,,"3","3","3","1","1","1","1","1","1","1","1","5","3000","3","3","2","2","1","2","NA","3","3","2","1","311","800","460.58","0","1","1",,"2",1.5,,,,,
"2011","AT",71330,"2","2011","10",38359,36925,0,0,,,,,,,,,0,0,9681,0,0,,0,,0,0,0,,1434,,"3","3","3","1","1","1","1","1","1","1","1","6","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","1800","644.84","0","1","1",,"2",1.5,,,,,
"2011","AT",71335,"2","2011","16",117619,54890,0,0,,,,,,,,,0,0,0,0,0,,161,,0,0,9396,,53332,,"3","3","NA","1","1","1","1","1","1","1","1","3","1900","3","NA","2","2","2","2","2","1","4","2","1","1900","600","1037.81","0","1","1",,"2",1.5,,,,,
"2011","AT",71349,"2","2011","16",65638,58005,0,0,,,,,,,,,0,0,0,0,0,,276,,0,0,267,,7366,,"3","3","NA","1","1","1","1","1","3","1","1","4","1200","2","2","2","2","2","2","1","4","5","1","1","NA","2500","553.5","0","1","1",,"2",1.5,,,,,
"2011","AT",71361,"2","2011","13",18163,6078,0,0,,,,,,,,,0,0,0,0,0,,94,,0,0,0,,12085,,"NA","3","NA","1","1","1","1","1","1","1","1","5","5000","3","3","2","2","2","2","1","1","5","2","1","NA","700","704.28","0","1","1",,"2",1.5,,,,,
"2011","AT",71367,"2","2011","13",16454,13203,0,0,,,,,,,,,0,0,2200,0,0,,0,,0,0,114,,3137,,"3","3","NA","2","1","2","1","1","1","1","1","3","850","3","NA","2","1","2","2","3","1","6","2","1","NA","400","423.71","0","1","1",,"2",1.5,,,,,
"2011","AT",71369,"2","2011","7",27728,-5067,0,0,,,,,,,,,0,0,0,0,0,,42,,0,0,12180,,20615,,"NA","3","NA","1","1","1","1","1","1","1","1","1","3500","2","NA","2","2","2","2","1","3","4","2","1","NA","1400","951.48","0","1","1",,"2",1.5,,,,,
"2011","AT",71381,"2","2011","11",41532,24951,0,0,,,,,,,,,0,0,0,0,0,,96,,0,0,0,,16581,,"3","3","NA","1","1","1","1","1","1","1","1","5","4500","3","2","2","1","2","2","NA","3","4","2","1","320","1000","812.19","0","1","1",,"2",1.5,,,,,
"2011","AT",71383,"2","2011","11",62374,54430,0,0,,,,,,,,,0,0,0,0,0,,88,,0,0,746,,7198,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","484.59","0","1","1",,"2",1.5,,,,,
"2011","AT",71447,"1","2011","12",6868,2285,0,0,,,,,,,,,0,0,0,0,0,,136,,0,0,0,,4584,,"3","3","NA","1","1","1","1","1","1","1","3","6","4500","3","3","2","2","2","2","1","4","5","2","1","NA","1800","245.51","60.42","1","1",,"2",1.5,,,,,
"2011","AT",71486,"2","2011","9",58215,57132,0,0,,,,,,,,,0,0,0,0,0,,28,,0,0,0,,1084,,"3","3","NA","1","1","1","1","1","3","1","1","4","1600","2","NA","2","2","2","2","4","1","6","2","1","NA","2500","639.08","454.17","1","1",,"2",1.5,,,,,
"2011","AT",71491,"1","2011","11",76783,68902,0,0,,,,,,,,,0,0,0,0,0,,143,,0,0,0,,7880,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","4","4","5","2","1","600","2500","951.48","97.22","1","1",,"2",1.5,,,,,
"2011","AT",71496,"2","2011","10",123171,121796,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,1375,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","1","1","2","1","3","3","2","1","NA","NA","473.1","0","1","1",,"2",1.5,,,,,
"2011","AT",71522,"2","2011","32",67460,63212,0,0,,,,,,,,,0,0,0,0,0,,131,,0,0,0,,4248,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","2","4","2","1","NA","900","302.23","0","1","1",,"2",1.5,,,,,
"2011","AT",71526,"2","2011","15",135927,130662,0,0,,,,,,,,,0,0,0,0,0,,59,,0,0,0,,5266,,"3","3","NA","1","1","1","1","1","1","1","1","4","7000","3","NA","2","2","2","2","2","1","2","2","1","NA","1000","395.43","0","1","1",,"2",1.5,,,,,
"2011","AT",71535,"1","2011","13",156067,155126,0,0,,,,,,,,,0,0,0,0,0,,40,,0,0,11,,930,,"3","3","NA","1","1","2","1","1","1","1","1","3","1200","2","NA","2","1","2","2","2","3","4","2","1","NA","750","303.67","0","1","1",,"2",1.5,,,,,
"2011","AT",71553,"1","2011","10",155466,124010,0,0,,,,,,,,,0,0,0,0,0,,314,,0,0,0,,31456,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","471.13","264.28","1","1",,"2",1.5,,,,,
"2011","AT",71562,"2","2011","7",33138,21978,0,0,,,,,,,,,0,0,0,0,0,,387,,0,0,0,,11161,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1000","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","704.28","0","1","1",,"2",1.5,,,,,
"2011","AT",71567,"1","2011","10",41685,39960,0,0,,,,,,,,,0,0,0,0,0,,775,,0,0,0,,1725,,"NA","3","NA","1","1","1","1","1","2","3","1","3","700","2","1","2","2","2","2","4","2","2","2","1","385","NA","655.72","0","1","1",,"2",1.5,,,,,
"2011","AT",71570,"2","2011","7",59089,37186,0,0,,,,,,,,,0,0,0,0,0,,749,,0,0,0,,21903,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1800","2","3","2","2","2","2","1","1","6","2","1","NA","NA","274.67","0","1","1",,"2",1.5,,,,,
"2011","AT",71584,"2","2011","10",96714,91519,0,0,,,,,,,,,0,3739,0,0,3147,,79,,0,0,0,,5195,,"NA","3","3","1","1","1","1","1","1","1","1","6","800","3","NA","2","2","2","2","1","1","4","2","1","1900","NA","812.19","0","1","1",,"2",1.5,,,,,
"2011","AT",71637,"1","2011","14",54647,52678,3075,3075,,,,,,,,,3075,0,0,0,0,,129,,0,0,0,,1969,,"3","3","NA","1","1","1","1","1","1","1","1","3","1700","3","2","2","2","2","2","3","1","5","2","1","1702","1500","2388.34","0","1","1",,"2",1.5,,,,,
"2011","AT",71672,"2","2011","6",78615,78557,0,0,,,,,,,,,0,0,0,0,0,,66,,0,0,15,,43,,"3","3","NA","1","1","1","1","1","1","1","1","6","1500","2","NA","2","2","2","2","1","5","6","2","1","NA","800","601.25","0","1","1",,"2",1.5,,,,,
"2011","AT",71678,"2","2011","15",17297,6568,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,1008,,9721,,"3","3","3","1","1","1","1","1","1","1","1","6","4000","2","NA","2","1","1","2","3","2","3","2","1","2100","NA","780.21","50","1","1",,"2",1.5,,,,,
"2011","AT",71689,"2","2011","28",34008,4030,0,0,,,,,,,,,0,0,0,0,0,,73,,0,0,0,,29977,,"3","3","3","1","1","1","1","1","3","1","1","5","6000","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","377.54","0","1","1",,"2",1.5,,,,,
"2011","AT",71691,"2","2011","12",70539,70474,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,65,,"3","3","NA","1","1","1","1","1","3","1","1","5","3100","3","NA","2","2","2","2","3","1","2","1","1","NA","400","303.07","88.69","1","1",,"2",1.5,,,,,
"2011","AT",71701,"2","2011","10",23030,7765,0,0,,,,,,,,,0,0,0,0,0,,237,,0,0,0,,15265,,"NA","3","3","1","1","1","1","1","1","1","1","4","3500","2","NA","2","2","2","1","1","1","6","2","1","NA","300","1965.11","416.67","1","1",,"2",1.5,,,,,
"2011","AT",71708,"3","2011","17",98750,78787,1113,1113,,,,,,,,,1113,0,0,0,0,,862,,0,0,0,,19964,,"3","3","NA","1","1","1","1","1","3","1","1","6","6000","2","NA","2","1","2","2","2","2","4","2","1","NA","900","626.57","0","1","1",,"2",1.5,,,,,
"2011","AT",71711,"1","2011","15",52929,-28074,0,0,,,,,,,,,0,0,0,0,0,,31,,0,0,0,,81002,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1000","1","3","1","2","1","2","2","3","3","1","1","325","700","494.17","516.67","1","1",,"2",1.5,,,,,
"2011","AT",71716,"1","2011","12",13235,11642,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,1593,,"1","3","NA","1","1","1","1","1","3","1","1","4","697","2","1","1","2","2","1","3","3","4","2","1","NA","600","665.8","0","1","1",,"2",1.5,,,,,
"2011","AT",71720,"1","2011","14",47332,27650,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19682,,"NA","3","NA","1","1","1","1","1","1","1","3","6","4500","3","NA","2","1","1","2","1","2","5","2","1","NA","1500","266.33","0","1","1",,"2",1.5,,,,,
"2011","AT",71728,"1","2011","10",46630,41744,0,0,,,,,,,,,0,0,0,0,0,,1048,,0,0,0,,4886,,"3","2","NA","1","1","1","1","1","1","1","1","5","1500","2","3","2","2","2","2","1","2","4","2","1","NA","2000","460.1","0","1","1",,"2",1.5,,,,,
"2011","AT",71739,"1","2011","7",121566,119339,0,0,,,,,,,,,0,0,0,0,0,,19,,0,0,0,,2227,,"3","3","NA","1","1","1","1","1","1","1","1","6","800","3","NA","2","2","2","2","4","3","4","1","1","NA","500","484.59","290.68","1","1",,"2",1.5,,,,,
"2011","AT",71762,"2","2011","8",24823,18835,0,0,,,,,,,,,0,519,0,0,0,,47,,0,0,0,,5989,,"3","3","NA","1","1","2","1","1","3","1","1","4","1200","2","NA","1","2","2","2","1","5","3","2","1","210","750","345.81","0","1","1",,"2",1.3,,,,,
