"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","AT",68363,"2","2009","20",81746,68995,0,0,,,,,,,,0,5709,0,0,2845,,737,,0,0,0,,12750,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","3","2500","3","2","2","2","2","2","1","1","5","2","1","NA","800","267.24","1","NA","1","NA","1","2","NA","2","160","1","4","4","4","3","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68386,"4","2009","9",110881,80002,0,0,,,,,,,,0,3359,0,0,0,,0,,0,0,0,,30879,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","2","4","6","2","1","NA","NA","NA","1","NA","1","NA","1","1","5","2","160","4","4","2","3","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68396,"2","2009","18",50955,37748,0,0,,,,,,,,0,5074,0,0,0,,306,,349,0,0,,13207,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5000","2","NA","2","1","2","1","4","1","6","2","1","1100","800","238.84","1","NA","1","NA","1","2","NA","1","87","4","4","4","2","1","1","NA","1","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68404,"2","2009","24",49997,19408,0,0,,,,,,,,0,6337,0,0,0,,279,,0,0,1189,,29400,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1000","3","2","2","2","2","2","1","1","5","2","1","NA","2500","1161.67","1","NA","1","NA","1","2","NA","2","200","4","4","1","3","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68420,"2","2009","12",78708,66970,4502,4502,,,,,,,,4502,7634,0,0,0,,198,,0,0,0,,11738,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","3","1","5","4500","3","NA","2","2","2","2","1","1","3","2","1","NA","800","358.42","1","NA","1","NA","1","2","NA","2","180","4","4","NA","4","1","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2009","AT",68428,"3","2009","10",74246,61586,0,0,,,,,,,,0,8170,0,0,0,,463,,0,0,0,,12660,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","600","2","NA","2","2","2","2","1","1","6","2","1","NA","2500","291.07","1","NA","1","NA","1","2","NA","2","170","4","4","2","4","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2009","AT",68430,"2","2009","10",36785,27325,0,0,,,,,,,,0,2906,0,0,0,,211,,0,0,0,,9460,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","1","3","1300","1","NA","1","2","2","1","3","3","6","2","1","380","NA","573.6","1","NA","1","NA","1","2","NA","2","87","3","4","4","2","1","3","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68433,"2","2009","12",27099,13337,0,0,,,,,,,,0,4718,0,0,0,,1673,,0,0,0,,13763,"NA","3","NA","3","NA","NA","1","2","1","1","3","1","1","1","5","5000","3","NA","2","1","1","2","1","1","6","2","1","NA","1000","267.95","1","NA","1","NA","1","2","NA","2","80","4","3","NA","4","1","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","4",2.1,,,,,,
"2009","AT",68442,"3","2009","21",63428,36636,0,0,,,,,,,,0,3477,0,0,0,,364,,0,0,0,,26792,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","1","2","2","2","2","2","1","5","2","1","NA","2500","229.33","1","NA","1","NA","1","2","NA","2","170","4","4","NA","4","3","1","NA","NA","NA","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68448,"3","2009","40",154362,144759,0,0,,,,,,,,0,8451,0,0,0,,188,,0,0,0,,9604,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1500","3","NA","2","1","2","2","3","1","4","2","1","1200","2000","1496.82","1","NA","1","NA","1","2","NA","2","200","4","4","4","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68463,"2","2009","23",123364,110014,0,0,,,,,,,,0,2665,0,0,0,,0,,0,0,0,,13350,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","1","2","1","1","6","2","1","NA","2500","267.24","1","NA","1","NA","1","2","5","2","178","4","4","4","1","1","1","NA","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68472,"2","2009","9",66322,56286,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10035,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","6000","2","NA","2","2","2","2","1","1","4","2","1","NA","700","311.44","1","NA","1","NA","1","2","NA","2","150","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","1","1","NA","1","NA","NA","NA","NA","4",2.3,,,,,,
"2009","AT",68480,"3","2009","45",82020,54933,0,0,,,,,,,,0,8139,0,0,0,,3448,,0,0,0,,27087,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","1","1","6","2","1","NA","2000","1496.82","1","NA","1","NA","1","2","NA","2","180","4","3","3","2","1","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68500,"2","2009","20",57340,32530,2627,2627,,,,,,,,2627,0,0,0,0,,22,,0,0,0,,24810,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2500","3","2","2","2","2","2","1","1","6","2","1","NA","1200","1040.23","1","NA","1","NA","1","2","NA","2","178","4","4","2","4","3","1","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","4",2.5,,,,,,
"2009","AT",68566,"2","2009","16",51656,47285,0,0,,,,,,,,0,15273,0,0,0,,60,,712,0,0,,4371,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","5","4500","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","438.6","1","NA","1","NA","1","2","NA","2","180","4","4","4","2","3","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68576,"3","2009","25",296248,292758,0,0,,,,,,,,0,6168,0,0,0,,82,,0,0,0,,3490,"NA","3","NA","3","NA","NA","2","2","1","1","1","1","1","1","4","1800","2","NA","2","2","2","1","3","1","6","2","1","NA","1200","696.63","1","NA","1","NA","1","2","NA","2","50","2","4","4","3","3","1","NA","NA","1","1","NA","1","NA","NA","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68594,"3","2009","25",107250,90460,0,0,,,,,,,,0,13200,0,0,0,,176,,0,0,0,,16789,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","2","5","2500","2","NA","2","2","2","2","1","1","3","2","1","NA","1000","530.18","1","NA","1","NA","1","2","NA","2","200","4","4","3","1","1","1","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68624,"2","2009","13",17383,-6823,0,0,,,,,,,,0,0,0,0,0,,1276,,0,0,5786,,18419,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","6","2500","3","NA","2","2","2","2","1","1","6","2","1","NA","2000","1496.82","1","NA","1","NA","1","2","NA","2","200","4","3","3","2","1","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68639,"2","2009","30",109823,81757,0,0,,,,,,,,0,7292,0,0,0,,29,,340,0,0,,28066,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","2","1","2","2","2","2","1","1","4","2","1","NA","NA","323.6","1","NA","1","NA","1","2","NA","2","100","4","4","4","3","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68650,"3","2009","12",107126,75852,0,0,,,,,,,,0,0,0,0,0,,1534,,0,0,0,,31274,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2750","3","NA","2","2","2","1","1","1","6","2","1","1200","3500","1323.2","1","NA","1","NA","1","2","NA","2","160","4","4","4","4","1","1","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68655,"3","2009","12",110902,101191,9034,9034,,,,,,,,9034,3027,0,0,0,,138,,0,0,0,,9710,"NA","NA","NA","3","NA","NA","2","1","1","1","3","1","1","1","5","5000","3","NA","2","2","2","2","1","1","3","2","1","NA","1100","1496.82","1","NA","1","NA","1","2","NA","2","180","4","4","1","2","1","1","1","NA","1","NA","1","1","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68656,"3","2009","15",44045,31450,0,0,,,,,,,,0,7458,0,0,0,,512,,6216,0,0,,12595,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","1","1","3","2","1","NA","700","291.07","1","NA","1","NA","1","2","NA","2","150","4","4","2","4","1","1","1","NA","1","1","NA","NA","1","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68661,"2","2009","15",108100,89365,0,0,,,,,,,,0,12174,0,0,0,,0,,0,0,0,,18735,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","8000","3","NA","2","1","2","2","3","1","6","2","1","NA","2000","1323.2","1","NA","1","NA","1","2","NA","2","180","4","4","3","3","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68667,"3","2009","13",43156,29165,0,0,,,,,,,,0,0,0,0,0,,891,,0,0,0,,13991,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","229.33","1","NA","1","NA","1","2","NA","2","160","4","4","3","3","1","1","NA","NA","NA","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68693,"3","2009","14",51761,26684,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,25077,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","6000","2","2","2","2","2","2","1","1","3","2","1","NA","700","373.88","1","NA","1","NA","1","2","NA","2","130","1","4","3","4","1","1","1","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68701,"4","2009","10",143037,111224,0,0,,,,,,,,0,9928,0,0,6508,,265,,1153,0,7605,,24208,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","1","1","6","2","1","1200","NA","358.42","1","NA","1","NA","1","2","NA","2","200","4","4","3","2","1","3","NA","NA","NA","NA","NA","NA","1","NA","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68704,"2","2009","20",46485,35805,0,0,,,,,,,,0,12274,0,3068,0,,98,,0,0,0,,10680,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","600","2","NA","2","2","2","2","1","1","4","2","1","NA","2500","311.44","1","NA","1","NA","1","2","NA","2","170","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68708,"2","2009","30",122506,105204,0,0,,,,,,,,0,9820,0,0,0,,440,,0,0,4136,,13165,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","1500","2","NA","2","2","1","2","1","1","3","2","1","NA","1000","1323.2","1","NA","1","NA","1","2","NA","2","160","4","3","NA","3","1","1","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68710,"2","2009","8",125455,103025,0,0,,,,,,,,0,10561,0,0,0,,398,,0,0,0,,22430,"NA","NA","NA","3","NA","NA","1","1","1","1","3","1","1","1","6","4500","2","NA","2","2","2","2","1","1","6","2","1","NA","1000","477.8","1","NA","1","NA","1","2","NA","2","180","4","4","NA","2","1","3","NA","1","NA","NA","NA","NA","1","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2009","AT",68754,"3","2009","20",142254,121704,2,2,,,,,,,,2,0,0,0,0,,619,,89353,0,0,,20550,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","765.56","1","NA","1","NA","1","2","NA","2","140","4","3","4","2","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68771,"2","2009","15",58112,27634,0,0,,,,,,,,0,3142,0,0,0,,436,,0,0,0,,30478,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","2","1","1","4","2","1","NA","900","530.18","1","NA","1","NA","1","2","NA","2","100","4","4","1","4","3","1","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68774,"2","2009","20",34358,4586,0,0,,,,,,,,0,5275,0,0,0,,732,,0,0,0,,29772,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","8000","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","365.6","1","NA","1","NA","1","2","NA","2","200","4","4","1","2","1","1","NA","NA","NA","NA","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68781,"2","2009","23",138475,55352,0,0,,,,,,,,0,12222,0,0,0,,163,,0,0,0,,83123,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","600","3","1","2","2","2","2","1","1","6","2","1","NA","2500","373.88","1","NA","1","NA","1","2","NA","2","117","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68787,"3","2009","13",88871,9847,0,0,,,,,,,,0,5481,0,0,0,,368,,0,0,0,,79024,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","600","3","NA","2","2","2","2","1","1","6","2","1","NA","2500","229.33","1","NA","1","NA","1","2","NA","2","200","4","4","3","3","1","1","NA","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68815,"2","2009","10",105947,80157,0,0,,,,,,,,0,9647,0,0,0,,433,,0,0,0,,25790,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","5","3000","2","3","2","1","1","2","1","2","6","2","1","1200","1000","676.27","1","NA","1","NA","1","2","NA","2","80","4","4","4","3","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68836,"3","2009","15",60054,53052,0,0,,,,,,,,0,15796,0,0,0,,210,,0,0,0,,7002,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1500","3","NA","2","2","1","2","1","1","3","2","1","NA","2000","438.6","1","NA","1","NA","1","2","NA","2","140","4","4","4","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68854,"3","2009","13",102022,89708,0,0,,,,,,,,0,21676,0,0,0,,1722,,0,0,0,,12314,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","1","2","3","2","1","NA","650","765.56","1","NA","1","NA","1","2","NA","2","180","4","4","3","4","1","3","NA","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2009","AT",68855,"2","2009","8",58717,45183,0,0,,,,,,,,0,8942,0,0,0,,119,,0,0,0,,13533,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3500","3","2","2","2","2","2","1","1","3","1","1","580","NA","713.98","1","NA","1","NA","1","2","NA","1","180","4","4","4","3","2","1","NA","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68879,"2","2009","7",48948,16416,15883,15883,,,,,,,,15883,1944,0,0,0,,212,,0,0,0,,32532,"NA","NA","NA","3","NA","NA","1","2","2","1","1","1","1","1","4","5000","2","NA","2","2","1","2","NA","1","5","2","1","NA","NA","696.63","1","NA","1","NA","1","2","NA","2","200","4","4","4","2","1","3","NA","NA","1","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","2","NA","NA","NA","NA","5",2.6,,,,,,
"2009","AT",68887,"3","2009","15",61134,49834,0,0,,,,,,,,0,3276,0,0,2148,,87,,380,0,3265,,8035,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","1","1","6","2","1","418","NA","NA","1","NA","1","NA","1","1","NA","2","100","2","4","4","3","3","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","5",2.8,,,,,,
"2009","AT",68892,"2","2009","15",74609,71332,0,0,,,,,,,,0,10587,0,0,0,,0,,0,0,0,,3277,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","600","3","NA","2","2","2","2","1","4","3","2","1","NA","NA","1161.67","1","NA","1","NA","1","2","NA","2","170","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","6",3.3,,,,,,
"2009","AT",68901,"2","2009","8",80539,60823,0,0,,,,,,,,0,12885,0,0,492,,327,,0,0,0,,19717,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","373.88","1","NA","1","NA","1","2","NA","2","150","4","4","2","1","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","6",2.9,,,,,,
"2009","AT",68941,"3","2009","15",27679,25103,0,0,,,,,,,,0,8449,0,0,0,,0,,0,0,0,,2576,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","2","1","6","2","1","380","500","487.8","1","NA","1","NA","1","1","NA","2","200","4","4","3","3","1","1","1","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6",2.7,,,,,,
"2009","AT",68956,"2","2009","7",17391,16831,0,0,,,,,,,,0,0,0,0,0,,5291,,0,0,0,,560,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","5","4500","3","NA","2","1","2","2","1","1","3","2","1","NA","2000","1496.82","1","NA","1","NA","1","2","NA","2","200","4","3","3","3","1","1","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68957,"3","2009","8",0,-2020,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2020,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1200","3","NA","2","2","1","2","1","1","3","2","1","NA","400","513.2","1","NA","1","NA","1","2","NA","2","100","4","4","4","4","1","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68959,"3","2009","15",13445,11939,0,0,,,,,,,,0,0,0,0,0,,2650,,0,0,0,,1506,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","1","3","2","1","NA","800","539.07","1","NA","1","NA","1","2","NA","2","100","4","4","4","2","1","2","NA","NA","NA","1","NA","NA","NA","1","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68972,"2","2009","12",2349,-15309,0,0,,,,,,,,0,0,0,0,0,,2349,,0,0,0,,17658,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","4","3","4","2","1","478","700","1381","1","NA","1","NA","1","2","NA","2","160","4","4","4","4","3","1","1","1","1","1","NA","NA","NA","NA","NA","NA","3","1","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68977,"2","2009","16",36906,35283,0,0,,,,,,,,0,0,0,0,0,,919,,0,0,0,,1624,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3300","2","1","2","2","2","1","NA","1","6","2","1","NA","2000","423.2","1","NA","1","NA","1","1","NA","2","140","1","4","4","3","1","3","1","1","1","1","1","1","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68986,"3","2009","15",101257,70820,0,0,,,,,,,,0,0,0,0,0,,328,,0,0,0,,30437,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","3300","2","2","2","2","2","1","1","1","6","2","1","478","2000","427.82","1","NA","1","NA","1","2","NA","2","70","4","4","3","4","1","1","1","1","1","1","1","NA","2","NA","1","3","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68995,"2","2009","20",30413,22652,0,0,,,,,,,,0,0,0,0,0,,971,,0,0,0,,7761,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","1","4","2500","2","2","2","2","2","2","2","1","3","1","1","300","NA","325.26","1","NA","1","NA","1","2","NA","2","107","4","4","4","4","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",68998,"3","2009","11",38776,34224,0,0,,,,,,,,0,0,0,0,0,,93,,0,0,2892,,1661,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","2","4","1500","3","NA","2","2","2","2","3","2","2","2","1","NA","1100","1126.28","1","NA","1","NA","1","2","7","1","140","4","4","2","3","1","3","NA","NA","1","NA","NA","1","NA","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69003,"3","2009","9",7162,341,0,0,,,,,,,,0,0,70,0,0,,0,,0,0,0,,6821,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","1100","3","NA","2","2","2","2","4","2","4","2","1","250","700","388.13","1","NA","1","NA","1","2","NA","2","65","4","4","4","3","1","3","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69015,"2","2009","7",28,-55,0,0,,,,,,,,0,0,0,0,0,,28,,0,0,0,,83,"NA","NA","NA","3","NA","NA","1","1","1","1","1","2","1","1","4","3500","2","NA","2","2","1","2","1","1","1","2","1","NA","NA","396.62","1","NA","1","NA","1","2","NA","2","120","1","3","4","4","1","3","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69024,"2","2009","9",29977,26602,0,0,,,,,,,,0,0,0,0,0,,57,,0,0,0,,3375,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1300","2","NA","2","2","2","2","4","2","1","2","1","310","NA","282.4","1","NA","1","NA","1","2","NA","1","72","4","4","3","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69029,"2","2009","20",28705,28685,0,0,,,,,,,,0,0,0,0,0,,49,,0,0,0,,20,"NA","3","NA","3","NA","NA","2","1","1","1","1","3","3","2","5","970","2","NA","2","2","2","2","2","1","3","2","1","NA","NA","150.93","1","NA","2","NA","1","2","NA","2","100","4","4","3","2","1","1","NA","NA","NA","1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69075,"3","2009","13",10146,-12929,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,23075,"NA","3","NA","1","NA","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","829","1","NA","1","NA","1","2","NA","2","200","3","4","4","3","1","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69089,"2","2009","13",19452,12580,0,0,,,,,,,,0,0,0,0,0,,215,,0,0,0,,6872,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1000","1","NA","2","1","2","2","NA","1","6","2","1","NA","NA","443.53","1","NA","1","NA","1","2","NA","2","160","1","3","3","1","1","1","1","1","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69098,"3","2009","12",27960,22027,0,0,,,,,,,,0,0,0,0,0,,38,,0,0,0,,5933,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","1","1","4","2700","1","NA","2","1","2","2","4","2","5","2","1","957","NA","396.93","1","NA","1","NA","1","2","NA","2","83","3","4","3","2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",69139,"3","2009","12",23589,23174,0,0,,,,,,,,0,6758,0,0,7148,,0,,0,0,0,,415,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","3500","1","NA","2","2","1","2","4","2","4","2","1","NA","800","482.53","1","NA","1","NA","1","2","NA","2","160","3","4","2","4","3","3","NA","NA","NA","NA","NA","1","NA","NA","NA","3","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
