"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240"
"2013","AT",3063612,"4","2013","21","3","3",,"1","1","1","1","1","3","1","1","4","1000","2",,"2","2","2","2","4","5","1","2","1",,"900","184.76",,"1","1",50017,28863,28863,28863,5918,0,0,0,0,0,0,91,1808,0,0,0,0,21154,,,,,,,,,"1",,,"1",,
"2013","AT",3063979,"4","2013","11","3","3",,"2","1","1","1","1","3","1","1","1","1000","2",,"2","2","2","1","3","3","4","2","2",,,"167.4",,"1","3",75,-17122,-17130,-17145,6566,0,0,0,7,0,0,0,0,0,0,0,7200,17197,,,,,,,,,,,,,,
"2013","AT",3064415,"4","2013","15","3","3",,"2","1","1","1","1","1","1","1","5","2200","3",,"2","2","2","2","4","4","2","2","1","140","650","372.53",,"1","1",20741,20703,20703,20703,278,0,0,0,0,0,0,2597,0,0,0,0,0,38,,,,,,,,,,,,,,
"2013","AT",3065473,"3","2013","11",,"3",,"1","1","1","1","1","1","1","1","5","2000","2",,"2","1","2","2","1","3","3","2","1",,"1200","448.76",,"1","1",38402,33878,33878,10351,0,0,0,0,0,0,0,14875,2603,0,0,0,0,4525,,,,,,,,,,,,,,
"2013","AT",3066271,"3","2013","14",,"1",,"1","1","1","1","1","1","1","1","4","3000","3",,"2","2","2","2","1","2","5","2","1","350",,"498.05",,"1","1",21261,19344,19344,1864,5534,0,0,0,0,0,0,3781,0,0,0,0,0,1918,,,,,,,,,"1","1",,,,
"2013","AT",3066318,"3","2013","27","3","3",,"1","1","1","1","3","1","1","3","3","2500","3",,"2","2","2","2","3","3","3","2","1",,,"485.12",,"1","1",39176,29801,-352,-352,4460,0,0,0,0,0,0,6,0,0,0,0,0,9375,,,,,,,,,,,,,,
"2013","AT",3066690,"3","2013","11","3","3",,"1","1","1","1","1","3","1","3","6","1500","2",,"2","2","1","2","4","5","1","2","1",,,"205.25",,"1","1",14279,14232,-41,-41,4265,0,0,0,0,0,0,6,0,0,0,0,0,46,,,,,,,,,,,,,,
"2013","AT",3068125,"5","2013","9","3","3",,"1","1","2","1","1","1","1","3","3","1000","3",,"2","2","2","2","4","1","3","2","1",,"600","439.43","27.0683333333333","1","1",35923,26438,26438,26438,6322,31,0,0,0,0,0,9,0,0,0,0,0,9486,,,,,,,,,,,"1",,,
"2013","AT",3068386,"3","2013","15","3","3",,"1","1","1","1","1","1","1","1","1","800","1",,"2","2","2","2","1","4","1","2","1",,,"476.11",,"1","1",26522,25121,25121,-1398,0,0,0,0,0,0,0,3,0,0,0,0,0,1400,,,,,,,,,,,,,,
"2013","AT",3068431,"5","2013","17","3","3","3","1","1","1","1","1","1","1","3","3","1900","2","3","1","2","2","2","4","4","3","2","1","1386",,"204.71",,"1","1",22928,21613,18539,-1174,6000,0,0,0,0,0,0,9,0,0,0,288,0,1028,,,,,,,,,,"1",,,,
"2013","AT",3069505,"5","2013","45","3","3",,"1","1","1","1","1","3","2","1","4","1000","2",,"2","2","2","2","3","5","6","2","1","585.76","600","15.89","392.685","1","1",19464,12295,11844,11844,0,0,0,0,0,0,0,92,1532,0,0,0,0,7169,,,,,,,,,,"1",,,,
"2013","AT",3069506,"3","2013","9","3","3",,"1","1","1","1","1","1","1","1","3","3000","2",,"2","2","2","2","4","3","2","2","1","417","450","238.86",,"1","1",45663,30432,30432,-11825,5464,0,0,0,0,0,0,3406,4800,0,0,3192,0,12039,,,,,,,,,,,,"1",,
"2013","AT",3069563,"6","2013","15",,"3","3","1","1","1","1","1","1","1","1","4","2500","2",,"2","2","2","2","1","1","2","1","1","180","800","467.79",,"1","1",51761,39048,39048,-8305,6269,0,0,0,0,0,0,310,859,0,0,0,0,12713,,,,,,,"1",,,"1",,,,
"2013","AT",3069969,"5","2013","13",,"3",,"1","1","1","1","1","1","1","2","5","1800","3",,"2","2","1","2","4","3","4","2","1","338",,"826.85",,"1","1",25372,-100748,-100748,-100748,5007,0,0,0,0,0,0,42,0,0,0,0,0,126120,,,,,,,,,,,"1",,,
"2013","AT",3070009,"4","2013","22","3","3",,"1","1","1","1","1","1","1","3","6","1650","3",,"2","2","2","2","4","5","4","2","1",,,"606.6",,"1","1",40199,37474,-127,-127,0,8,0,0,0,0,0,0,266,0,0,0,0,2725,,,,,,,,,,"1","1",,,
"2013","AT",3070796,"6","2013","19",,"3","3","2","1","1","1","1","3","1","1","6","1300","1",,"2","2","2","2","4","1","3","2","1","290","700","416.2",,"1","1",69,6819,6819,6819,5210,0,0,0,0,0,0,69,0,0,0,0,2160,-6750,,,,,,,,,,,,,,
"2013","AT",3071440,"3","2013","27",,"3",,"1","1","2","1","1","1","1","1","1","700","1",,"2","2","2","2","3","3","2","2","1","215","800","444.42","134.443333333333","1","1",18435,15948,15948,15948,358,0,0,0,0,0,0,29,2033,0,0,0,0,2487,,,,,,,,,,,,,,
"2013","AT",3071595,"6","2013","24",,"3","3","1","1","1","1","1","1","1","1","3","1900","3","1","2","2","2","2","1","3","1","1","1","455",,"416.2",,"1","1",31927,21347,21347,-6188,0,151,0,0,0,0,0,9,0,0,0,0,0,10581,,,,,,,,,,,,,,
"2013","AT",3071633,"5","2013","14","3","3",,"1","1","1","1","1","1","1","3","2","700","2",,"2","1","2","2","1","1","3","2","1",,,"419.14","127.7775","1","1",51095,-30442,-30442,-30442,0,0,0,0,0,0,0,2,226,0,0,0,840,81537,,,,,,,,,,,,,,
"2013","AT",3074041,"3","2013","12","3","3",,"1","1","1","1","1","1","1","1","3","1200","2","3","1","2","2","2","2","3","4","2","1","228","800","428.76",,"1","1",33009,26201,26201,26201,1708,71,0,0,0,0,0,2,0,0,0,0,0,6808,,,,,,,,,,,"1",,,
"2013","AT",3074416,"5","2013","14","3","3",,"1","1","2","1","1","1","1","1","5","1500","3",,"2","1","2","2","4","4","4","2","1",,,"340.99",,"1","1",31300,23511,23511,23511,3518,0,0,0,0,0,0,65,0,0,0,0,0,7789,,,,,,,"1",,,,,,,
"2013","AT",3074570,"6","2013","11","3","3","1","1","1","2","1","1","3","1","1","2","700","3",,"2","2","2","2","1","4","3","2","1","206","720","613.83",,"1","1",24368,22463,22463,-1898,4861,0,0,0,0,0,0,6,0,0,0,450,0,1454,,,,,,,,,,,,,,
"2013","AT",3075062,"6","2013","10","3","3",,"1","1","1","1","1","3","1","1","2","1200","3",,"2","2","2","1","3","1","1","2","2",,"530","368.9",,"1","1",11262,-3187,-3187,-14412,4846,0,0,0,0,0,0,36,0,0,0,0,0,14449,,,,,,,"3",,,,,,,
"2013","AT",3075754,"5","2013","8",,"3",,"1","1","1","1","1","1","1","1","6","2000","2",,"2","1","2","1","1","1","4","2","1",,"650","336.12",,"1","1",45876,39367,39367,39367,5823,0,0,0,0,0,0,61,0,0,0,0,0,6509,,,,,,,,,,,,,,
"2013","AT",3075901,"5","2013","34","3","3",,"1","1","2","1","1","1","1","2","5","1100","2",,"2","2","2","2","4","3","8","2","1",,"1000","659.59",,"1","1",37873,20467,20467,20467,0,0,0,0,0,0,0,171,0,0,0,0,0,17405,,,,,,,,,,,,,,
"2013","AT",3076605,"4","2013","11","3","1",,"1","1","2","1","1","1","1","1","3","1100","2",,"2","1","2","2","1","1","3","1","1",,"600","418.2","582.85","1","1",22397,9210,9210,-13099,3939,0,0,0,0,77,0,11,0,0,0,1288,0,11899,,,,,,,,,,,,,,
"2013","AT",3076870,"3","2013","12",,"3","3","1","1","2","1","1","1","1","1","6","1300","3",,"2","2","2","2","1","2","1","1","1",,,"358.43","520.711666666667","1","1",38548,29530,29530,8997,8785,0,0,0,0,0,0,3,0,0,0,0,0,9019,,,,,,,,,,,,,,
"2013","AT",3076938,"5","2013","10","3","3",,"2","1","1","1","1","1","1","3","2","800","3",,"2","2","2","2","1","3","3","1","1","155",,"605.93",,"1","1",17458,15097,-2351,-2351,0,0,0,0,0,0,0,10,0,0,0,0,0,2361,,,,,,,,,,"1",,,,
"2013","AT",3078156,"4","2013","9","3","3","3","1","1","2","1","1","1","1","3","5","850","3",,"2","2","2","2","1","5","3","2","1","700",,"829.39",,"1","1",66812,59097,59097,-7710,3781,0,0,0,0,0,0,5,0,0,0,0,0,7715,,,,,,,"1",,"1",,"1",,,
"2013","AT",3079097,"6","2013","13",,"3",,"1","1","1","1","1","3","1","3","3","1823","3",,"2","2","2","2","4","5","3","2","1",,"500","339.37",,"1","1",52717,41265,41265,-11439,4888,0,0,0,0,0,0,12,0,0,0,0,0,11452,,,,,,,,,"2",,"1",,,
"2013","AT",3079733,"3","2013","16","3","3","3","1","1","2","1","3","3","1","1","5","1500","2",,"2","2","1","2","4","3","3","2","1",,,"702.32",,"1","1",745,-7904,-7904,-7904,3219,0,0,0,0,0,0,24,5517,0,0,0,0,8649,,,,,,,,,,,,,,
"2013","AT",3079881,"4","2013","32","3","3",,"2","1","1","1","1","1","1","1","6","1400","2","3","2","2","2","2","1","4","4","2","1",,,"776.28","400","1","1",6110,6080,6080,6080,0,0,0,0,0,0,0,1798,141,0,0,0,0,30,,,,,,,,,,,,,,
"2013","AT",3080357,"3","2013","16",,"3",,"1","1","1","1","1","1","1","1","2","900","1","1","2","2","2","2","3","2","3","2","1","188",,"382.98",,"1","1",23839,21353,-2434,-2434,5162,0,0,0,0,0,0,52,0,0,0,0,0,2486,,,,,,,,,,,,,,
"2013","AT",3083458,"3","2013","11",,"3",,"1","1","1","1","1","1","1","1","4","1700","2",,"2","2","2","2","3","4","4","2","1",,"700","336.53",,"1","1",2491,-2901,-4759,-4759,1907,0,0,0,0,0,0,45,0,0,0,0,0,5392,,,,,,,,,,,,,,
"2013","AT",3083505,"6","2013","19","3","3",,"2","1","1","1","1","2","1","1","3","2600","2",,"2","2","2","2","1","5","3","2","1","360","1200","27.96",,"1","1",8,-16,-16,-16,5349,0,0,0,0,0,0,8,0,0,0,0,0,24,,,,,,,"1",,,,,,,
"2013","AT",3083559,"3","2013","16","3","3","3","1","1",,"1","1","3","1","1","3","1200","2",,"2","2","1","2","1","2","2","2","1",,,"523.43",,"1","1",34940,33573,33573,-1273,3987,0,0,0,0,0,0,94,888,0,0,0,0,1367,,,,,,,,,,,,,,
"2013","AT",3083569,"5","2013","13",,"3",,"2","1","1","1","1","1","1","1","3","900","3","2","2","2","2","2","3","1","2","2","1","780",,"451.43",,"1","1",1081,1058,1058,1058,0,0,0,0,0,0,0,1081,333,0,0,0,0,23,,,,,,,"1",,,,,,,
"2013","AT",3084134,"4","2013","22","1","3",,"1","1","2","1","1","2","1","1","4","1200","1",,"2","1","2","2","4","1","5","2","1",,,"570.75",,"1","1",14998,13818,22,22,8880,26,0,0,0,0,0,3,1544,0,0,0,0,1180,,,,,,,"1",,,,,,,
"2013","AT",3084356,"2","2013","17","3","3",,"1","1","1","1","1","3","1","1","4","2000","2",,"2","2","2","1","1","3","5","2","1","347","500","331.56",,"1","1",36960,26643,26643,-10280,0,0,0,0,0,0,0,36,0,0,0,0,0,10317,,,,,,,,,,"2",,,,
"2013","AT",3084657,"5","2013","8","3","3",,"1","1","2","1","1","1","1","3","3","700","2","2","2","2","2","2","3","2","2","2","1",,"500","599.22",,"1","1",24724,24045,-676,-676,0,0,0,0,0,0,0,3,0,0,0,0,4800,679,,,,,,,,,,,,,,
"2013","AT",3084965,"4","2013","14",,"3",,"1","1","2","1","1","3","1","1","4","960","2",,"2","2","2","2","3","3","1","2","1",,"1000","470.53",,"1","1",26536,27209,27209,677,5555,0,0,0,0,0,0,4,0,0,0,0,3360,-674,,,,,,,"1",,,,,,,
"2013","AT",3085115,"3","2013","16","3","3","3","1","1","1","1","1","1","1","1","3","1200","2","1","2","2","2","2","4","2","5","2","1","316",,"56.95",,"1","1",33805,12880,7422,7422,3953,0,0,0,0,0,0,7,0,0,0,0,0,20925,,,,,,,,,"1","1",,,,
"2013","AT",3085176,"4","2013","11","3","3",,"1","1","1","1","1","3","1","1","5","800","3","2","2","2","2","2","1","5","5","2","1","365",,"364.21",,"1","1",12388,9606,9606,-2775,2991,0,0,0,0,0,0,7,0,0,0,583,0,2199,,,,,,,,,,,"1",,,
"2013","AT",3085373,"3","2013","10","3","3","3","1","1","1","1","1","1","1","3","4","1100","2",,"2","2","2","1","3","3","2","2","1","500","500","369.71",,"1","1",13734,13689,13689,-39,0,5,0,0,0,0,0,1,4833,0,0,0,0,45,,,,,,,,,,,,,,
"2013","AT",3086448,"5","2013","12","3","3","3","2","1","1","1","1","1","1","1","5","2500","3",,"1","2","2","2","1","4","3","2","1","290",,"377.07",,"1","1",21165,19572,19572,19572,3022,0,0,0,0,0,0,9944,0,0,0,0,0,1593,,,,,,,,,"1",,"1",,,
"2013","AT",3086588,"6","2013","11","3","2","2","2","1","1","1","1","3","1","1","3","850","3",,"2","2","2","2","4","2","3","2","1","624","700","288.51",,"1","1",6,-53,-53,-53,6010,6,0,0,0,0,0,1,1406,0,0,0,0,60,,,,,,,"2",,,,,,,
"2013","AT",3088017,"5","2013","9","3","3",,"1","1","1","1","1","3","1","1","4","900","3",,"2","2","2","2","3","4","5","2","1",,"350","446.16",,"1","1",16268,6460,6460,-9753,3669,0,0,0,0,0,0,55,0,0,0,7365,0,2443,,,,,,,,,,"1","1",,,
"2013","AT",3088072,"5","2013","26","3","3",,"1","1","1","1","3","3","1","1","3","4000","2",,"2","2","2","1","3","3","3","2","1","346","550","415.4",,"1","1",17727,7913,7913,-9707,4479,0,0,0,0,0,0,107,2017,0,0,0,0,9813,,,,,,,,,,,,,,
"2013","AT",3088295,"6","2013","7","3","3",,"1","1","1","1","1","3","1","1","4","1150","2",,"2","2","2","2","3","2","3","2","1",,"800","298.1",,"1","1",13477,4153,-9210,-9210,0,0,0,0,0,0,0,114,0,0,0,2205,0,7119,,,,,,,,,,,,,,
"2013","AT",3089370,"5","2013","18","3","3","3","1","1","1","1","1","1","1","1","4","1000","2",,"2","1","2","2","4","2","3","2","1","1100","500","736.5",,"1","1",10140,6436,6436,6436,1231,0,0,0,0,5831,0,4309,0,0,0,0,0,3704,,,,,,,"1",,,,,,,
"2013","AT",3092179,"3","2013","12","3","3",,"1","1","2","1","1","3","1","3","2","1500","3",,"2","2","2","2","3","3","4","2","2",,,"401.3",,"1","1",17518,14067,14067,-3432,3237,0,0,0,0,18,0,0,0,0,0,0,0,3451,,,,,,,,,,,,,,
"2013","AT",3092532,"4","2013","27","3","3","3","1","1","1","1","1","1","1","1","3","2500","2",,"2","2","2","2","4","1","4","2","1",,,"197.73",,"1","1",77819,72669,72546,72546,3379,0,123,0,0,0,0,0,1000,0,0,0,0,5150,,,,,,,,,,"1",,,,
"2013","AT",3092537,"3","2013","17",,"3",,"1","1","1","1","1","1","1","3","3","1500","1",,"1","2","2","2","1","4","2","2","2",,"700","444.51",,"1","1",48147,47007,45699,44323,1106,0,0,0,0,0,0,93,284,0,0,0,0,1140,,,,,,,"1",,,,,,,
"2013","AT",3093570,"5","2013","17","3","3",,"1","1","2","1","1","1","1","1","3","1000","1",,"2","1","2","1","1","3","2","2","1",,"400","301.3",,"1","1",42409,12081,12081,12081,0,0,0,0,0,0,0,1979,0,0,0,0,0,30329,,,,,,,,,,,,"1",,
"2013","AT",3093675,"3","2013","10","3","1",,"2","1","2","1","1","1","1","1","5","3000","1",,"2","2","2","1","1","3","4","2","1","836","620","472.84",,"1","1",56636,39547,39547,4447,5970,21413,0,0,0,0,0,122,2262,0,0,0,0,17088,,,,,,,"1",,,,,,,
"2013","AT",3094288,"6","2013","14","3","3",,"1","1","1","1","1","1","1","1","6","1300","3",,"2","2","2","2","1","3","5","2","1",,"200","670.65",,"1","1",51676,50865,12257,12257,5333,0,0,0,0,0,0,1950,0,0,0,0,0,811,,,,,,,,,,,"1",,,
"2013","AT",3094339,"4","2013","15","3","3",,"1","1","1","1","1","1","1","1","6","1300","2",,"2","2","2","2","1","4","4","2","1","600","1000","301.92",,"1","1",203438,201523,199805,199805,470,0,1718,0,0,0,0,0,0,0,0,0,0,1916,,,,,,,,,"1",,,,,
"2013","AT",3094377,"6","2013","13","2","3",,"1","1","1","1","1","1","1","1","3","800","1",,"2","2","2","2","1","5","1","2","1",,"1600","634.66","378.7875","1","1",61589,-114555,-114555,-114555,5351,0,0,0,0,0,0,2067,0,0,0,0,0,176144,,,,,,,,,,,,,,
"2013","AT",3094787,"6","2013","11","3","3",,"1","1","1","1","1","1","1","1","4","800","2","2","2","2","2","1","3","2","3","2","1",,,"549.26",,"1","1",60217,55536,55536,-4674,0,0,0,0,0,0,0,8,0,0,0,0,0,4681,,,,,,,,,"1",,,,,
"2013","AT",3097014,"4","2013","25","3","3",,"1","1","1","1","1","1","1","3","3","1000","3",,"2","2","2","2","2","1","2","2","1","450","400","581.81",,"1","1",56290,45930,45930,-6622,2044,0,0,0,0,0,0,47,0,0,0,0,0,10360,,,,,,,,,"1",,"1",,,
"2013","AT",3097104,"6","2013","12","3","3",,"1","1","1","1","1","3","1","3","3","1450","2","3","2","1","2","2","1","3","3","1","1",,"900","273.91",,"1","1",40774,36274,36274,26942,3441,53,0,0,0,0,0,0,0,0,0,787,0,3712,,,,,,,,,"3",,"3",,,
"2013","AT",3097206,"5","2013","13",,"3",,"1","1","1","1","1","3","1","3","5","700","3",,"2","1","2","2","4","1","3","2","1",,,"335.16",,"1","1",33230,33206,3027,3027,0,146,0,0,0,0,0,1,0,0,0,0,0,25,,,,,,,,,"1",,,,,
"2013","AT",3098197,"3","2013","13","3","3","3","1","1","1","1","1","1","1","1","2","1900","3",,"2","2","2","2","3","5","1","2","1","300",,"643.13",,"1","1",25632,17279,17279,-8350,0,0,0,0,0,0,4920,3,0,0,0,0,0,8353,,,,,,,,,,,"1",,,
"2013","AT",3098351,"5","2013","14",,"3",,"1","1","1","1","1","1","1","2","2","1200","2","2","2","2","2","2","1","1","7","2","1",,"1000","215.37",,"1","1",19862,8763,8763,-11050,0,0,0,0,0,0,0,49,133,0,0,0,0,11099,,,,,,,,,,,,,,
"2013","AT",3099307,"3","2013","12","3","3",,"1","1","1","1","1","1","1","1","3","3000","3",,"2","1","2","2","1","4","3","2","1",,,"1196.09",,"1","1",6899,-9344,-11464,-11464,0,0,1428,0,0,4377,0,11,0,0,0,0,0,16243,,,,,,,,,,"1",,,,
"2013","AT",3099316,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","1","3500","3",,"2","2","2","2","5","2","3","2","1","395",,"462.95","203.649166666667","1","1",53232,52255,52255,-770,0,0,0,0,0,0,0,208,0,0,0,0,0,977,,,,,,,,,,,,,,
"2013","AT",3099443,"6","2013","9",,"3","3","1","1","2","1","1","1","1","1","1","2000","3","3","2","2","2","2","3","1","4","1","1",,,"562.1",,"1","1",29639,-186,-186,-186,0,0,0,0,0,0,0,7051,0,0,0,0,0,29825,,,,,,,,,,,,,,
"2013","AT",3099799,"3","2013","9",,"3",,"1","1","1","1","1","1","1","1","5","1300","2",,"2","2","2","2","3","1","2","2","1",,,"515.18",,"1","1",37585,33058,33058,33058,0,0,0,0,0,0,0,579,464,0,0,0,0,4527,,,,,,,,,"1",,"1","1",,
"2013","AT",3099970,"4","2013","18",,"3","3","1","1","1","1","1","1","1","1","4",,"2",,"2","2","2","1","3","3","1","2","1",,"1000","613.08","833.333333333333","1","1",38603,29483,3551,3551,0,0,0,0,0,0,0,7492,0,0,0,1068,0,8052,,,,,,,,,,,,,,
"2013","AT",3100513,"3","2013","15",,"3",,"1","1","2","1","1","1","1","1","6","800","1","2","2","2","2","2","3","1","4","2","2",,"2000","682.66",,"1","1",91188,81437,81437,-7322,0,0,0,0,0,0,0,2429,0,0,0,0,0,9751,,,,,,,"1",,,,,,,
"2013","AT",3100757,"3","2013","23",,"3",,"1","1","1","1","1","1","1","1","5","700","2",,"2","1","2","2","3","3","3","2","1",,,"642.48",,"1","1",61506,46374,46374,46374,3705,0,0,0,0,0,0,437,0,0,0,0,0,15132,,,,,,,,,,,,,,
"2013","AT",3102238,"6","2013","12","3","3",,"1","1","1","1","1","1","1","1","3","1500","3",,"2","2","1","2","3","2","4","2","1","565","1000","169.02",,"1","1",37270,5620,5620,-30182,5855,0,0,0,0,0,0,179,235,0,0,0,0,31649,,,,,,,"1",,"1",,,,,
"2013","AT",3102563,"4","2013","8",,"3",,"1","1","1","1","1","1","1","1","6","1300","2","1","2","1","2","2","1","3","2","2","1",,"800","667.51",,"1","1",34073,20948,20948,20948,0,0,0,0,0,0,0,412,0,0,0,0,0,13125,,,,,,,,,,"1",,,,
"2013","AT",3102573,"6","2013","15","3","3","3","1","2","1","1","2","3","1","1","3","1000","3",,"2","2","2","1","1","1","2","2","1",,"950","244.34",,"1","1",16282,5747,3400,-10418,3099,0,69,0,0,116,5760,1,250,0,0,1143,0,9392,,,,,,,,,,,,,,
"2013","AT",3103290,"5","2013","27",,"3","3","2","1","1","1","1","1","1","1","3","1800","3","2","2","1","2","2","1","3","3","2","2",,,"452.17",,"1","1",25173,23014,23014,-2066,0,0,0,0,0,0,0,93,0,0,0,0,0,2159,,,,,,,,,,,,"1",,
"2013","AT",3103412,"4","2013","12",,"3",,"1","2","1","1","1","1","1","1","3","400","2",,"2","2","2","2","4","3","3","2","1",,"1500","383.13","898.5475","1","1",43455,34250,14144,14144,7482,0,0,0,0,0,0,891,0,0,0,0,0,9205,,,,,,,,,,,,,,
"2013","AT",3103970,"6","2013","29",,"3",,"2","1","1","1","1","2","1","1","4","1500","3",,"2","1","2","2","4","1","5","2","1",,"700","452.51",,"1","1",60893,58397,58397,-2286,8312,0,0,0,0,0,0,210,0,0,0,0,0,2497,,,,,,,,,"1",,,,,
"2013","AT",3104994,"3","2013","12","3","3",,"1","1","1","1","1","1","1","1","5","1500","2",,"2","2","2","2","4","2","5","2","1",,"1200","1201.52",,"1","1",47041,29837,22778,22778,6749,0,0,0,0,0,0,3556,0,0,0,0,0,17204,,,,,,,,,,"2",,,,
"2013","AT",3106253,"4","2013","7",,"3",,"1","1","1","1","1","3","1","1","4","1000","3","2","2","2","1","2","3","3","5","2","1","150",,"291.33",,"1","1",66467,26990,26818,26818,4618,0,0,0,0,0,0,174,0,0,0,0,0,39477,,,,,,,,,,,,,,
"2013","AT",3106368,"3","2013","9","3","3",,"1","1","1","1","1","2","1","1","5","800","1",,"1","2","2","1","1","1","3","2","1","720",,"455.18","625","1","1",117833,83994,83994,83994,0,676,0,0,0,0,0,12,0,0,0,0,0,33839,,,,,,,,,,,,,,
"2013","AT",3108330,"6","2013","23","1","3",,"1","1","2","1","1","3","1","1","2","1200","2",,"2","2","1","2","4","2","1","2","1",,"700","363.84",,"1","1",9597,6660,6660,-2803,4794,0,0,0,0,0,0,133,0,0,0,0,0,2936,,,,,,,,,"1",,,"1",,
"2013","AT",3108462,"6","2013","12",,"3",,"1","1","1","1","1","1","1","1","6","1500","2",,"1","2","2","2","3","3","1","2","1",,,"446.53",,"1","1",17253,15840,15840,15840,0,0,0,0,0,0,0,8434,0,0,0,0,0,1413,,,,,,,,,,,,,,
"2013","AT",3108498,"5","2013","10","3","3","3","1","1","1","1","1","3","1","1","5","1000","3",,"2","2","2","2","1","1","7","1","1","700",,"315.85",,"1","1",64261,43669,43669,43669,873,0,0,0,0,0,0,91,2656,0,0,0,0,20592,,,,,,,,,"1",,,,,
"2013","AT",3108544,"3","2013","25","3","3",,"2","1","1","1","1","3","1","2","4","2500","2",,"2","2","2","2","4","1","2","2","1","650","600","173.81",,"1","1",131675,86438,86438,86438,1671,0,0,0,0,0,0,56,0,0,0,16610,0,28627,,,,,,,"1",,,,,,,
"2013","AT",3109478,"3","2013","14","3","3","3","1","1","1","1","1","1","1","1","2","4500","2",,"1","1","2","2","1","2","3","2","1","404.6","500","320.34",,"1","1",81391,193309,190533,190533,403,0,0,0,0,0,0,1792,0,0,0,0,0,-111918,,,,,,,"1",,,"1",,,,
"2013","AT",3111819,"3","2013","10","3","3",,"1","1","1","1","1","1","1","1","4","1500","2","1","2","2","2","2","1","1","4","2","1",,"1400","296.45",,"1","1",11738,-16496,-16496,-16496,5689,0,0,0,0,0,0,4053,0,0,0,0,0,28235,,,,,,,,,,,"1",,,
"2013","AT",3112929,"6","2013","10","3","3",,"1","1","1","1","1","1","1","1","4","1400","3","3","2","2","1","2","1","3","3","2","1",,"700","487.16",,"1","1",60833,39023,39023,39023,0,0,0,0,0,0,0,62,0,0,0,3817,0,17993,,,,,,,"1",,,,"1",,,
"2013","AT",3113095,"3","2013","15","3","3",,"1","1","1","1","1","3","1","1","5","1250","3",,"2","2","2","2","3","1","2","2","1",,,"512.49",,"1","1",33015,30484,30484,-1465,9432,0,0,0,0,0,0,1067,0,0,0,0,0,2531,,,,,,,"1",,,"1",,,,
"2013","AT",3113773,"5","2013","10",,"3","3","1","1","1","1","1","1","1","1","2","1000","2",,"2","2","2","2","1","1","3","2","1",,,"150.55",,"1","1",37512,29935,29364,3398,3369,0,0,0,0,0,0,838,0,0,0,0,0,7577,,,,,,,"1",,,,,,,
"2013","AT",3114540,"5","2013","18",,"3",,"1","1","1","1","1","1","1","1","4","1500","2",,"2","2","2","1","1","3","5","2","1",,"800","1090.87",,"1","1",35656,4147,-4777,-30773,7825,0,0,0,0,0,0,736,0,0,0,0,0,31509,,,,,,,"1",,,,,,,
"2013","AT",3115200,"6","2013","18",,"3",,"2","1","1","1","1","1","1","2","3","2000","3",,"2","2","1","2","4","2","3","1","1",,,"200.69",,"1","1",34366,14967,14967,14967,8824,0,0,0,0,0,0,8,0,0,0,0,2880,19400,,,,,,,,,,,,,,
"2013","AT",3115392,"5","2013","9","1","3",,"1","1","1","1","1","1","1","1","6","3000","2","1","2","2","2","2","4","3","3","2","1",,,"448.31","250","1","1",83124,70722,63184,63184,0,0,7538,0,0,0,0,0,0,0,0,0,0,12402,,,,,,,,,,,"1",,,
"2013","AT",3115583,"6","2013","17","3","3","3","1","1","2","1","1","1","1","1","3","1400","3",,"2","2","2","1","4","1","2","1","1","336","350","430.43",,"1","1",58713,57204,57204,-1308,0,0,0,0,0,0,0,201,2560,0,0,0,0,1509,,,,,,,,,,,,,,
"2013","AT",3116863,"6","2013","12",,"3",,"2","1","1","1","1","1","1","1","5","1500","2",,"2","1","2","2","4","3","6","2","1","360",,"913.78",,"1","1",270272,157145,155715,155715,6124,0,0,0,0,0,0,94,0,0,0,0,0,113127,,,,,,,,,,,,,,
"2013","AT",3117704,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","4","1500","2",,"2","2","1","2","1","2","1","2","1","500",,"445.41",,"1","1",31605,25570,25570,-6034,6414,0,0,0,0,0,0,1,1723,0,0,0,0,6035,,,,,,,,,"3",,,"1",,
"2013","AT",3118270,"5","2013","16",,"1","3","1","1","1","1","1","1","1","1","6","3000","2",,"2","1","1","2","2","3","4","1","1",,"1000","146.11",,"1","1",38640,32609,32609,-464,0,0,0,0,0,0,0,739,0,0,0,0,0,6031,,,,,,,,,,,,,,
"2013","AT",3118559,"3","2013","16","3","3",,"1","1","2","1","1","1","1","1","4","1200","2",,"2","2","1","2","1","3","4","2","1",,"750","632.24",,"1","1",193,-557,-557,-557,432,0,0,0,0,0,0,193,0,0,0,0,0,751,,,,,,,,,,,,,,
