"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY025","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","AT",2669534,"5","2012","15","3","3",,"1","1","1","1","1","1","1","1","5","1700","2",,"2","1","2","2","1","5","6","2","1",,"400","272.54",,"1","1",16706,-13690,-13820,-13820,1,6253,0,53,0,76,91,0,1,3740,0,0,0,0,30396,"1","45","1","1","1","1","1","4","3","4","2","4","3","2","3",
"2012","AT",2669652,"6","2012","12",,"3",,"1","1","2","1","1","3","1","1","5","2000","2","2","2","2","2","2","4","2","4","2","1",,,"539.12","80","1","1",45880,40895,40895,-4803,1,756,0,0,0,0,0,0,182,0,0,0,0,0,4985,"2","138","1","1","1","1","2","3","4","3","1","3","4",,"3",
"2012","AT",2669912,"7","2012","16","3","3",,"1","1","1","1","1","1","1","1","4","1300","3",,"2","2","2","2","1","3","1","2","1",,,"599.92",,"1","1",28690,6187,6187,-22352,1,6173,0,0,0,0,0,0,151,0,0,0,0,0,22503,"2","130","1","1","1","1","1","3","2","4","3","4","3","4","3",
"2012","AT",2669993,"6","2012","13","3","3",,"1","1","1","1","1","3","1","1","5","650","3","2","2","2","2","1","3","3","2","2","2",,"1300","378.95","277.083333333333","1","1",36722,32764,32764,-3732,1,3514,0,0,0,0,0,0,227,0,0,0,0,0,3958,"2","130","1","1","1","1","2","4","3","3","2","3","3",,"3",
"2012","AT",2671350,"7","2012","16","3","3","3","1","1","1","1","1","3","1","2","4","1400","1",,"2","2","2","2","1","3","3","1","1","295",,"580.36",,"1","1",36125,27336,6082,-8149,1,3571,0,0,0,0,0,0,130,40,0,0,3581,0,5208,"2","54","1","1","1","1","1","3","3","1","3","4","2","4","3",
"2012","AT",2671713,"4","2012","30","3","3",,"1","1","1","1","1","3","1","1","3","1500","3",,"2","2","2","2","1","1","3","2","1",,"600","872.46",,"1","1",18229,6428,6428,6428,1,9964,0,0,0,0,0,0,1406,0,0,0,0,9372,11801,"1","230","1","1","1","1","1","3","3","4","3","4","3",,"3",
"2012","AT",2671814,"4","2012","19",,"3",,"2","1","1","1","1","1","1","1","3","3000","3","1","2","2","2","2","4","1","3","2","1","320","1000","986.87",,"1","1",8616,-5563,-5802,-5802,1,0,0,0,0,0,0,0,648,0,0,0,1733,0,12446,"2","210","1","1","1","1","1","4","4","4","3","4","2",,"3",
"2012","AT",2672361,"5","2012","7","3","3",,"1","1","1","1","1","3","1","3","2","250","2","2","2","1","2","2","3","1","4","2","1","210","1700","351.13","354.166666666667","1","1",38755,15408,15337,15337,1,9403,0,0,0,0,0,0,4662,2960,0,0,0,0,23347,"1","93","1","1","1","1","2","3","3","3","4","2","2","4","3",
"2012","AT",2673222,"5","2012","20","3","3",,"1","2","1","1","1","3","1","1","2","1800","2",,"2","2","2","2","4","3","2","1","1",,"650","741.12",,"1","1",41187,39414,39414,-1763,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1773,"2","100","1","1","1","1","1","4","3","3","2","3","3",,"3",
"2012","AT",2673261,"6","2012","12","3","3",,"1","1","1","1","1","1","1","1","5","2350","2",,"2","2","2","2","1","1","2","2","1",,"400","763.46","0","1","1",61683,21583,21313,21313,1,4554,0,129,0,0,113,0,3,0,0,0,0,0,40100,"2","78","1","1","2","1","1","4","3","4","4","3","3",,"3",
"2012","AT",2673870,"4","2012","21","3","3",,"1","1","1","1","1","1","1","2","5","2700","2",,"2","2","1","2","4","1","4","2","1",,,"579.34","225","1","3",66553,59453,58714,-7100,1,7402,0,739,0,0,0,0,0,0,0,0,0,0,7100,"2","70","1","1","1","1","1","4","3","3","2","3","2",,"3",
"2012","AT",2674380,"6","2012","20","3","3",,"1","1","1","1","1","3","1","3","6","1400","2",,"2","2","2","2","1","4","3","1","1",,,"232.15",,"1","1",84373,83065,83065,-1235,1,3273,0,0,0,0,0,0,73,0,0,0,0,0,1308,"2","32","1","1","1","1","1","3","4","3","4","2","3",,"3",
"2012","AT",2674900,"6","2012","21","3","3",,"1","1","2","1","1","1","1","1","4","1500","2",,"2","2","2","2","1","2","4","2","1",,,"357.97",,"1","1",134705,125832,115706,115706,1,3470,2,0,0,0,2,0,0,5180,0,0,0,0,8873,"2","45","1","1","2","1","1","4","3","4","2","3","3",,"3",
"2012","AT",2677071,"4","2012","15","3","3",,"1","1","1","1","1","1","1","1","5","1200","3",,"2","2","2","2","4","3","2","2","1","350","700","528.34",,"1","1",20489,20170,15079,15079,1,5391,0,0,0,1827,0,0,0,0,0,0,0,0,319,"2","80","1","1","1","1","1","3","3","4","2","4","3",,"3",
"2012","AT",2677168,"6","2012","28",,"3",,"2","1","1","1","1","3","1","2","3","1300","2",,"2","2","2","2","1","2","3","2","1","100","900","161.58",,"1","1",62486,37226,36210,36210,1,0,35,0,0,0,0,0,159,0,0,0,0,0,25261,"2","120","1","1","1","1","1","4","4","4","3",,"4",,"3",
"2012","AT",2677511,"5","2012","17","3","3",,"1","1","2","1","1","1","1","1","3","2000","1",,"2","2","2","2","1","3","5","2","1","750","700","339.8",,"1","1",43826,32387,-1766,-11291,1,4606,124,0,0,0,22,4800,2,0,0,0,0,0,11439,"1","42","1","1","2","1","1","4","3","2","3","4","4",,"3",
"2012","AT",2677664,"7","2012","40","3","3",,"1","1","1","1","1","1","1","1","5","2000","3",,"2","2","2","2","3","5","2","2","1","380","1000","192.24",,"1","1",44522,29171,29171,29171,1,7309,0,0,0,0,0,0,182,0,0,0,0,0,15351,"2","200","1","1","1","1","2","3","3","3","4","1","4",,"3",
"2012","AT",2679802,"4","2012","30","3","3",,"1","1","1","1","1","1","1","1","5","2000","3",,"2","2","2","2","4","3","2","2","1",,,"1326.52",,"1","1",65328,60910,60910,-3833,1,5629,585,0,0,0,0,0,0,0,0,0,0,0,4418,"2","140","1","1","1","1","1","3","3","4","3","3","3","4","3",
"2012","AT",2680688,"5","2012","14","3","3",,"1","1","1","1","1","1","1","1","3","2000","3",,"2","1","2","1","1","3","2","2","1",,"500","275.92","333.333333333333","1","1",38010,19479,19479,10337,1,5097,0,0,0,0,0,0,6,143,0,0,0,0,18531,"2","85","1","1","1","1","1","3","3","2","3",,"4",,"3",
"2012","AT",2682192,"5","2012","24",,"3",,"1","1","1","1","1","3","3","1","5","1300","2",,"2","2","2","2","4","3","3","1","1","590","600","294.53","151.4","1","1",85208,79240,79240,45098,1,3043,0,0,0,0,0,0,124,0,0,0,0,0,5969,"2","90","1","1","1","1","1","3","4","4","3","3","3",,"3",
"2012","AT",2682211,"5","2012","19",,"3",,"1","1","1","1","1","1","1","1","5","1400","3",,"2","2","2","2","1","2","2","2","1",,,"579.19",,"1","1",77810,76463,76255,76255,1,4808,138,0,0,0,0,0,0,0,0,0,0,0,1347,"2","100","1","1","1","2","1","4","4","4","3","4","4",,"3",
"2012","AT",2682358,"4","2012","14","3","3",,"2","1","1","1","1","1","1","3","6","2500","1",,"2","2","2","2","1","1","4","1","1",,"500","491.63",,"1","1",122776,112553,112553,112553,1,0,0,0,0,0,0,0,85268,0,0,0,0,0,10223,"2","120","1","1","1","1","1","3","4","3","4","4","4",,"3",
"2012","AT",2683140,"3","2012","11","3","3",,"1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","3","1","5","2","1",,"800","385.64",,"1","1",81293,77063,77063,4522,1,0,0,0,0,0,0,0,8752,0,0,0,0,0,4229,"2","40","1","1","1","1","1","3","4","4","2","1","3",,"3","3"
"2012","AT",2683230,"5","2012","17","3","3",,"1","1","1","1","1","3","1","1","5","1500","1",,"2","1","2","2","3","5","7","1","2","1450",,"314.03",,"1","1",50931,-11254,-11702,-11702,1,6075,0,59,0,0,0,0,141,0,0,0,0,0,62185,"2","140","1","1","1","1","1","4","3","4","3","4",,,"3",
"2012","AT",2683525,"3","2012","16",,"3",,"2","1","1","1","1","1","1","1","3","1250","2",,"2","1","2","2","3","1","6","2","1","234","600","749.66","58.3333333333333","1","1",23132,6404,6404,6404,1,4686,0,0,0,0,0,0,5855,0,0,0,0,0,16728,"2","100","1","1","1","2","1","4","4","3","3","4","3",,"3",
"2012","AT",2684024,"6","2012","20",,"3",,"1","1","2","1","1","3","1","1","5","2600","1","2","2","2","2","2","3","2","3","2","1",,,"412.59",,"1","1",107075,94238,94236,-12817,1,6328,11,2,0,0,9,0,0,0,0,0,0,0,12837,"2","56","1","1","1","1","1","4","3","3","3","3","2",,"3",
"2012","AT",2684397,"3","2012","16",,"1",,"1","1","1","1","1","1","1","1","4","750","2",,"2","1","2","2","3","1","1","2","1",,"1200","464.71",,"1","1",45067,35410,19260,19260,1,3229,0,0,0,0,0,0,1294,0,0,0,0,0,9657,"2","60","1","1","2","1","1","4","4","4","4","3","3",,"3",
"2012","AT",2685545,"4","2012","15","3","3","3","1","1","1","1","1","3","1","1","1","1500","3",,"2","2","2","2","4","4","5","2","1",,"1500","122.84",,"1","1",24313,-10007,-10007,-34223,1,6111,0,0,0,0,0,0,96,0,0,0,13777,0,20542,"2","57","1","1","1","1","1","4","4","4","1","4","4","4","3",
"2012","AT",2685849,"5","2012","15","3","2",,"2","1","1","1","1","3","1","1","5","1300","1",,"2","2","2","2","4","1","1","2","1",,,"423.42",,"1","1",15887,9991,9991,-5892,1,4894,0,0,0,0,0,0,4,0,0,0,0,0,5896,"2","72","1","1","1","1","1","2","3","4","3","4","4","4","3",
"2012","AT",2686836,"5","2012","30","3","3","3","1","1","1","1","1","1","1","1","5","2000","2",,"2","2","2","2","1","2","6","2","1",,,"438.72",,"1","1",77865,69098,69098,69098,1,0,0,0,0,0,0,0,35579,2100,0,0,0,0,8767,"1","105","1","1","1","1","2","3","3","2","3","1","3","3","3",
"2012","AT",2687467,"5","2012","22",,"3",,"1","1","1","1","1","3","1","1","3","1000","2",,"2","2","2","2","1","1","5","2","1",,"900","383.14",,"1","1",90852,74585,74585,74585,1,0,0,0,0,0,0,0,103,0,0,0,1344,0,14923,"2","150","1","1","1","1","1","3","4","4","3","4","3",,"3",
"2012","AT",2688321,"7","2012","21",,"3",,"1","1","1","1","1","1","1","1","5",,"2",,"2","2","2","1","1","1","3","2","1",,"1200","458.04",,"1","1",32763,8766,-3798,-18995,1,4958,0,0,0,0,0,0,506,0,0,0,0,0,23997,"2","120","1","1","1","1","1","3","3","2","1","3","3",,"3",
"2012","AT",2689401,"4","2012","10",,"3",,"1","1","1","1","1","1","1","1","5","1500","3",,"2","2","2","2","1","4","4","2","1","600","1000","560.27",,"1","1",74180,58022,58022,58022,1,3489,0,0,0,0,0,0,1608,263,0,0,15321,0,838,"2","130","1","1","1","1","1","1","3","2","3","1","3",,"3",
"2012","AT",2689522,"4","2012","16",,"3",,"1","1","2","1","1","3","1","1","4","2000","3","2","2","1","2","2","2","3","5","2","1","197","650","359.54",,"1","1",58326,58083,58083,-203,1,4133,0,0,0,0,0,0,39,0,0,0,0,0,242,"1","85","1","1","1","1","1","2","4","4","4","4","3",,"3",
"2012","AT",2689970,"3","2012","11","3","3","3","1","1","1","1","2","3","1","1","2","1400","2",,"2","1","2","2","4","3","5","2","1",,"800","374.28",,"1","1",39216,31027,31027,-8177,1,0,0,0,0,0,0,1956,12,0,0,0,0,0,8189,"2","99","1","1","1","1","1","4","4","4","3","4","3",,"3",
"2012","AT",2689972,"7","2012","16","3","3",,"1","1","1","1","1","1","1","1","4","2200","2",,"2","2","2","2","1","2","3","2","1",,"900","1127.26",,"1","1",65611,57701,19645,-6881,1,331,0,0,0,0,0,0,1029,0,0,0,0,0,7910,"2","140","1","1","1","1","1","4","3","4","4","4","3",,"3",
"2012","AT",2690415,"6","2012","16",,"3",,"2","1","1","1","1","1","1","1","5","2500","2",,"2","2","2","2","1","5","3","2","1",,"500","399.68",,"1","1",26891,26476,26283,12890,1,0,0,194,0,0,0,0,51,0,0,0,0,0,415,"2","70","1","1","2","1","1","3","4","3","4",,"4",,"3",
"2012","AT",2691189,"4","2012","22","3","3",,"1","2","2","1","1","3","1","1","5","1300","2",,"2","2","2","2","1","1","4","2","1","421",,"479.43",,"1","1",27547,18811,18811,-7538,1,3660,0,0,0,0,0,0,1197,0,0,0,3507,0,5229,"2","120","1","1","1","1","1","3","3","4","2","3","2",,"3",
"2012","AT",2691659,"5","2012","26",,"3",,"1","1","1","1","1","3","1","3","5","1400","2",,"2","2","2","2","5","4","1","1","1","610",,"278.16",,"1","1",43241,40095,40095,-3066,1,6075,0,0,0,0,0,0,80,0,0,0,0,0,3146,"2","135","1","1","1","1","1","4","3","4","3","4","3",,"3",
"2012","AT",2692000,"7","2012","16","3","3",,"2","2","2","1","1","1","1","1","1","1410","2",,"2","2","2","2","4","3","2","2","1","750","500","468.24",,"1","1",115833,115786,113254,113254,1,0,0,0,0,0,0,0,224,0,0,0,10,0,37,"2","250","1","1","1","1","1","3","4","4","3","3","4",,"3",
"2012","AT",2692126,"4","2012","20",,"3",,"1","1","1","1","1","1","3","1","5","2000","2",,"2","2","2","2","1","2","2","2","1",,"800","796.09",,"1","1",60566,51372,50556,-8286,1,4664,0,0,0,0,0,0,908,0,0,0,2538,0,6655,"2","74","1","1","1","1","1","3","4","3","3",,"3",,"3",
"2012","AT",2692484,"6","2012","15",,"3","3","1","1","1","1","1","1","1","1","6","2000","1",,"2","2","2","2","4","3","4","2","1",,"450","478.72",,"1","1",26452,18025,18025,-4047,1,9292,0,0,0,0,0,0,1627,0,0,0,7381,0,1047,"2","106","1","1","2","1","1","3","2","4","3","2","3",,"3",
"2012","AT",2692810,"5","2012","12",,"3",,"1","1","1","1","1","1","1","2","2","2500","2",,"2","2","2","2","1","4","4","2","1",,"350","282.92","543.333333333333","1","1",58407,50876,50876,-7354,1,341,0,0,0,0,0,0,177,0,0,0,0,0,7531,"2","160","1","1","1","1","1","3","3","3","3","4","4",,"3",
"2012","AT",2693049,"4","2012","24",,"3",,"1","1","1","1","1","3","1","1","3","1400","2",,"2","2","2","2","3","1","3","1","1",,,"166.92",,"1","1",64096,21113,12242,12242,1,0,0,0,0,0,0,0,206,375,0,0,0,0,42983,"2","42","1","1","1","1","1","3","4","3","4","4","3",,"3",
"2012","AT",2693265,"6","2012","29",,"3",,"1","2","1","1","1","1","1","1","6","2200","3",,"2","2","2","2","1","1","2","2","2",,"900","608.04","416.666666666667","1","1",58008,19328,19328,19328,1,2326,0,0,0,0,0,0,3153,2560,0,0,0,0,38680,"1","65","1","1","3","1","1","4","4","4","4","2","3",,"3",
"2012","AT",2693447,"4","2012","12","3","3",,"1","1","1","1","1","3","1","2","6","2300","3","1","2","2","2","2","4","3","3","2","1",,,"267.99",,"1","1",88548,6997,6387,6387,1,350,0,0,0,0,0,0,1741,0,0,0,0,0,81551,"2","97","1","1","1","1","1","4","4","3","3","4","4",,"3",
"2012","AT",2693981,"4","2012","23","3","3",,"1","1","1","1","3","1","1","3","4","1000","1",,"2","2","1","2","1","3","5","2","1",,,"117.37","490","1","1",45204,29882,10904,2025,1,0,0,0,0,0,0,0,231,0,0,0,0,0,15322,"2","60","1","1","1","1","2","4","3","4","3","3","4",,"3",
"2012","AT",2694436,"5","2012","18",,"3",,"2","1","1","1","1","3","1","1","1","2800","1",,"2","2","2","2","4","3","7","2","1","400","3000","237.86",,"1","1",29989,15376,15376,167,1,3910,0,0,0,0,0,4200,803,0,0,0,0,0,14613,"2","110","1","1","1","1","1","4","3","3","3","4","4",,"3",
"2012","AT",2695039,"6","2012","25",,"3","3","1","1","1","1","1","3","1","1","5","820","2","2","2","2","2","2","3","1","6","2","1","454","1000","487.46",,"1","1",88704,75652,75652,-11531,1,4112,0,0,0,0,0,0,1521,0,0,0,0,0,13052,"2","140","1","1","1","1","1","4","4","2","2","4","3",,"3",
"2012","AT",2696152,"4","2012","16",,"3",,"1","1","1","1","1","1","1","2","4","1200","3",,"2","2","2","2","3","3","3","2","1","293",,"309.79",,"1","1",43236,38558,38558,-4671,1,3617,0,0,0,0,0,0,7,0,0,0,0,0,4678,"1","64","1","1","1","1","1","4","3","3","4","2","3",,"3",
"2012","AT",2696597,"4","2012","35","3","3",,"2","2","1","1","1","1","1","1","5","2000","2",,"2","2","2","2","4","3","2","2","1",,"700","318.47",,"1","1",104868,96609,96609,-8256,1,3799,0,0,0,0,0,0,3,0,0,0,308,0,7951,"1","52","1","1","1","1","2","3","2","3","2","4","4",,"3",
"2012","AT",2697131,"4","2012","26","3","3","3","1","1","1","1","1","1","1","1","5","1500","2","1","2","1","2","2","1","2","7","2","1","350",,"308.19","58.1408333333333","1","1",16461,14251,14251,-2199,1,0,10,0,0,0,0,0,1,0,0,0,0,0,2210,"2","180","1","1","1","1","1","3","4","4","4","4","4",,"3",
"2012","AT",2697218,"4","2012","29","3","3",,"1","1","1","1","1","1","1","1","5","2200","3",,"2","2","2","2","4","1","6","2","1",,"500","390.63","136.258333333333","1","1",84978,80277,80277,80277,1,5174,0,0,0,0,0,0,4388,0,0,0,0,0,4700,"2","130","1","1","1","2","1","4","2","4","2","3","3",,"3",
"2012","AT",2697333,"7","2012","9","3","3",,"1","1","2","1","1","1","1","1","3","1500","2","3","2","2","2","2","3","3","5","2","1",,,"225.8",,"1","1",48274,39294,38994,-8895,1,7907,0,200,0,100,82,0,2,1267,0,0,1097,0,7883,"2","53","1","1","1","1","1","3","2","4","4","4","3","4","3",
"2012","AT",2697608,"7","2012","11",,"3",,"2","1","1","1","1","1","1","1","5","1200","2",,"2","2","2","2","2","3","4","1","1","712",,"456.3",,"1","1",61202,61172,34602,32024,1,5981,0,0,0,0,20395,0,41,0,0,0,0,0,29,"2","31","1","1","1","1","1","2","4","2","2","3","3",,"3",
"2012","AT",2697857,"5","2012","35",,"3",,"2","1","1","1","1","3","1","1","4","2000","2",,"2","2","2","1","1","5","4","2","1",,,"274.91",,"1","1",85024,77805,77805,77805,1,1777,0,0,0,0,0,0,1136,200,0,0,0,0,7219,"2","35","1","1","1","1","1","3","3","3","3","4","1",,"3",
"2012","AT",2698665,"6","2012","21","3","3",,"1","1","1","1","1","1","1","1","6","1100","1","2","2","2","2","2","3","5","4","2","1","400","500","551.55",,"1","1",112208,109099,96643,96643,1,1846,0,0,0,0,0,0,121,0,0,0,0,0,3109,"1","69","1","1","1","1","1","4","4","4","2","4","2",,"1",
"2012","AT",2698908,"6","2012","16",,"3",,"1","1","1","1","3","1","3","1","3","1500","2","3","2","1","2","2","4","3","10","2","1","700","400","576.95",,"1","1",57957,57084,57015,31033,1,5324,0,69,0,0,97,0,0,0,0,0,63,0,810,"2","100","1","1","2","1","1","4","3","4","3","3","4",,"1",
"2012","AT",2699281,"6","2012","34","3","3",,"1","1","1","1","1","1","1","1","3","1500","2",,"2","2","2","2","4","2","3","2","1",,"500","309.82",,"1","1",32666,13627,13627,-18808,1,3041,0,0,0,0,0,0,231,4,0,0,0,0,19039,"2","90","1","1","1","1","1","4","2","3","2","3","4",,"3",
"2012","AT",2699366,"4","2012","15","3","3",,"1","1","1","1","1","2","1","2","2","1400","3",,"2","2","2","2","1","1","3","2","1",,,"203.37",,"1","1",41226,36962,26695,26695,1,2483,0,0,0,65,0,0,0,0,0,0,0,4200,4263,"2","43","1","1","1","1","1","4","3","3","3","3","3",,"3",
"2012","AT",2701014,"4","2012","15",,"3",,"1","1","2","1","1","3","1","1","4","2000","3",,"2","2","1","2","3","1","5","2","1","198","750","243.09","104.166666666667","1","1",29055,23547,23547,-5420,1,0,0,0,0,0,0,0,89,0,0,0,0,3600,5509,"2","300","1","1","2","1","1","3","4","4","2","2","4",,"3",
"2012","AT",2701027,"6","2012","18","3","3",,"1","1","1","1","1","1","1","1","6","1500","1",,"1","2","2","2","1","3","3","2","1",,"500","179.15","358.165833333333","1","1",99954,99720,64915,63842,1,7816,0,0,0,0,0,0,225,0,0,0,0,0,234,"1","105","1","1","1","1","1","4","4","3","3","2","4",,"3",
"2012","AT",2701033,"7","2012","36",,"3",,"1","2","1","1","1","1","1","1","4","2000","2",,"2","1","1","2","3","3","2","2","1","222","1000","385.31",,"1","1",45514,-17283,-17283,-35573,1,0,0,0,0,0,0,0,121,0,0,0,0,0,62797,"2","90","1","1","1","1","1","4","1","4","4","3","2",,"3",
"2012","AT",2701249,"4","2012","20","3","3",,"1","1","1","1","1","3","1","1","5","1000","2",,"2","2","2","2","1","1","5","2","1","458","400","267.16",,"1","1",37071,30980,30980,-5921,1,3357,0,0,0,0,0,0,170,0,0,0,0,0,6091,"2","136","1","1","1","1","1","4","4","4","4","2","2",,"3",
"2012","AT",2701376,"4","2012","14","3","3",,"1","1","1","1","1","1","1","3","2","1300","2",,"2","2","2","2","2","3","5","2","1",,,"539.12",,"1","1",10129,9066,9066,-839,1,0,0,0,0,0,0,0,224,5333,0,0,0,0,1063,"2","150","1","1","1","1","1","1","1","4",,"4","4",,"3",
"2012","AT",2701602,"5","2012","15",,"3",,"1","1","1","1","1","1","1","1","5","1200","3",,"2","1","2","2","1","5","4","2","2",,"800","466.85",,"1","1",113746,101242,101242,54042,1,6755,0,0,0,0,0,0,7,0,0,0,0,0,12504,"2","80","1","1","1","1","1","3","2","3","3",,"2",,"3",
"2012","AT",2701662,"3","2012","13",,"3",,"1","1","1","1","1","3","1","1","4","1800","2",,"2","2","2","2","4","1","3","2","2","540","400","207.98",,"1","1",68486,61516,61457,36413,1,5076,0,59,0,0,0,0,105,0,0,0,0,0,6971,"1","70","1","1","1","1","1","2","4","3","3","3","2","4","3",
"2012","AT",2702043,"6","2012","17","3","3",,"1","1","1","1","1","1","1","1","5","2000","3",,"2","2","2","2","1","1","4","2","1",,,"360.6",,"1","1",90310,83937,83937,57230,1,1319,0,0,0,0,612,6000,1612,0,0,0,238,0,6136,"2","54","1","1","1","1","1","3","4","3","4","2","3",,"3",
"2012","AT",2702173,"6","2012","13",,"3","1","1","1","1","1","1","3","1","3","3","750","2","2","2","1","2","2","4","5","5","2","1","510","400","358.86","0","1","1",41563,37831,37831,-3563,1,0,0,0,0,0,0,0,170,837,0,0,0,0,3733,"2","170","2","1","1","1","1","3","4","4","4","4","4",,"3",
"2012","AT",2704731,"4","2012","19",,"3",,"1","1","1","1","1","1","1","1","5","2500","2","2","2","1","2","2","1","1","3","1","1",,"700","380.28",,"1","1",54905,43595,41565,41565,1,0,0,0,0,0,0,0,123,0,0,0,0,0,11310,"1","74","1","1","1","1","1","4","3","4","3","2","2",,"2",
"2012","AT",2706858,"4","2012","23","3","3",,"1","1","1","1","1","1","1","1","6","1000","2","3","1","1","2","2","1","2","4","1","1",,"1200","44.04",,"1","1",181961,156741,156741,146864,1,0,0,0,0,0,0,0,3945,0,0,0,0,0,25220,"2","38","1","1","1","1","1","4","4","2","4","4","4",,"3",
"2012","AT",2706871,"6","2012","12",,"3",,"2","1","1","1","1","1","1","1","4","1000","3",,"2","2","2","2","2","3","5","2","1","281","600","619.55",,"1","1",95758,50995,50995,50995,1,6589,0,0,0,0,0,0,2761,0,0,0,0,0,44763,"2","43","1","1","1","1","2","3","2","3","3","3","2",,"2",
"2012","AT",2706899,"6","2012","40",,"3",,"2","1","1","1","1","3","1","1","1","1400","3",,"2","2","1","2","3","3","4","2","1",,,"736.1",,"1","1",32203,31058,31058,1389,1,2296,0,0,0,0,0,0,39,200,0,0,153,0,992,"2","200","1","1","2","2","1","4","2","2","4","3","1",,"3",
"2012","AT",2706945,"7","2012","35",,"3",,"2","1","1","1","1","1","1","3","3","1100","3",,"2","2","2","2","4","5","5","1","1",,"3000","529.98","125","1","1",61504,29086,28861,3888,1,4060,0,0,0,0,0,0,1848,3120,0,0,11216,0,21202,"2","66","1","1","1","1","1","4","4","3","4","4","4",,"3",
"2012","AT",2708552,"5","2012","22","3","3",,"1","1","2","1","1","1","1","3","5","1400","1",,"2","2","2","2","4","4","5","2","1",,"800","832.84",,"1","1",159420,152408,125303,125303,1,5314,0,0,0,0,0,4400,892,0,0,0,0,0,7013,"2","130","1","1","1","1","1","3","4","4","2","4","3",,"3",
"2012","AT",2708868,"7","2012","18",,"3",,"2","1","1","1","1","1","1","1","4","2500","3",,"2","2","2","1","4","3","4","1","1",,"250","605.9",,"1","3",71932,66989,66989,66989,1,2135,405,0,0,0,0,0,12,0,0,0,0,0,4943,"2","110","1","1","1","1","2","4","4","3","4","4","3",,"3",
"2012","AT",2709661,"4","2012","28","3","3",,"1","2","1","1","1","1","1","3","4","1063","3","3","2","1","2","2","1","3","3","2","1","333","1200","327.73",,"1","1",56136,54339,54339,54339,1,216,0,0,0,0,0,0,195,0,0,0,119,600,1679,"2","200","1","1","1","1","1","4","2","2","3","4","4",,"3",
"2012","AT",2709764,"6","2012","16",,"3",,"1","1","1","1","1","3","1","1","1","2800","1",,"2","2","2","2","4","2","3","2","1","365","1000","579.87","777.7775","1","1",38702,26745,23518,23518,1,7230,0,3226,0,0,0,0,70,0,4791,0,0,0,11957,"2","89","1","1","1","1","1","3","3","2","3","3","4",,"3",
"2012","AT",2710303,"5","2012","27","3","3",,"1","1","1","1","1","1","1","1","6","1500","1","2","2","2","2","2","4","5","5","2","1",,"1200","390.15",,"1","1",45454,38641,38641,38641,1,6721,0,0,0,0,0,0,2240,0,0,0,0,0,6813,"2","77","1","1","1","1","1","4","3","3","3","4","3",,"3",
"2012","AT",2711758,"5","2012","19","3","3",,"1","1","1","1","1","1","1","1","6","750","1",,"2","2","2","1","3","1","3","2","2",,,"1038.06",,"1","1",8938,2117,1924,-6815,1,17225,0,193,0,0,0,0,6,0,0,0,0,0,6821,"2","70","1","1","1","1","1","2","4","3","2","4","4","4","3",
"2012","AT",2711861,"4","2012","17",,"3",,"2","2","2","1","1","1","1","1","3","3000","2",,"2","2","2","2","1","4","3","2","1","360","1000","349.12","302.8","1","1",129027,91231,91231,91231,1,4928,0,0,0,0,0,0,145,0,0,0,0,0,37796,"1","129","1","1","1","1","2","3","3","3","3","3","3",,"3",
"2012","AT",2713234,"7","2012","21",,"3",,"1","1","2","1","1","1","1","1","4","800","2",,"2","2","2","2","2","3","3","1","1","300","450","319.82",,"1","1",91929,88346,88346,48087,1,0,0,0,0,0,0,0,241,2473,0,0,0,0,3584,"2","90","1","1","1","1","1","4","4","3","3","4","4",,"3",
"2012","AT",2713377,"5","2012","15","3","3",,"1","2","2","1","1","3","1","2","5","1100","2",,"2","2","2","1","4","1","4","1","1","350","500","192.24",,"1","1",41755,27275,27275,27275,1,0,0,0,0,0,0,0,162,0,0,0,0,0,14480,"2","87","1","1","1","1","1","3","4","3","1","4","3",,"3",
"2012","AT",2713521,"4","2012","10","3","3",,"1","1","1","1","2","1","1","1","5","500","2",,"2","2","2","2","3","2","5","1","1",,"870","313.9","204.166666666667","1","1",26987,18712,18712,-8262,1,0,0,0,0,0,0,0,13,497,0,0,0,0,8274,"1","90","1","1","2","1","1","3","4","4","3","3","4",,"3",
"2012","AT",2713716,"5","2012","17",,"3",,"1","1","2","1","1","1","1","1","5","2400","2",,"2","2","2","2","4","1","4","2","1","502","900","809.53",,"1","1",891,-3993,-3993,-4628,1,339,0,0,0,0,0,0,256,1000,0,0,0,0,4884,"2","50","1","1","1","1","1","2","4","3","3",,"3",,"3",
