"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060"
"2013","AT",321515003,593.670984455959,"1",1995,"2","1","1",,"11",,,,,,,"0"
"2013","AT",321515004,593.670984455959,"7",1998,"2","1","4",,"11",,,,,,,
"2013","AT",321533001,593.670984455959,"7",1965,"1","1","1",,"11","2",,,,,"0",
"2013","AT",321533002,593.670984455959,"11",1971,"2","1","1",,"11",,,,,,,
"2013","AT",321533003,593.670984455959,"1",2001,"1","1","4",,"11","2",,,,,,
"2013","AT",321533004,593.670984455959,"2",2003,"2","1","4",,"11","3",,,,,,"0"
"2013","AT",321630601,593.670984455959,"10",1970,"1","1","1",,"11","2",,"23",,"0",,
"2013","AT",321630602,593.670984455959,"8",1973,"2","1","1",,"11","3",,,,,,
"2013","AT",321630603,593.670984455959,"7",2001,"1","1","1",,"11","2",,,,,"0",
"2013","AT",321630604,593.670984455959,"3",2003,"2","1","1",,"11","2",,,,,,
"2013","AT",321659801,593.670984455959,"12",1976,"1","1","2",,"11",,,,,,,
"2013","AT",321659802,593.670984455959,"7",1983,"2","1","3",,"11","2",,,,,,
"2013","AT",321659803,593.670984455959,"12",2006,"2","1","4",,"11","3",,,,,,
"2013","AT",321659804,593.670984455959,"8",2010,"1","1","4",,"11","3",,,,,,
"2013","AT",321676101,593.670984455959,"4",1963,"1","1","1",,,"3",,,,,,
"2013","AT",321676102,593.670984455959,"6",1967,"2","1","3",,"11",,,,,,,"0"
"2013","AT",321676103,593.670984455959,"7",1990,"1","1","3",,"11","3",,,"15",,,
"2013","AT",321676104,593.670984455959,"1",1988,"1","1","4",,"11","2",,,,,,
"2013","AT",321712201,593.670984455959,"3",1972,"1","1","3",,"11",,,,,,,
"2013","AT",321712202,593.670984455959,"5",1979,"2","1","3",,"11","2",,,,,,
"2013","AT",321712203,593.670984455959,"10",2000,"1","1","3",,"11","2",,,,,,"10"
"2013","AT",321712204,593.670984455959,"10",2004,"2","1","3",,"11",,,,,,"0",
"2013","AT",321783201,593.670984455959,"3",1970,"1","1","1",,"11",,,"18",,,"0",
"2013","AT",321783202,593.670984455959,"12",1976,"2","1","1",,"11","2",,,,,,
"2013","AT",321783203,593.670984455959,"5",2007,"2","1","4",,"11","3",,,,,,
"2013","AT",321783204,593.670984455959,"2",2011,"1","1","3",,"11","2",,,,,,
"2013","AT",321784101,593.670984455959,"12",1970,"1","1","4",,"11","2",,,"3","0",,
"2013","AT",321784102,593.670984455959,"2",1976,"2","1","4",,"11","3",,,,,,
"2013","AT",321784103,593.670984455959,"6",2007,"2","1","3",,"11",,,,,,,
"2013","AT",321784104,593.670984455959,"11",2011,"1","1","3",,"11","2",,,,,,"0"
"2013","AT",321798101,593.670984455959,"8",1963,"2","1","4",,"11","3",,,,,,
"2013","AT",321798102,593.670984455959,"7",1966,"1","1","1",,"11","5",,,,"0",,"0"
"2013","AT",321798103,593.670984455959,"4",1993,"1","1","3",,,"2",,,,,,
"2013","AT",321798104,593.670984455959,"9",1995,"1","1","4",,"11","3",,,,,,
"2013","AT",321920601,593.670984455959,"3",1953,"1","1","3",,"11","2",,,,,,
"2013","AT",321920602,593.670984455959,"1",1956,"2","1","3",,"11",,,,,,,"0"
"2013","AT",321920603,593.670984455959,"5",1991,"1","1","1",,"11","5",,,,,,
"2013","AT",321920604,593.670984455959,"3",1993,"1","1","3",,"11","3",,,"0",,,
"2013","AT",322073601,593.670984455959,"12",1979,"2","1","4",,"11","2",,,,,"0",
"2013","AT",322073602,593.670984455959,"9",1976,"1","1","3",,"11","3",,,,,,
"2013","AT",322073603,593.670984455959,"10",2001,"1","1","1",,"11",,,,,,,
"2013","AT",322073604,593.670984455959,"4",2007,"2","1","2",,"11","3",,,,,"0",
"2013","AT",322115201,593.670984455959,"5",1949,"1","1","4",,"11","3",,,,,,
"2013","AT",322115202,593.670984455959,"5",1982,"1","1","2",,"11","3",,,,,,
"2013","AT",322115203,593.670984455959,"12",1986,"2","1","4",,"11","5","5",,,,,
"2013","AT",322115204,593.670984455959,"9",2012,"1","1","1",,,"5",,,"0",,,
"2013","AT",322119601,593.670984455959,"12",1970,"1","1","4",,"14","3",,,,,,
"2013","AT",322119602,593.670984455959,"9",1973,"2","1","1",,"11","3",,,,,,
"2013","AT",322119603,593.670984455959,"8",2001,"1","1","1",,"11","3",,,,,,
"2013","AT",322119604,593.670984455959,"8",2003,"2","1","1",,"11","3",,,,,,
"2013","AT",322302501,593.670984455959,"8",1971,"1","1","4",,"11","5",,,,,,"0"
"2013","AT",322302502,593.670984455959,"5",1966,"2","1","3",,"11","5","0",,,,,
"2013","AT",322302503,593.670984455959,"12",1995,"2","1","4",,"11","3",,,,,,
"2013","AT",322302504,593.670984455959,"8",1998,"2","1","1",,"11","2",,,,,,
"2013","AT",322432201,593.670984455959,"8",1962,"1","1","4",,"11","3",,,,"0",,
"2013","AT",322432202,593.670984455959,"6",1964,"2","1","4",,"11","2",,,,"0",,
"2013","AT",322432203,593.670984455959,"4",1992,"1","1","1",,"11","2",,"19",,,,
"2013","AT",322432204,593.670984455959,"3",1996,"2","1","1",,"11","2",,,,,,
"2013","AT",322521001,593.670984455959,"9",1953,"1","1","3",,,"2",,,"5",,,"0"
"2013","AT",322521002,593.670984455959,"6",1956,"2","1","1",,"11","2",,,,,,
"2013","AT",322521003,593.670984455959,"6",1991,"1","1","3",,,"5",,,,,,
"2013","AT",322521004,593.670984455959,"12",1993,"1","1","3",,"11","2",,,,,,
"2013","AT",322530501,593.670984455959,"10",1968,"1","1","4",,"11","3",,,,,,
"2013","AT",322530502,593.670984455959,"1",1977,"2","1","2",,,"2",,,,,,
"2013","AT",322530503,593.670984455959,"6",2005,"1","1","1",,"11",,,,,,,
"2013","AT",322530504,593.670984455959,"8",2009,"2","1","1",,"11","2",,,,,"0",
"2013","AT",322586101,593.670984455959,"12",1962,"1","1","2",,"11",,,,"0",,,
"2013","AT",322586102,593.670984455959,"2",1964,"2","1","4",,"11","5","20",,"0",,,"0"
"2013","AT",322586103,593.670984455959,"11",1992,"1","1","1",,"11","3",,,,,"0",
"2013","AT",322586104,593.670984455959,"9",1996,"2","1","4",,,"5","15",,,,,
"2013","AT",322592001,593.670984455959,"5",1971,"1","1","1",,"11","2",,,,,,
"2013","AT",322592002,593.670984455959,"7",1966,"2","1","4",,,"5",,"0",,,,
"2013","AT",322592003,593.670984455959,"11",1995,"2","1","1",,"11","2",,,,,,
"2013","AT",322592004,593.670984455959,"4",1998,"2","1","3",,"11","3",,,,"0",,
"2013","AT",322633201,593.670984455959,"2",1971,"1","1","1",,"11","3",,,,"0",,
"2013","AT",322633202,593.670984455959,"11",1966,"2","1","1",,"11",,,,,,,
"2013","AT",322633203,593.670984455959,"2",2000,"2","1","4",,"11","5",,"22",,,,
"2013","AT",322633204,593.670984455959,"8",2002,"1","2","1",,"11","3",,"0",,,,"0"
"2013","AT",322750101,593.670984455959,"2",1974,"1","1","1",,,,,,,"0",,
"2013","AT",322750102,593.670984455959,"4",1973,"2","1","1",,"11","3",,"31",,,,
"2013","AT",322750103,593.670984455959,"4",2002,"2","1","1",,"11","2",,,,,,
"2013","AT",322750104,593.670984455959,"2",2003,"1","1","1",,,"3",,,,"0",,
"2013","AT",322940501,593.670984455959,"5",1975,"1","1","1",,"11","2",,,"0",,,
"2013","AT",322940502,593.670984455959,"8",1977,"2","1","1",,"11","2",,,,,"0",
"2013","AT",322940503,593.670984455959,"7",2010,"1","1","3",,,"2","20",,,,,
"2013","AT",322940504,593.670984455959,"12",2012,"2","1","4",,"11","3",,,,,,
"2013","AT",323001101,593.670984455959,"2",1975,"1","1","3",,"11","3",,,,,,"0"
"2013","AT",323001102,593.670984455959,"10",1977,"2","1","1",,"11","5","30","20",,"0",,
"2013","AT",323001103,593.670984455959,"11",2010,"1","1","1",,"11","2",,"29",,,,
"2013","AT",323001104,593.670984455959,"4",2012,"2","1","1",,"11","5",,,,,,
"2013","AT",323014701,593.670984455959,"7",1953,"1","1","4",,"11",,,,,,,"6"
"2013","AT",323014702,593.670984455959,"7",1956,"2","1","3",,"11","2",,,,,,
"2013","AT",323014703,593.670984455959,"10",1991,"1","2","1",,"11","2",,,,,"0",
"2013","AT",323014704,593.670984455959,"5",1993,"1","1","4",,"11","2",,,,,,"10"
"2013","AT",323093001,593.670984455959,"10",1962,"1","1","1",,"11","3",,,,,,
"2013","AT",323093002,593.670984455959,"10",1964,"2","1","3",,"11","3",,,,,,
"2013","AT",323093003,593.670984455959,"7",1992,"1","1","4",,"11","3",,,,,,
"2013","AT",323093004,593.670984455959,"1",1996,"2","1","1",,"11","2",,,,,,
"2013","AT",323135901,593.670984455959,"7",1973,"1","1","4",,"11","5",,,"0",,"0",
"2013","AT",323135902,593.670984455959,"8",1976,"2","1","4",,"11","2",,,,"0",,"8"
"2013","AT",323135903,593.670984455959,"2",1999,"1","1","3",,,,,,,"0",,
"2013","AT",323135904,593.670984455959,"3",2001,"1","1","4",,"11","3",,,,,,
"2013","AT",323162401,593.670984455959,"11",1963,"2","1","1",,,"3",,,,,,
"2013","AT",323162402,593.670984455959,"11",1966,"1","1","1",,"11","2",,,"0",,,
"2013","AT",323162403,593.670984455959,"7",1993,"1","1","4",,"11","3",,,,"0",,
"2013","AT",323162404,593.670984455959,"7",1995,"1","1","1",,"11","3",,,,,,
"2013","AT",323245001,593.670984455959,"2",1955,"1","1","1",,"11",,,,,,,
"2013","AT",323245002,593.670984455959,"1",1959,"2","1","4",,"11","3",,,,,,
"2013","AT",323245003,593.670984455959,"12",1983,"1","1","1",,"11","2",,,,,,
"2013","AT",323245004,593.670984455959,"10",1993,"1","1","1",,"11","2",,,,,,"0"
"2013","AT",323272801,593.670984455959,"6",1970,"1","1","1",,"11","2",,,,,,
"2013","AT",323272802,593.670984455959,"2",1976,"2","1","3",,"11","3",,,,,"0",
"2013","AT",323272803,593.670984455959,"11",2007,"2","1","4",,,,,,,,,
"2013","AT",323272804,593.670984455959,"3",2011,"1","1","3",,"11","2",,,"0",,,
"2013","AT",323439601,593.670984455959,"4",1962,"1","1","3",,,"3",,"0",,,,
"2013","AT",323439602,593.670984455959,"9",1964,"2","1","3",,"11",,,,,,,"0"
"2013","AT",323439603,593.670984455959,"2",1992,"1","1","4",,"11","2",,,,,,
"2013","AT",323439604,593.670984455959,"4",1996,"2","1","1",,"11","3",,,,"0",,
"2013","AT",323517501,593.670984455959,"11",1971,"1","1","4",,"11","2",,,,,,
"2013","AT",323517502,593.670984455959,"8",1966,"2","1","1",,"11","2",,,,,,
"2013","AT",323517503,593.670984455959,"8",2000,"2","1","1",,"11","2",,,"0",,,
"2013","AT",323517504,593.670984455959,"1",2002,"1","1","1",,"11",,,,,,,
"2013","AT",323529001,593.670984455959,"9",1963,"2","1","4",,,,"20",,,,,
"2013","AT",323529002,593.670984455959,"9",1966,"1","1","1",,"11","2",,,,,,
"2013","AT",323529003,593.670984455959,"5",1993,"1","1","1",,"11","3",,,,"0",,
"2013","AT",323529004,593.670984455959,"3",1995,"1","1","3",,"11","3",,,,,,
"2013","AT",323561601,593.670984455959,"5",1954,"1","1","1",,"11","5",,,,,,
"2013","AT",323561602,593.670984455959,"9",1966,"2","1","1",,,"5",,,,"0",,
"2013","AT",323561603,593.670984455959,"4",1992,"2","1","1",,,"3",,,"0","0",,"16"
"2013","AT",323561604,593.670984455959,"2",1993,"1","1","3",,"11","3",,,,,,
"2013","AT",323605101,593.670984455959,"8",1962,"1","1","3",,"11","2","30",,,,,
"2013","AT",323605102,593.670984455959,"12",1964,"2","1","3",,"11","2",,,,,,
"2013","AT",323605103,593.670984455959,"1",1992,"1","1","1",,"11","3",,,,"0",,
"2013","AT",323605104,593.670984455959,"3",1996,"2","1","1",,"11","5",,,,,"0",
"2013","AT",323778701,593.670984455959,"3",1982,"1","1","1",,"11","2",,,,"0",,
"2013","AT",323778702,593.670984455959,"11",1986,"2","1","4",,"11","3",,,,,,
"2013","AT",323778703,593.670984455959,"10",2005,"1","1","1",,,"3",,,,,,
"2013","AT",323778704,593.670984455959,"7",2007,"2","1","1",,"11","2",,,,,,
"2013","AT",323778705,593.670984455959,"4",2010,"1","1","1",,"11","2",,,,,,
"2013","AT",323968101,593.670984455959,"8",1958,"1","1","1",,"11","2",,,,,,
"2013","AT",323968102,593.670984455959,"3",1959,"2","1","4",,"11","2",,,,,,
"2013","AT",323968103,593.670984455959,"12",1989,"1","1","1",,"11","2",,,,,"0",
"2013","AT",323968104,593.670984455959,"8",1992,"2","1","1",,"11","3","20",,,,,
"2013","AT",323968105,593.670984455959,"9",1993,"2","1","1",,,"3",,,"0",,,
"2013","AT",323974001,593.670984455959,"8",1969,"1","1","1",,"11","2",,,"0","0","0",
"2013","AT",323974002,593.670984455959,"12",1973,"2","1","3",,,"3",,,"0",,"0","0"
"2013","AT",323974003,593.670984455959,"5",2006,"1","1","4",,,"2",,,,,,
"2013","AT",323974004,593.670984455959,"6",2008,"1","1","1",,"11","2",,,,,,
"2013","AT",323974005,593.670984455959,"7",2010,"1","1","3",,"11",,,,,,,
"2013","AT",323978901,593.670984455959,"9",1971,"1","1","4",,"11",,,,,,,
"2013","AT",323978902,593.670984455959,"11",1974,"2","1","4",,,"2",,,,,,
"2013","AT",323978903,593.670984455959,"11",2000,"2","1","4",,,"3",,,,,,
"2013","AT",323978904,593.670984455959,"4",2004,"1","1","3",,"11","2",,,,,"0",
"2013","AT",323978905,593.670984455959,"1",2005,"2","1","3",,"11","3",,,,"0",,
"2013","AT",324015301,593.670984455959,"12",1976,"1","1","3",,"11","2",,,,,,
"2013","AT",324015302,593.670984455959,"6",1977,"2","1","4",,"11",,,,,,,
"2013","AT",324015303,593.670984455959,"4",2007,"2","1","3",,"11","2",,,,,,"5"
"2013","AT",324015304,593.670984455959,"11",2010,"1","1","2",,"11","3",,,,"0",,
"2013","AT",324015305,593.670984455959,"3",2012,"2","1","4",,"11","3",,,,"0",,
"2013","AT",324078001,593.670984455959,"6",1974,"2","1","1",,"11",,,,,,,"0"
"2013","AT",324078002,593.670984455959,"3",1996,"1","1","3",,"11",,,,,,,
"2013","AT",324078003,593.670984455959,"3",1998,"1","1","4",,"11","2","20",,,,"0",
"2013","AT",324078004,593.670984455959,"5",2001,"1","1","1",,"11","2",,,,,,
"2013","AT",324078005,593.670984455959,"5",2003,"2","1","1",,"11",,,,,,,
"2013","AT",324083301,593.670984455959,"4",1977,"1","1","1",,"11","2",,"28",,,,
"2013","AT",324083302,593.670984455959,"8",1976,"2","1","3",,"11",,,,,,,
"2013","AT",324083303,593.670984455959,"3",2003,"2","1","1",,"11",,,"40",,,"0",
"2013","AT",324083304,593.670984455959,"1",2006,"2","1","4",,,"3",,,,,,
"2013","AT",324083305,593.670984455959,"11",2011,"1","1","1",,"11","2",,,,,,
"2013","AT",324208801,593.670984455959,"12",1958,"1","1","3",,"11",,"30",,,,,
"2013","AT",324208802,593.670984455959,"10",1959,"2","1","1",,"11","2",,,,,,
"2013","AT",324208803,593.670984455959,"10",1989,"1","1","1",,"11","5",,,,,,
"2013","AT",324208804,593.670984455959,"12",1992,"2","1","1",,"11","2",,,,,,
"2013","AT",324208805,593.670984455959,"6",1993,"2","1","1",,"11","2",,,,,,
"2013","AT",324376501,593.670984455959,"10",1974,"2","1","1",,"11","5",,,"0",,,
"2013","AT",324376502,593.670984455959,"3",1996,"1","1","1",,"11",,,,,,,
"2013","AT",324376503,593.670984455959,"3",1998,"1","1","1",,"11","2","0",,"0",,,
"2013","AT",324376504,593.670984455959,"6",2001,"1","1","1",,"11",,,,,,,
"2013","AT",324376505,593.670984455959,"9",2003,"2","1","4",,"11",,,,,,,
"2013","AT",324433601,593.670984455959,"3",1974,"1","1","1",,"11","3",,,,,,
"2013","AT",324433602,593.670984455959,"6",1976,"2","1","4",,,"3",,,,,,
"2013","AT",324433603,593.670984455959,"8",2000,"1","1","1",,"11","5",,,,,,
"2013","AT",324433604,593.670984455959,"12",2005,"2","1","1",,,,,,,,,
"2013","AT",324433605,593.670984455959,"1",2005,"1","1","2",,"11","3",,,,"0",,
"2013","AT",324515301,593.670984455959,"4",1964,"1","1","1",,"11","2",,,,,,
"2013","AT",324515302,593.670984455959,"2",1966,"2","1","1",,"11","5",,,,,,
"2013","AT",324515303,593.670984455959,"12",1993,"2","1","4",,,"3",,,,"8",,
"2013","AT",324515304,593.670984455959,"9",1995,"2","1","3",,"11",,,,,,,
"2013","AT",324515305,593.670984455959,"11",2001,"2","1","1",,"11",,"20",,,,,
"2013","AT",324515306,593.670984455959,"9",2005,"2","1","3",,"11","3",,,,,,
"2013","AT",324563401,593.670984455959,"2",1959,"1","1","1",,"11",,,,,,,
"2013","AT",324563402,593.670984455959,"1",1966,"2","1","4",,"11",,,,,,,
"2013","AT",324563403,593.670984455959,"9",2000,"1","1","1",,"11","5",,,"18",,,
"2013","AT",324563404,593.670984455959,"8",2002,"1","1","3",,"11","3",,,,,,
"2013","AT",324563405,593.670984455959,"3",2004,"2","1","1",,"11","2",,,,"0",,"0"
"2013","AT",324563406,593.670984455959,"12",2010,"1","1","1",,"11","3",,,"0",,"0",
"2013","AT",324600201,593.670984455959,"4",1960,"2","1","4",,"11",,,"25",,,,
"2013","AT",324600202,593.670984455959,"1",1964,"1","1","3",,"11",,,,,,,
"2013","AT",324600203,593.670984455959,"11",1993,"2","1","1",,,"2",,,,,,
"2013","AT",324600204,593.670984455959,"12",1996,"2","1","1",,"11","2",,,,,,
"2013","AT",324600205,593.670984455959,"4",1998,"2","1","1",,"11","2","0",,,,,
"2013","AT",324600206,593.670984455959,"11",2001,"1","1","1",,"11","3",,,,,,
"2013","AT",324679801,593.670984455959,"10",1951,"1","1","1",,"11","2",,,,,"0",
"2013","AT",324679802,593.670984455959,"1",1960,"2","1","1",,,"5",,,,,,
"2013","AT",324679803,593.670984455959,"4",1982,"2","1","1",,"11","3",,,,,,
"2013","AT",324679804,593.670984455959,"10",1983,"1","1","1",,"11","3",,,,,,
"2013","AT",324679805,593.670984455959,"12",1985,"2","1","4",,"11","2",,,,,,
"2013","AT",324679806,593.670984455959,"5",1987,"1","1","1",,"11","3",,,,,,"10"
"2013","AT",324679807,593.670984455959,"8",1990,"1","1","1",,,"2",,,,,,
"2013","AT",324728301,593.670984455959,"8",1967,"1","1","1",,"11","2",,,,,,
"2013","AT",324728302,593.670984455959,"4",1972,"2","1","4",,,"2",,,,,,
"2013","AT",324728303,593.670984455959,"2",1997,"2","1","3",,,,,,,"0",,
"2013","AT",324728304,593.670984455959,"6",1999,"2","1","1",,"11","2",,,"0","0",,
"2013","AT",324728305,593.670984455959,"4",2001,"2","1","4",,"11","3",,,,,,"0"
"2013","AT",324728306,593.670984455959,"10",2004,"2","1","2",,"11","3",,,,"0",,
"2013","AT",324728307,593.670984455959,"8",2011,"1","1","1",,"11","3",,,,"0","0",
"2013","AT",324738601,593.670984455959,"2",1967,"1","1","3",,"11","2",,"37",,,,
"2013","AT",324738602,593.670984455959,"3",1972,"2","1","3",,"11","2",,,,,,
"2013","AT",324738603,593.670984455959,"6",1997,"2","1","4",,"11","5",,,,,,
"2013","AT",324738604,593.670984455959,"1",1999,"2","1","1",,"11","3",,,,,"0",
"2013","AT",324738605,593.670984455959,"3",2001,"2","1","1",,"11","2",,,,,,
"2013","AT",324738606,593.670984455959,"6",2004,"2","1","1",,"11","2",,,,,,"1"
"2013","AT",324738607,593.670984455959,"2",2011,"1","1","4",,"11","2",,,,,,
"2013","AT",324757501,593.670984455959,"5",1951,"1","1","2",,"11","3",,,,"0",,
"2013","AT",324757502,593.670984455959,"3",1960,"2","1","1",,"11","2",,"39",,"0",,
"2013","AT",324757503,593.670984455959,"12",1982,"2","1","1",,"11","5",,,,,"0","0"
"2013","AT",324757504,593.670984455959,"8",1983,"1","1","1",,"11","3",,"28",,,,
"2013","AT",324757505,593.670984455959,"6",1985,"2","1","1",,"11","3",,,,,,
"2013","AT",324757506,593.670984455959,"3",1987,"1","1","1",,,,,"0",,,,
"2013","AT",324757507,593.670984455959,"3",1990,"1","1","4",,"11","5",,,,,,
"2013","AT",324811301,593.670984455959,"7",1951,"1","1","1",,"11",,,,,"0",,
"2013","AT",324811302,593.670984455959,"1",1960,"2","1","3",,"11","5",,"30",,,,
"2013","AT",324811303,593.670984455959,"9",1982,"2","1","4",,"11","2",,,,,,
"2013","AT",324811304,593.670984455959,"4",1983,"1","1","1",,"11","3",,,"0",,,
"2013","AT",324811305,593.670984455959,"8",1985,"2","2","1",,,,,,,,,
"2013","AT",324811306,593.670984455959,"5",1987,"1","1","1",,,"2","20",,,,,
"2013","AT",324811307,593.670984455959,"9",1990,"1","1","4",,"11","2",,"20",,,"0",
"2013","AT",324862501,603.95325203252,"2",1949,"2","1","1",,,"5",,,"0","0",,
"2013","AT",324927501,603.95325203252,"11",1951,"2","2","4",,"11","5",,,,,,
"2013","AT",324929401,603.95325203252,"1",1961,"2","1","4",,"11","3",,,,,"0",
"2013","AT",324942801,603.95325203252,"11",1932,"2","1","1",,"11","3",,,,,,
"2013","AT",325017601,603.95325203252,"8",1957,"2","1","3",,"11","3",,,,,,"7"
"2013","AT",325043601,603.95325203252,"3",1966,"1","1","3",,"11","2",,,,,,
"2013","AT",325085401,603.95325203252,"11",1932,"1","1","1",,"11","2",,,,,"0","0"
"2013","AT",325110001,603.95325203252,"4",1963,"1","1","3",,"11",,,,,,,
"2013","AT",325110901,603.95325203252,"5",1932,"1","1","1",,"11",,,,,,,
"2013","AT",325115601,603.95325203252,"6",1950,"1","1","4",,,"2",,"0",,,,
"2013","AT",325124401,603.95325203252,"9",1951,"2","1","1",,,"2",,,"14",,,
"2013","AT",325300101,603.95325203252,"9",1950,"1","1","2",,"11","2",,,"0",,,
"2013","AT",325368301,603.95325203252,"8",1960,"2","1","3",,"11",,,,,"0",,
"2013","AT",325388101,603.95325203252,"12",1944,"2","1","1",,"11","2",,,,,,
"2013","AT",325394101,603.95325203252,"12",1989,"2","1","1",,"11","5",,,,,,
"2013","AT",325447601,603.95325203252,"4",1986,"1","1","4",,"11","2",,,,,,
"2013","AT",325475101,603.95325203252,"2",1977,"1","1","1",,"11","2",,,,,,
"2013","AT",325532201,603.95325203252,"12",1956,"2","1","3",,"11","5",,,,,,
"2013","AT",325590201,603.95325203252,"8",1943,"2","1","1",,"11","2",,,,,,"1"
"2013","AT",325598501,603.95325203252,"12",1967,"1","1","4",,"11","5",,,,,,
"2013","AT",325656501,603.95325203252,"4",1943,"2","1","1",,,"2",,,"15",,,
"2013","AT",325665601,603.95325203252,"5",1943,"2","1","1",,"11","3",,,"0",,,
"2013","AT",325681401,603.95325203252,"12",1966,"1","1","4",,"11",,,,"0",,,
"2013","AT",325903201,603.95325203252,"6",1953,"2","1","1",,"11","5",,,"0",,,
"2013","AT",325987101,603.95325203252,"7",1932,"2","1","1",,"11","2",,,"0",,,
"2013","AT",325994001,603.95325203252,"11",1932,"2","1","1",,"11","5",,,,,,
"2013","AT",326026201,603.95325203252,"12",1943,"2","1","3",,"11","2",,,,,,
"2013","AT",326055601,603.95325203252,"12",1932,"2","1","4",,"11","2",,,"0",,,
"2013","AT",326366801,603.95325203252,"10",1952,"1","1","1",,"11","2",,,,,,
"2013","AT",326370001,603.95325203252,"6",1932,"2","1","4",,"11","3",,,,,"0",
"2013","AT",326385201,603.95325203252,"6",1950,"2","1","1",,"11","3",,,,,,
"2013","AT",326597801,603.95325203252,"12",1933,"1","1","1",,"11","2",,,,,,
"2013","AT",326713401,603.95325203252,"11",1951,"2","1","1",,"11","5",,,,,,
"2013","AT",326787001,603.95325203252,"6",1985,"2","1","1",,"11","2",,,,,,
"2013","AT",326912701,603.95325203252,"2",1963,"1","1","3",,"11","2",,,"0",,,
"2013","AT",326938401,603.95325203252,"2",1938,"2","1","1",,"11","5",,,,,,
"2013","AT",326944101,603.95325203252,"5",1980,"2","1","1",,"11","2",,,,,"0",
"2013","AT",326965101,603.95325203252,"7",1968,"1","1","4",,"11","3",,,,,,
"2013","AT",326983001,603.95325203252,"5",1968,"2","1","3",,"11","2","20",,,,"0",
"2013","AT",326990401,603.95325203252,"2",1964,"1","1","3",,"11","2",,,,,,
"2013","AT",327231001,603.95325203252,"12",1944,"2","1","1",,"11","5",,,,,,
"2013","AT",327267301,603.95325203252,"2",1932,"2","1","1",,"11",,,,,,,
"2013","AT",327322001,603.95325203252,"10",1938,"2","1","1",,"11",,,,,,,
"2013","AT",327392401,603.95325203252,"11",1964,"1","1","1",,"11","2",,,,,,
"2013","AT",327451801,603.95325203252,"1",1938,"2","1","3",,"11","2",,,,,,
"2013","AT",327477601,603.95325203252,"6",1964,"1","1","4",,"11","3",,,"0",,,
"2013","AT",327491601,603.95325203252,"2",1966,"1","1","1",,"11","3",,,"0",,,
"2013","AT",327510001,603.95325203252,"8",1964,"1","1","1",,"11","3",,,,,,
"2013","AT",327532301,603.95325203252,"1",1944,"2","1","3",,"11","3",,,,,,
"2013","AT",327565701,603.95325203252,"10",1932,"2","1","1",,,"5",,,"0",,,
"2013","AT",327567001,603.95325203252,"10",1959,"2","1","4",,"11","3",,,,,,
"2013","AT",327854901,603.95325203252,"10",1943,"2","1","1",,"11","2",,,,,,"5"
"2013","AT",328055701,603.95325203252,"8",1986,"2","1","4",,"11","2",,,,,"0",
"2013","AT",328068501,603.95325203252,"12",1952,"1","1","1",,"11","2",,,,,,
"2013","AT",328084201,603.95325203252,"10",1932,"2","1","2",,"11","2",,,,,,
"2013","AT",328172801,603.95325203252,"2",1932,"2","1","3",,,,,,,,,
"2013","AT",328226101,603.95325203252,"12",1959,"2","1","1",,"11","3","42",,,,,
"2013","AT",328289701,603.95325203252,"8",1980,"1","1","1",,"11","3",,,,,,
"2013","AT",328395401,603.95325203252,"8",1944,"2","1","4",,,"2",,,,"0",,
"2013","AT",328488501,603.95325203252,"4",1983,"2","1","3",,"11","2",,,,,,
"2013","AT",328585601,603.95325203252,"4",1940,"2","1","1",,"11","2",,,,,,
"2013","AT",328634901,603.95325203252,"11",1960,"1","1","1",,"11","2",,,,,,
"2013","AT",328635701,603.95325203252,"2",1964,"1","1","3",,"11","2",,,"0",,,
"2013","AT",328666901,603.95325203252,"10",1975,"1","1","4",,"11",,,,,,,"0"
"2013","AT",328686601,603.95325203252,"7",1934,"2","1","1",,"11","2",,,,,,
"2013","AT",328691901,603.95325203252,"10",1945,"2","1","1",,"11",,,,,,,
"2013","AT",328740901,603.95325203252,"8",1960,"1","1","2",,"11","2",,,,,"0","0"
"2013","AT",328782101,603.95325203252,"2",1955,"2","1","4",,,,,,,,,
"2013","AT",328836801,603.95325203252,"6",1967,"2","1","1",,"11","5",,,,,"0",
"2013","AT",328882501,603.95325203252,"10",1964,"1","1","3",,"11","3",,,,,,
"2013","AT",328885001,603.95325203252,"9",1977,"1","1","3",,"11","2",,,,,,
"2013","AT",329012501,603.95325203252,"11",1987,"1","1","1",,"11",,,,,,,
"2013","AT",329289301,603.95325203252,"11",1955,"2","1","4",,,"2",,,,"0",,
"2013","AT",329290101,603.95325203252,"2",1986,"2","1","4",,"11","3",,,,,,
"2013","AT",329339601,603.95325203252,"7",1980,"2","1","3",,"11","2",,,,,,
"2013","AT",329364101,603.95325203252,"5",1959,"1","1","4",,"11","5",,,,,,
"2013","AT",329368801,603.95325203252,"7",1937,"1","1","1",,"11","2",,,,"0",,
"2013","AT",329392401,603.95325203252,"4",1993,"1","1","4",,"11","2",,,,,,
"2013","AT",329522901,603.95325203252,"12",1944,"2","1","4",,"11","2","30",,,,"0",
"2013","AT",329571801,603.95325203252,"2",1944,"2","1","3",,"11","5",,,"0",,"4",
